"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","authors","design","published","proto_strength","targetleader","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",180,-0.0403218382266337,0.00854700854700855,"from_dataset",180,94,"Steffens, Schuh, Haslam, Perez, & van Dick (2015): Study 1",0,0,0,0,10.816653826392,0.0403218382266337,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",181,0.0647905074400276,0.00854700854700855,"from_dataset",181,94,"Steffens, Schuh, Haslam, Perez, & van Dick (2015): Study 1",0,0,0,0,10.816653826392,0.0647905074400276,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",182,0.972955074527657,0.0025706940874036,"from_dataset",182,95,"Steffens, Schuh, Haslam, Perez, & van Dick (2015): Study 2",1,0,1,1,19.723082923316,0.972955074527657,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",183,0.950479380596523,0.0025706940874036,"from_dataset",183,95,"Steffens, Schuh, Haslam, Perez, & van Dick (2015): Study 2",1,0,1,1,19.723082923316,0.950479380596523,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",184,0.331647108705132,0.0142857142857143,"from_dataset",184,96,"Steffens (2012): Study 1",0,1,0,0,8.36660026534075,0.331647108705132,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",185,0.37539313653773,0.0142857142857143,"from_dataset",185,96,"Steffens (2012): Study 1",0,1,0,0,8.36660026534075,0.37539313653773,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",186,0.028107399519624,0.0116279069767442,"from_dataset",186,97,"Steffens (2012): Study 2",0,1,0,0,9.2736184954957,0.028107399519624,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",187,0.0377178761244388,0.0116279069767442,"from_dataset",187,97,"Steffens (2012): Study 2",0,1,0,0,9.2736184954957,0.0377178761244388,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",188,0.542661528274713,0.00448430493273543,"from_dataset",188,98,"Steffens (2012): Study 3",0,1,1,1,14.9331845230681,0.542661528274713,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",189,0.435611223236224,0.00980392156862745,"from_dataset",189,99,"Steffens (2012): Study 4",1,1,1,1,10.0995049383621,0.435611223236224,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",190,0.497311287572031,0.00980392156862745,"from_dataset",190,99,"Steffens (2012): Study 4",1,1,1,1,10.0995049383621,0.497311287572031,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",191,0.301844856437642,0.00328947368421053,"from_dataset",191,100,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,17.4355957741627,0.301844856437642,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",192,0.46358306205021,0.00328947368421053,"from_dataset",192,100,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,17.4355957741627,0.46358306205021,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",193,0.402399273434962,0.00328947368421053,"from_dataset",193,100,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,17.4355957741627,0.402399273434962,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",194,0.169607861283482,0.00328947368421053,"from_dataset",194,100,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,17.4355957741627,0.169607861283482,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",195,0.277942769590398,0.00367647058823529,"from_dataset",195,101,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,16.4924225024707,0.277942769590398,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",196,0.497311287572031,0.00367647058823529,"from_dataset",196,101,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,16.4924225024707,0.497311287572031,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",197,0.239475207617771,0.00367647058823529,"from_dataset",197,101,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,16.4924225024707,0.239475207617771,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",198,0.0701146706543252,0.00367647058823529,"from_dataset",198,101,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,16.4924225024707,0.0701146706543252,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",199,0.488468430574151,0.00775193798449612,"from_dataset",199,102,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,11.3578166916006,0.488468430574151,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",200,0.482195263334283,0.00775193798449612,"from_dataset",200,102,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,11.3578166916006,0.482195263334283,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",201,0.536060336610567,0.00775193798449612,"from_dataset",201,102,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,11.3578166916006,0.536060336610567,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",202,0.0721248044222734,0.00775193798449612,"from_dataset",202,102,"Stevens, Rees, Coffee, Haslam, Steffens, & Polman (2017)",1,1,1,1,11.3578166916006,0.0721248044222734,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",203,0.435611223236224,0.00268817204301075,"from_dataset",203,103,"Su, Lin, & Ding (2019)",1,0,1,1,19.2873015219859,0.435611223236224,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",204,0.423648930193602,0.0087719298245614,"from_dataset",204,104,"Sucharski (2006): Sample 1",1,1,1,1,10.6770782520313,0.423648930193602,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",205,0.662462707371799,0.0087719298245614,"from_dataset",205,104,"Sucharski (2006): Sample 1",1,1,1,1,10.6770782520313,0.662462707371799,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",206,0.0400213538367683,0.0087719298245614,"from_dataset",206,104,"Sucharski (2006): Sample 1",1,1,1,1,10.6770782520313,0.0400213538367683,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",207,0.120581028408444,0.0087719298245614,"from_dataset",207,104,"Sucharski (2006): Sample 1",1,1,1,1,10.6770782520313,0.120581028408444,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",208,0.171666663500579,0.0087719298245614,"from_dataset",208,104,"Sucharski (2006): Sample 1",1,1,1,1,10.6770782520313,0.171666663500579,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",209,0.851783378596297,0.00460829493087558,"from_dataset",209,105,"Sugita & Zhao (2017)",1,1,1,1,14.7309198626562,0.851783378596297,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",210,0.0172016964504703,0.00275482093663912,"from_dataset",210,106,"Tee, Ng, & Paulsen (2014)",0,0,0,0,19.0525588832576,0.0172016964504703,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",211,0.250086529824892,0.00231481481481481,"from_dataset",211,107,"Tavares, Concatto, & Filipe Sobral (2017)",0,1,0,0,20.7846096908265,0.250086529824892,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",212,0.243713261883728,0.0104166666666667,"from_dataset",212,108,"Ullrich, Christ, & van Dick (2009): Study 1",0,0,0,1,9.7979589711327,0.243713261883728,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",213,0.887183863258093,0.00232558139534884,"from_dataset",213,109,"Ullrich, van Dick, & Christ (2009): Study 2",1,0,1,1,20.7364413533277,0.887183863258093,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",214,0.677666067757962,0.00232558139534884,"from_dataset",214,109,"Ullrich, van Dick, & Christ (2009): Study 2",1,0,1,1,20.7364413533277,0.677666067757962,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",215,0.21317134656486,0.000189143181388311,"from_dataset",215,110,"van Dick, Lemoine, Steffens et al. (2018)",1,0,1,1,72.711759709142,0.21317134656486,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",216,0.677666067757962,0.000189143181388311,"from_dataset",216,110,"van Dick, Lemoine, Steffens et al. (2018)",1,0,1,1,72.711759709142,0.677666067757962,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",217,0.887183863258093,0.000189143181388311,"from_dataset",217,110,"van Dick, Lemoine, Steffens et al. (2018)",1,0,1,1,72.711759709142,0.887183863258093,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",218,0.287682072451781,0.000189143181388311,"from_dataset",218,110,"van Dick, Lemoine, Steffens et al. (2018)",1,0,1,1,72.711759709142,0.287682072451781,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",219,0.171666663500579,0.00393700787401575,"from_dataset",219,111,"van Dijke & De Cremer (2008): Study 1",1,0,1,1,15.9373774505092,0.171666663500579,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",220,0.0958928484925541,0.0117647058823529,"from_dataset",220,112,"van Dijke & De Cremer (2008): Study 2",0,0,0,1,9.2195444572929,0.0958928484925541,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",221,0.244774112659353,0.00290697674418605,"from_dataset",221,113,"van Dijke & De Cremer (2010): Study 1",1,0,1,1,18.5472369909914,0.244774112659353,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",222,0.181982688600706,0.00290697674418605,"from_dataset",222,113,"van Dijke & De Cremer (2010): Study 1",1,0,1,1,18.5472369909914,0.181982688600706,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",223,0.867300527694053,0.00290697674418605,"from_dataset",223,113,"van Dijke & De Cremer (2010): Study 1",1,0,1,1,18.5472369909914,0.867300527694053,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",224,0.270833243805648,0.00826446280991736,"from_dataset",224,114,"van Dijke & De Cremer (2010): Study 2",0,0,0,0,11,0.270833243805648,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",225,0.362029023566966,0.00826446280991736,"from_dataset",225,114,"van Dijke & De Cremer (2010): Study 2",0,0,0,0,11,0.362029023566966,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",226,0.264071731080803,0.00826446280991736,"from_dataset",226,114,"van Dijke & De Cremer (2010): Study 2",0,0,0,0,11,0.264071731080803,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",227,-0.0434773741357246,0.00584795321637427,"from_dataset",227,115,"van Knippenberg & van Knippenberg (2005): Study 1",0,0,0,0,13.076696830622,0.0434773741357246,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",228,0.0614773335167386,0.00584795321637427,"from_dataset",228,115,"van Knippenberg & van Knippenberg (2005): Study 1",0,0,0,0,13.076696830622,0.0614773335167386,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",229,-0.0701146706543252,0.00584795321637427,"from_dataset",229,115,"van Knippenberg & van Knippenberg (2005): Study 1",0,0,0,0,13.076696830622,0.0701146706543252,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",230,0.136440399983043,0.00210084033613445,"from_dataset",230,116,"van Knippenberg & van Knippenberg (2005): Study 2",0,0,0,1,21.8174242292714,0.136440399983043,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",231,0.758173744684044,0.00526315789473684,"from_dataset",231,117,"van Knippenberg & van Knippenberg (2005): Study 3",1,0,1,1,13.7840487520902,0.758173744684044,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",232,0.604155602962267,0.00662251655629139,"from_dataset",232,118,"van Knippenberg & van Knippenberg (2005): Study 4",1,0,1,1,12.2882057274445,0.604155602962267,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",233,0.234189466759367,0.00662251655629139,"from_dataset",233,118,"van Knippenberg & van Knippenberg (2005): Study 4",1,0,1,1,12.2882057274445,0.234189466759367,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",234,0.693147180559945,0.00662251655629139,"from_dataset",234,118,"van Knippenberg & van Knippenberg (2005): Study 4",1,0,1,1,12.2882057274445,0.693147180559945,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",235,0.276971689026344,0.00625,"from_dataset",235,119,"van Knippenberg, van Knippenberg, & De Cremer (2005) Study 1",0,1,0,0,12.6491106406735,0.276971689026344,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",236,0.161386696131526,0.00555555555555556,"from_dataset",236,120,"van Knippenberg, van Knippenberg, & De Cremer (2005) Study 2",0,1,0,0,13.4164078649987,0.161386696131526,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",237,0.459896681212679,0.0126582278481013,"from_dataset",237,121,"van Knippenberg, van Knippenberg, & De Cremer (2005) Study 3",1,1,1,1,8.88819441731558,0.459896681212679,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",238,0.120581028408444,0.00628930817610063,"from_dataset",238,122,"Wang (2016): Study 2",1,1,1,1,12.6095202129185,0.120581028408444,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",239,-0.0400213538367682,0.00308641975308642,"from_dataset",239,123,"Wu (2009)",1,0,1,1,18,0.0400213538367682,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",240,-0.100335347731076,0.00308641975308642,"from_dataset",240,123,"Wu (2009)",1,0,1,1,18,0.100335347731076,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",241,0.693147180559945,0.00497512437810945,"from_dataset",241,124,"Xiang (2009) Study 2a",0,1,0,0,14.1774468787578,0.693147180559945,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",242,0.2768638226551,0.0116279069767442,"from_dataset",242,125,"Xiang (2009) Study 2b",0,1,0,0,9.2736184954957,0.2768638226551,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",243,0.423648930193602,0.0123456790123457,"from_dataset",243,126,"Xiang (2009) Study 3",0,1,0,1,8.99999999999999,0.423648930193602,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",244,0.41180003447869,0.0123456790123457,"from_dataset",244,126,"Xiang (2009) Study 3",0,1,0,1,8.99999999999999,0.41180003447869,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",245,0.320545409301946,0.0123456790123457,"from_dataset",245,126,"Xiang (2009) Study 3",0,1,0,1,8.99999999999999,0.320545409301946,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",246,0.604155602962267,0.00943396226415094,"from_dataset",246,127,"Xiang (2009) Study 4",0,1,0,1,10.295630140987,0.604155602962267,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",247,0.604155602962267,0.00943396226415094,"from_dataset",247,127,"Xiang (2009) Study 4",0,1,0,1,10.295630140987,0.604155602962267,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",248,0.522984277591344,0.00943396226415094,"from_dataset",248,127,"Xiang (2009) Study 4",0,1,0,1,10.295630140987,0.522984277591344,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",249,0.887183863258093,0.0099009900990099,"from_dataset",249,128,"Xiang (2009) Study 5",0,1,0,1,10.0498756211209,0.887183863258093,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",250,0.867300527694053,0.0099009900990099,"from_dataset",250,128,"Xiang (2009) Study 5",0,1,0,1,10.0498756211209,0.867300527694053,"CRAN",NA,NA,"CRAN"
"psymetadata_steffens2020","psymetadata","steffens2020","Studies on Social Identity Theory and Leadership: Leader Group Prototypicality",251,0.847955755218963,0.0099009900990099,"from_dataset",251,128,"Xiang (2009) Study 5",0,1,0,1,10.0498756211209,0.847955755218963,"CRAN",NA,NA,"CRAN"
