"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","es_id","ni","author","comparison","age","test","model","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Weicker_2013_S2 (partially dependent) 2013",0.209602778433046,0.187087769157352,"from_dataset",89,928,22,"Weicker_2013_S2 (partially dependent)","Non-Active","old","TMT B",2,2013,2.31194395414254,0.209602778433046,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Xin_2014 2014",0.0908957109534148,0.140481879596566,"from_dataset",90,929,29,"Xin_2014","Active","old","Raven's advanced progressive matrices",2,2014,2.66802469680579,0.0908957109534148,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.696842499677509,0.316427884732939,"from_dataset",91,930,14,"Zimmerman_2014","Active","old","Attention counting backwards (NEUPSILIN)",2,2014,1.7777170018368,0.696842499677509,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.575124110461038,0.309893201453713,"from_dataset",91,931,14,"Zimmerman_2014","Active","old","Attention counting backwards time (NEUPSILIN)",2,2014,1.79636248063536,0.575124110461038,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.345645718662781,0.300974830886025,"from_dataset",91,932,14,"Zimmerman_2014","Active","old","Attention digit span (NEUPSILIN)",2,2014,1.82278275204909,0.345645718662781,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.255565899883319,0.350466211767245,"from_dataset",91,933,12,"Zimmerman_2014","Active","old","Bell's Test correct answers",2,2014,1.68918385900458,0.255565899883319,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.175118050184554,0.348701750774143,"from_dataset",91,934,12,"Zimmerman_2014","Active","old","Bell's Test execution time",2,2014,1.693452174458,0.175118050184554,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.860479368763664,0.353680875777715,"from_dataset",91,935,13,"Zimmerman_2014","Active","old","Trail Making Part A - execution time",2,2014,1.68148969990588,0.860479368763664,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.565974110167104,0.309452507824804,"from_dataset",91,936,14,"Zimmerman_2014","Active","old","Trail Making Part A - errors",2,2014,1.79764113217939,0.565974110167104,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.800759426115697,0.32299652258694,"from_dataset",91,937,14,"Zimmerman_2014","Active","old","Trail Making Part B - execution time",2,2014,1.75954782935247,0.800759426115697,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.473082215302101,0.305378615479752,"from_dataset",91,938,14,"Zimmerman_2014","Active","old","Trail Making Part B - errors",2,2014,1.80959208956771,0.473082215302101,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.817790371067102,0.350374245636584,"from_dataset",91,939,13,"Zimmerman_2014","Active","old","Trail Making execution time A-B",2,2014,1.68940553270471,0.817790371067102,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.441876157019799,0.328519173965777,"from_dataset",91,940,13,"Zimmerman_2014","Active","old","Trail Making execution time B/A",2,2014,1.74469549197724,0.441876157019799,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.975152908999857,0.363396188940622,"from_dataset",91,941,13,"Zimmerman_2014","Active","old","Trail Making execution time B-A/A",2,2014,1.65886030803499,0.975152908999857,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.0528393758787232,0.296050069452822,"from_dataset",91,942,14,"Zimmerman_2014","Active","old","Unconstrained verbal fluency (MCEB)",2,2014,1.83788111974314,0.0528393758787232,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.216931765489106,0.297918498303648,"from_dataset",91,943,14,"Zimmerman_2014","Active","old","Partial narrative discourse - Essential informations (MCEB)",2,2014,1.83210881762419,0.216931765489106,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-1.38009114054041,0.376323362424294,"from_dataset",91,944,14,"Zimmerman_2014","Active","old","Partial narrative discourse - Present informations (MCEB)",2,2014,1.63011937668848,1.38009114054041,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.309107514783761,0.299965072468026,"from_dataset",91,945,14,"Zimmerman_2014","Active","old","Integral narrative discourse (MCEB)",2,2014,1.82584814872702,0.309107514783761,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-1.052832220467,0.342717692512994,"from_dataset",91,946,14,"Zimmerman_2014","Active","old","Narrative discourse questions (MCEB)",2,2014,1.70817254564518,1.052832220467,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.299889613944533,0.299728131634027,"from_dataset",91,947,14,"Zimmerman_2014","Active","old","Ortographic verbal fluency (MCEB)",2,2014,1.82656969013912,0.299889613944533,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.833828059807288,0.325278004640561,"from_dataset",91,948,14,"Zimmerman_2014","Active","old","Semantic verbal fluency (MCEB)",2,2014,1.7533662851238,0.833828059807288,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.458028379075925,0.483761307434067,"from_dataset",91,949,9,"Zimmerman_2014","Active","old","WCST - Categories completed",2,2014,1.43775350606344,0.458028379075925,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.10400313957216,0.469022541286063,"from_dataset",91,950,9,"Zimmerman_2014","Active","old","WCST - Essays administred",2,2014,1.46016906158643,0.10400313957216,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.85746615008212,0.522684137248714,"from_dataset",91,951,9,"Zimmerman_2014","Active","old","WCST - Correct answers",2,2014,1.38318522104765,0.85746615008212,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.671782921393367,0.501650366503466,"from_dataset",91,952,9,"Zimmerman_2014","Active","old","WCST - Errors",2,2014,1.4118853536947,0.671782921393367,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.798219654399642,0.515417945999324,"from_dataset",91,953,9,"Zimmerman_2014","Active","old","WCST - Perseverative errors",2,2014,1.39290094187237,0.798219654399642,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.27852824402952,0.47396782496616,"from_dataset",91,954,9,"Zimmerman_2014","Active","old","WCST - Nonperseverative errors",2,2014,1.4525315340602,0.27852824402952,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.582235941972801,0.493332321958959,"from_dataset",91,955,9,"Zimmerman_2014","Active","old","WCST - Rupturas",2,2014,1.42373845302063,0.582235941972801,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.561288340351295,0.36318397746235,"from_dataset",91,956,12,"Zimmerman_2014","Active","old","Hayling Test Part A - execution time",2,2014,1.65934488033397,0.561288340351295,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.541274984473004,0.362060246378189,"from_dataset",91,957,12,"Zimmerman_2014","Active","old","Hayling Test Part A - correct answers",2,2014,1.66191795047989,0.541274984473004,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.541274984473005,0.362060246378189,"from_dataset",91,958,12,"Zimmerman_2014","Active","old","Hayling Test Part A - errors",2,2014,1.66191795047989,0.541274984473005,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.0140262473522392,0.347150058391077,"from_dataset",91,959,12,"Zimmerman_2014","Active","old","Hayling Test Part B - execution time",2,2014,1.69723265349976,0.0140262473522392,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.122277525039389,0.347901473357118,"from_dataset",91,960,12,"Zimmerman_2014","Active","old","Hayling Test Part B - errors quantitative score",2,2014,1.69539877884374,0.122277525039389,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.119059695433089,0.347861925197004,"from_dataset",91,961,12,"Zimmerman_2014","Active","old","Hayling Test Part B - correct answers",2,2014,1.69549515040944,0.119059695433089,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",0.0845169904381671,0.347503809532917,"from_dataset",91,962,12,"Zimmerman_2014","Active","old","Hayling Test Part B - errors qualitative score",2,2014,1.69636856100863,0.0845169904381671,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.0813709743288782,0.34747723199447,"from_dataset",91,963,12,"Zimmerman_2014","Active","old","Hayling Test execution time B-A",2,2014,1.69643343495492,0.0813709743288782,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zimmerman_2014 2014",-0.503126847180561,0.360031256428715,"from_dataset",91,964,12,"Zimmerman_2014","Active","old","Hayling Test execution time B/A",2,2014,1.66659431853352,0.503126847180561,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zinke 2012 2012",-0.0951986364264109,0.112799252724623,"from_dataset",92,965,36,"Zinke 2012","Non-Active","old","Stroop task",2,2012,2.97746653342632,0.0951986364264109,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zinke 2012 2012",-0.183233023600418,0.113160323692473,"from_dataset",92,966,36,"Zinke 2012","Non-Active","old","Raven Colored Progressive Matrices",2,2012,2.9727125010715,0.183233023600418,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zinke_2014 2014",0.0799075358684135,0.0503547332961653,"from_dataset",93,967,80,"Zinke_2014","Non-Active","old","Tower of Hanoi",2,2014,4.456355716888,0.0799075358684135,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zinke_2014 2014",0.131754696085674,0.0504251028389018,"from_dataset",93,968,80,"Zinke_2014","Non-Active","old","Stroop (interference)",2,2014,4.45324515112648,0.131754696085674,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Zinke_2014 2014",0.385062420509224,0.0512645661223495,"from_dataset",93,969,80,"Zinke_2014","Non-Active","old","Raven's progressive matrices",2,2014,4.41663344638261,0.385062420509224,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Bergman-Nutley et al. (2011) 2011",-0.167272727272727,0.082768638578426,"from_dataset",94,970,49,"Bergman-Nutley et al. (2011)","Active","TD children","SPM, Block Design",2,2011,3.47589856426213,0.167272727272727,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Henry, Messer, & Nash (2014) - M1 2014",0.0879389312977099,0.116048019845663,"from_dataset",95,971,35,"Henry, Messer, & Nash (2014) - M1","Active","TD children","BAS-II",2,2014,2.93549356583776,0.0879389312977099,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Henry, Messer, & Nash (2014) - M2 2014",0.0390839694656489,0.115953826200604,"from_dataset",95,972,35,"Henry, Messer, & Nash (2014) - M2","Active","TD children","BAS-II",2,2014,2.93668562959733,0.0390839694656489,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Horvat (2014) 2014",0.602616822429907,0.147071256336196,"from_dataset",96,973,29,"Horvat (2014)","Non-Active","TD children","SPM",2,2014,2.60757073837191,0.602616822429907,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Jaeggi, Buschkuehl, Jonides, & Shah (2011) - M1 2011",0.12836820083682,0.0651764660305147,"from_dataset",97,974,62,"Jaeggi, Buschkuehl, Jonides, & Shah (2011) - M1","Active","TD children","SPM",2,2011,3.91700923687007,0.12836820083682,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Jaeggi, Buschkuehl, Jonides, & Shah (2011) - M2 2011",0,0.0650390709930419,"from_dataset",97,975,62,"Jaeggi, Buschkuehl, Jonides, & Shah (2011) - M2","Active","TD children","TONI",2,2011,3.9211443951482,0,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Karbach, Strobach, & Schubert (2015) - M1 2015",0.669902912621359,0.15408393143288,"from_dataset",98,976,28,"Karbach, Strobach, & Schubert (2015) - M1","Active","TD children","KNUSPELS-L",2,2015,2.54754183474937,0.669902912621359,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Karbach, Strobach, & Schubert (2015) - M2 2015",-0.262135922330097,0.146754305643456,"from_dataset",98,977,28,"Karbach, Strobach, & Schubert (2015) - M2","Active","TD children","German Mathematics Test",2,2015,2.61038505305021,0.262135922330097,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Karbach, Strobach, & Schubert (2015) - M3 2015",-0.116504854368932,0.145690855473116,"from_dataset",98,978,28,"Karbach, Strobach, & Schubert (2015) - M3","Active","TD children","Single- and mixed-task blocks",2,2015,2.61989480245049,0.116504854368932,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Karbach, Strobach, & Schubert (2015) - M4 2015",-0.194174757281553,0.146156228539111,"from_dataset",98,979,28,"Karbach, Strobach, & Schubert (2015) - M4","Active","TD children","Stroop task",2,2015,2.61572050017363,0.194174757281553,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Kroensbergen, Noordende, & Kolkman (2014) - M1 2014",0.0782222222222222,0.112755884773663,"from_dataset",99,980,36,"Kroensbergen, Noordende, & Kolkman (2014) - M1","Non-Active","TD children","Dots comparison task",2,2014,2.97803907209757,0.0782222222222222,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Kroensbergen, Noordende, & Kolkman (2014) - M2 2014",0.44,0.115517604023777,"from_dataset",99,981,36,"Kroensbergen, Noordende, & Kolkman (2014) - M2","Non-Active","TD children","Early Numeracy Test Revised",2,2014,2.94222521943455,0.44,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Kuhn & Holling (2014) - S1 2014",0.685714285714286,0.110251497773364,"from_dataset",100,982,39,"Kuhn & Holling (2014) - S1","Non-Active","TD children","Demat",2,2014,3.01167255259751,0.685714285714286,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Kuhn & Holling (2014) - S2 2014",0.0195918367346939,0.103893531541345,"from_dataset",100,983,39,"Kuhn & Holling (2014) - S2","Active","TD children","Demat",2,2014,3.10245681846708,0.0195918367346939,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Kun (2007) - S1 - M1 2007",-0.167017543859649,0.0902076290140556,"from_dataset",101,984,45,"Kun (2007) - S1 - M1","Active","TD children","SPM",2,2007,3.32949499157555,0.167017543859649,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Kun (2007) - S1 - M2 2007",-0.226057142857143,0.0884890094055013,"from_dataset",101,985,46,"Kun (2007) - S1 - M2","Active","TD children","Science Achivement Test",2,2007,3.36167197257843,0.226057142857143,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Kun (2007) - S2 - M2 2007",-0.155514018691589,0.140777524313221,"from_dataset",101,986,29,"Kun (2007) - S2 - M2","Active","TD children","Science Achivement Test",2,2007,2.66522168554788,0.155514018691589,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee (2014) - M1 2014",0.108272251308901,0.0809270197637126,"from_dataset",102,987,50,"Lee (2014) - M1","Active","TD children","R-CBM; WJ-III Reading Fluency; Maze-CBM",2,2014,3.51522579414134,0.108272251308901,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee (2014) - M2 2014",0.088586387434555,0.0808866173624627,"from_dataset",102,988,50,"Lee (2014) - M2","Active","TD children","WJ-III Passage Comprehension; Gates Comprehension",2,2014,3.51610360209703,0.088586387434555,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lindsay (2012) - M1 2012",0.215020661733171,0.382589819531118,"from_dataset",103,989,11,"Lindsay (2012) - M1","Active","TD children","Rhyme judgement and production tasks",2,2012,1.61671435775623,0.215020661733171,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lindsay (2012) - M2 2012",-0.182800050549088,0.421711117585848,"from_dataset",103,990,10,"Lindsay (2012) - M2","Active","TD children","Phoneme judgement, deletion, and substitution tasks",2,2012,1.5398998431924,0.182800050549088,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Loosli, Buschkuehl, Perrig, & Jaeggi (2012) - M1 2012",0.117615894039735,0.101440982413052,"from_dataset",104,991,40,"Loosli, Buschkuehl, Perrig, & Jaeggi (2012) - M1","Non-Active","TD children","TONI",2,2012,3.13973704202207,0.117615894039735,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Loosli, Buschkuehl, Perrig, & Jaeggi (2012) - M2 2012",0.15682119205298,0.101582744616464,"from_dataset",104,992,40,"Loosli, Buschkuehl, Perrig, & Jaeggi (2012) - M2","Non-Active","TD children","Salzburger Lesetest",2,2012,3.13754547179999,0.15682119205298,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Mansur-Alves & Flores-Mendoza (2015) - M1 2015",0.0689655172413793,0.076234455103918,"from_dataset",105,993,53,"Mansur-Alves & Flores-Mendoza (2015) - M1","Non-Active","TD children","SPM",2,2015,3.62179904405826,0.0689655172413793,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Mansur-Alves & Flores-Mendoza (2015) - M2 2015",-0.118226600985222,0.076324928104641,"from_dataset",105,994,53,"Mansur-Alves & Flores-Mendoza (2015) - M2","Non-Active","TD children","Cognitive Reason Battery",2,2015,3.61965182822064,0.118226600985222,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M1 2013",0.0661818181818182,0.258009173553719,"from_dataset",106,995,16,"Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M1","Active","TD children","SPM",2,2013,1.96871307752206,0.0661818181818182,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M2 2013",0.576727272727273,0.269844545454545,"from_dataset",106,996,16,"Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M2","Active","TD children","TNVRI",2,2013,1.92505515963638,0.576727272727273,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M3 2013",-1.21018181818182,0.310659173553719,"from_dataset",106,997,16,"Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M3","Active","TD children","CEPA",2,2013,1.79414652684735,1.21018181818182,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M4 2013",-0.0567272727272727,0.257967272727273,"from_dataset",106,998,16,"Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M4","Active","TD children","School Achievement Test",2,2013,1.968872957019,0.0567272727272727,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M5 2013",-0.841454545454545,0.28338173553719,"from_dataset",106,999,16,"Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M5","Active","TD children","School Achievement Test",2,2013,1.87851242574038,0.841454545454545,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M6 2013",-0.387636363636364,0.263269338842975,"from_dataset",106,1000,16,"Mansur-Alves, Flores-Mendoza, & Tierra-Criollo (2013) - M6","Active","TD children","School Achievement Test",2,2013,1.94894623535838,0.387636363636364,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Nevo & Breznitz (2014) - M1 2014",-0.247491638795987,0.0526953052763726,"from_dataset",107,1001,77,"Nevo & Breznitz (2014) - M1","Active","TD children","Alef ad Taf (A-Z)",2,2014,4.35626245952324,0.247491638795987,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Nevo & Breznitz (2014) - M2 2014",0.108896321070234,0.0523658983447845,"from_dataset",107,1002,77,"Nevo & Breznitz (2014) - M2","Active","TD children","Alef ad Taf (A-Z)",2,2014,4.36994248297593,0.108896321070234,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Passolunghi & Costa (2016) - S1 2016",-0.496216216216216,0.139981241782323,"from_dataset",108,1003,30,"Passolunghi & Costa (2016) - S1","Active","TD children","Early Numeracy Test",2,2016,2.6727914851386,0.496216216216216,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Passolunghi & Costa (2016) - S2 2016",0.390243902439024,0.125524128855479,"from_dataset",108,1004,33,"Passolunghi & Costa (2016) - S2","Non-Active","TD children","Early Numeracy Test",2,2016,2.82251586674277,0.390243902439024,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Pugin et al. (2015) - M1 2015",0.369345794392523,0.142861402140226,"from_dataset",109,1005,29,"Pugin et al. (2015) - M1","Non-Active","TD children","TONI-IV",2,2015,2.64571187043322,0.369345794392523,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Pugin et al. (2015) - M2 2015",-0.0387368421052632,0.156860686128276,"from_dataset",109,1006,26,"Pugin et al. (2015) - M2","Non-Active","TD children","Stroop task",2,2015,2.52489280543083,0.0387368421052632,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Pugin et al. (2015) - M3 2015",0.0290909090909091,0.150931283655863,"from_dataset",109,1007,27,"Pugin et al. (2015) - M3","Non-Active","TD children","Flanker task",2,2015,2.57401081407135,0.0290909090909091,"CRAN",NA,NA,"CRAN"
