"dataset_id","source_pkg","object","title","slab","yi","vi","measure","year","article","species","amniotes","environment","reprounit"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B. & Smith, G. R. 1993",0.887183863258093,0.005,"ZCOR","1993",174,"Chrysemys_picta","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B. & Moler, P. E. 1997",0.21317134656486,0.0263157894736842,"ZCOR","1997",175,"Apalone_ferox","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B. 2002",0.741416144081269,0.0263157894736842,"ZCOR","2002",176,"Sternotherus_carinatus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B., Hines, K. N. & Valiulis, J. M. 2004",0.0200026673068496,0.0140845070422535,"ZCOR","2004",177,"Cyclura_cychlura","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B. 2010",0.677666067757962,0.166666666666667,"ZCOR","2010",178,"Kinosternon_scorpioides","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Iverson, J. B., Young, C. A., Akre, T. S. B. & Griffiths, C. M. 2012",0.2768638226551,0.0277777777777778,"ZCOR","2012",179,"Pituophis_catenifer","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ji, X., Qiu, Q. B. & Diong, C. H. 2002",0.174757576814892,0.0588235294117647,"ZCOR","2002",180,"Calotes_versicolor","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, R. L. 2006",0.324976785659335,0.05,"ZCOR","2006",181,"Graptemys_oculifera","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jonsson, N. & Jonsson, B. 1999",1.13877147848094,0.0105263157894737,"ZCOR","1999",182,"Salmo_trutta","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jonsson, N. & Jonsson, B. 1999",0.853704817272969,0.0526315789473684,"ZCOR","1999",182,"Salmo_trutta","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jonsson, N. & Jonsson, B. 1999",0.165494507603341,0.00680272108843537,"ZCOR","1999",182,"Salmo_trutta","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jordan, M. A. & Snell, H. L. 2002",0.15625949779936,0.0031055900621118,"ZCOR","2002",183,"Microlophus_delanonis","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kamosawa, M. & Ota, H. 1996",-0.340585494756615,0.0625,"ZCOR","1996",184,"Ramphotyphlops_braminus","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.154210912808502,0.0454545454545455,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",-0.0560586490603531,0.024390243902439,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.394228680182135,0.1,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.494777455564479,0.03125,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.29202765864463,0.0434782608695652,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.091252445827796,0.0344827586206897,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.251150665669721,0.0113636363636364,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.235245578339405,0.0136986301369863,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.330533423283901,0.00421940928270042,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kaplan, R. H. & King, E. G. 1997",0.293115727317656,0.00346020761245675,"ZCOR","1997",185,"Bombina_orientalis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kennett, R. 1999",0.2768638226551,0.0151515151515152,"ZCOR","1999",186,"Chelodina_rugosa","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kennett, R. 1999",0.250086529824892,0.0555555555555556,"ZCOR","1999",186,"Elseya_dentata","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kiefer, M. C., Van Sluys, M. & Rocha, C. F. D. 2008",0.566792795352883,0.0136986301369863,"ZCOR","2008",188,"Tropidurus_torquatus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","King, R. B. 1993",0.549306144334055,0.0454545454545455,"ZCOR","1993",189,"Storeria_dekayi","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Knapp, C. R., Iverson, J. B. & Owens, A. K. 2006",0.522984277591344,0.0344827586206897,"ZCOR","2006",190,"Cyclura_cychlura","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Knapp, C. R., Iverson, J. B. & Owens, A. K. 2006",0.0320109293824655,0.0149253731343284,"ZCOR","2006",190,"Cyclura_cychlura","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Lardies, M. A. & Wehrtmann, I. S. 1997",0.798147774420283,0.0285714285714286,"ZCOR","1997",192,"Betaeus_emarginatus","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Lichtenbelt, W. D. V. & Albers, K. B. 1993",0.287682072451781,0.0153846153846154,"ZCOR","1993",194,"Iguana_iguana","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Lichtenbelt, W. D. V. & Albers, K. B. 1993",0.400059650056057,0.04,"ZCOR","1993",194,"Iguana_iguana","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Lin, L. H., Mao, F., Chen, C. & Ji, X. 2012",0.33834602991675,0.0135135135135135,"ZCOR","2012",195,"Ptyas_korros","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Lin, Z. H., Ji, X., Luo, L. G. & Ma, X. M. 2005",0.502396766725227,0.0769230769230769,"ZCOR","2005",196,"Deinagkistrodon_acutus","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Litzgus, J. D., Bolton, F. & Schulte-Hostedde, A. I. 2008",0.920216882627651,0.125,"ZCOR","2008",197,"Clemmys_guttata","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ljubisavljevic, K., Dzukic, G. & Kalezic, M. L. 2008",-0.0701146706543251,0.111111111111111,"ZCOR","2008",198,"Darevskia_praticola","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ljubisavljevic, K., Glasnovic, P., Kalan, K. & Krystufek, B. 2012",0.590145159841189,0.0769230769230769,"ZCOR","2012",199,"Iberolacerta_horvathi","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luddecke, H. 2002",0.0801713250375897,0.0121951219512195,"ZCOR","2002",201,"Hyla_labialis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luddecke, H. 2002",0.0711196658169551,0.0454545454545455,"ZCOR","2002",201,"Hyla_labialis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luddecke, H. 2002",0.250086529824892,0.0833333333333333,"ZCOR","2002",201,"Hyla_labialis","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luiselli, L., Capula, M. & Shine, R. 1997",0.0701146706543251,0.0666666666666667,"ZCOR","1997",202,"Natrix_natrix","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Brown, G. & Shine, R. 2002",0.176820020121789,0.00490196078431373,"ZCOR","2002",207,"Tropidonophis_mairii","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Diaz-Paniagua, C., Keller, C. & Andreu, D. 1996",0.702575492604387,0.037037037037037,"ZCOR","1996",211,"Testudo_graeca","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Hepp, G & Kennamer, R. 1993",0.665481857901421,0.0111111111111111,"ZCOR","1993",215,"Aix_sponsa","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, H., Todd, C & Lambert, W. 1996",0.222605489820793,0.0178571428571429,"ZCOR","1996",218,"Adalaria_proxima","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Klingenberg, C. & Spence, J. 1997",0.134810787862631,0.00520833333333333,"ZCOR","1997",219,"Gerris_buenoi","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Macip-Ri_os, R. Cisneros, M.,  Aguilar-Miguel X., & Casas-Andreu, G. 2009",0.167550482275845,0.0588235294117647,"ZCOR","2009",220,"Kinosternon_integrum","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Mallory, M., McNicol, D. & Weatherhead, P. 1994",0.110446915790097,0.05,"ZCOR","1994",221,"Bucephala_clangula","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Mappes, J., Kaitala, A. & Rinne, V.  1996",0.140925576070494,0.0714285714285714,"ZCOR","1996",222,"Elasmostethus_interstinctus","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Miller, B. & Sinervo, B. 2007",-0.192337169219545,0.0294117647058824,"ZCOR","2007",229,"Ariolimax_dolichophallus","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Murphy, M. 2004",0.308421064818005,0.0175438596491228,"ZCOR","2004",231,"Tyrannus_tyrannus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Nieuwolt-Dacanay, P. M. 1997",0.0340131104279282,0.005,"ZCOR","1997",233,"Terrapene_ornata","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Nilsson, J. & Svensson, E. 1993",0.0300090048631265,0.0222222222222222,"ZCOR","1993",234,"Parus_caeruleus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Nol, E., Blanken, M. S. & Flynn, L. 1997",0.342828254415394,0.03125,"ZCOR","1997",236,"Charadrius_semipalmatus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Peillon, J., Puzin, C., Acou, A. & Outreman, Y. 2009",0.211079993340167,0.04,"ZCOR","2009",239,"Arctosa_fulvolineata","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Platt, S., Rainwater, T., Thorbjarnarson, J. & McMurry, S. 2008",0.928727364246725,0.0833333333333333,"ZCOR","2008",241,"Crocodylus_moreletii","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Potti, J. 1993",0.140925576070494,0.01,"ZCOR","1993",244,"Ficedula_hypoleuca","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Radder, R. & Shanbhag, B. 2003",-0.0962965535578922,0.0384615384615385,"ZCOR","2003",246,"Sitana_ponticeriana","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ramirez-Bautista, A. & Rosa, D. 2002",0.459896681212679,0.0714285714285714,"ZCOR","2002",249,"Cnemidophorus_communis","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ramirez-Bautista, A. & Vitt, L. 1997",0.249022948559796,0.05,"ZCOR","1997",250,"Anolis_nebulosus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Randriamahazo, H & Mori, A 2001",0.342828254415394,0.0714285714285714,"ZCOR","2001",251,"Oplurus_cuvieri","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Robinson, T., Siefferman, L. & Risch, T. 2010",0.222605489820793,0.0178571428571429,"ZCOR","2010",252,"Sialia_sialis","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Roosenburg, W. & Dunham, A. 1997",0.10842286736361,0.0112359550561798,"ZCOR","1997",254,"Malaclemys_terrapin","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Roosenburg, W. & Dunham, A. 1997",0.0460324865882908,0.0108695652173913,"ZCOR","1997",254,"Malaclemys_terrapin","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rowe, J. 1992",0.576339754969193,0.0714285714285714,"ZCOR","1992",258,"Emydoidea_blandingii","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rutstein, A., Gilbert, L., Slater, J. & Graves, J. 2004",0.665481857901421,0.0277777777777778,"ZCOR","2004",259,"Taeniopygia_guttata","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Salvante, K., Walzem, R. & Williams, T. 2007",0.458670484136929,0.0188679245283019,"ZCOR","2007",260,"Taeniopygia_guttata","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Salvante, K. & Williams, T. 2003",0.448906825262053,0.03125,"ZCOR","2003",261,"Taeniopygia_guttata","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Schwarzkopf, L. 1992",0.348449765089248,0.0222222222222222,"ZCOR","1992",263,"Eulamprus_tympanum","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Schwarzkopf, L. 1992",0.100335347731076,0.0238095238095238,"ZCOR","1992",263,"Eulamprus_tympanum","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Segers, F. H. I .D. & Taborsky, B. 2012",0.0100003333533348,0.142857142857143,"ZCOR","2012",264,"Eretmodus_cyanostictus","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Shanbhag, B. A.,Radder, R. S. & Saidapur, S. K. 2000",-0.0983155510034261,0.0078125,"ZCOR","2000",266,"Calotes_versicolor","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Smith, H. G., Ottosson, U. & Ohlsson, T. 1993",-0.0600721559210316,0.00970873786407767,"ZCOR","1993",270,"Sturnus_vulgaris","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Smith, H. G., Ottosson, U. & Ohlsson, T. 1993",0.100335347731076,0.00793650793650794,"ZCOR","1993",270,"Sturnus_vulgaris","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Takagi, M. 2003",0.0801713250375897,0.037037037037037,"ZCOR","2003",271,"Lanius_bucephalus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tanaka, K. & Mori, A. 2011",-0.342828254415394,0.025,"ZCOR","2011",272,"Elaphe_quadrivirgata","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tanaka, K. & Mori, A. 2011",-0.161386696131526,0.111111111111111,"ZCOR","2011",272,"Elaphe_quadrivirgata","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1994",0.223656109021832,0.0454545454545455,"ZCOR","1994",274,"Caiman_crocodilus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1994",0.810743125475137,0.0454545454545455,"ZCOR","1994",274,"Caiman_crocodilus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1996",0.41180003447869,0.5,"ZCOR","1996",275,"Alligator_mississippiensis","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1996",0.758173744684044,0.111111111111111,"ZCOR","1996",275,"Caiman_crocodilus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1996",0.151140435936467,1,"ZCOR","1996",275,"Caiman_latirostris","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1996",0.829114038301766,1,"ZCOR","1996",275,"Crocodylus_niloticus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1996",0.632833186665638,0.333333333333333,"ZCOR","1996",275,"Crocodylus_porosus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. 1996",1.02032775832234,1,"ZCOR","1996",275,"Crocodylus_acutus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Thorbjarnarson, J. B. & Hernandez, G. 1993",1.10982352069603,0.02,"ZCOR","1993",276,"Crocodylus_intermedius","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Timi, J. T., Lanfranchi, A. L. & Poulin, R. 2005",0.787516785130312,0.0196078431372549,"ZCOR","2005",277,"Lernanthropus_cynoscicola","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tucker, J. K., Paukstis, G. L. & Janzen, F. J. 1998",0.435611223236224,0.00127226463104326,"ZCOR","1998",280,"Trachemys_scripta","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Uller, T. & Olsson, M. 2005",0.354092528962243,0.0454545454545455,"ZCOR","2005",281,"Zootoca_vivipara","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Uller, T. & Olsson, M. 2005",0.255412811882995,0.0238095238095238,"ZCOR","2005",281,"Zootoca_vivipara","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Wallace, B. P., Sotherland, P. R., Tomillo, P. S., Reina, R. D., Spotila, J. R. & Paladino, F. V. 2007",0.29202765864463,0.0104166666666667,"ZCOR","2007",285,"Dermochelys_coriacea","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Wehrtmann, I. S. & Lardies, M. A. 1999",0.178883953291603,0.0232558139534884,"ZCOR","1999",286,"Austropandalus_grayi","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Williams, T. D. 1996",0.21317134656486,0.0188679245283019,"ZCOR","1996",287,"Taeniopygia_guttata","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tiwari, M. & Bjorndal, K. 2000",-0.0460324865882908,0.111111111111111,"ZCOR","2000",292,"Caretta_caretta","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tiwari, M. & Bjorndal, K. 2000",-0.0180019443780011,0.0227272727272727,"ZCOR","2000",292,"Caretta_caretta","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tiwari, M. & Bjorndal, K. 2000",-0.112471865909179,0.0434782608695652,"ZCOR","2000",292,"Caretta_caretta","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Van-Damme, R., Bauwens, D., Brana, F. & Verheyen, R. 1992",0.227863471444526,0.0909090909090909,"ZCOR","1992",293,"Podarcis_muralis","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Mand, R. & Tilgar, V. 2003",0.266108406873654,0.00574712643678161,"ZCOR","2003",295,"Ficedula_hypoleuca","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","O'Dwyer, T., Buttemer, W., Priddel, D. & Downing, J. 2006",0.280102560511944,0.0169491525423729,"ZCOR","2006",297,"Pterodroma_leucoptera","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rauter, C., Mcguire, M., Gwartney, M. & Space, J. 2010",0.329420528609495,0.00854700854700855,"ZCOR","2010",298,"Nicrophorus_pustulatus","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Robb, L., Martin, K. & Hannon, S. 1992",0.272554287044803,0.0555555555555556,"ZCOR","1992",299,"Lagopus_lagopus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Wendeln, H. 1997",0.595724173900778,0.032258064516129,"ZCOR","1997",300,"Sterna_hirundo","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Cichon, M 1997",0.0100003333533348,0.0384615384615385,"ZCOR","1997",304,"Ficedula_albicollis","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Cichon, M 1997",0.2768638226551,0.04,"ZCOR","1997",304,"Ficedula_albicollis","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Galan, P. & Vicente, L. 2003",0.439222781428215,0.0454545454545455,"ZCOR","2003",305,"Teira_dugesii","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jarvinen, A. 1991",0.178883953291603,0.00386100386100386,"ZCOR","1991",306,"Ficedula_hypoleuca","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jarvinen, A. 1991",0.448906825262053,0.0526315789473684,"ZCOR","1991",306,"Poecile_cinctus","yes","wild","single"
