"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","article","author","year","species","amniotes","environment","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jarvinen, A. 1991",0.331647108705132,0.010989010989011,"ZCOR",165,"Jarvinen, A.","1991","Phoenicurus_phoenicurus","yes","wild",94,9.53939201416946,0.331647108705132,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rua, M. & P., Galan 2002",-0.37688590118819,0.0196078431372549,"ZCOR",167,"Rua, M. & P., Galan","2002","Iberolacerta_monticola","yes","captive",54,7.14142842854285,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Bejakovic, D., Kalezic, M. Aleksic, I., Dzukic, G. & Crnobrnja-Isalovic, J. 1995",-1.12702902604969,0.333333333333333,"ZCOR",168,"Bejakovic, D., Kalezic, M. Aleksic, I., Dzukic, G. & Crnobrnja-Isalovic, J.","1995","Podarcis_melisellensis","yes","wild",6,1.73205080756888,1.12702902604969,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Bejakovic, D., Kalezic, M. Aleksic, I., Dzukic, G. & Crnobrnja-Isalovic, J. 1995",-0.0600721559210316,0.0285714285714286,"ZCOR",168,"Bejakovic, D., Kalezic, M. Aleksic, I., Dzukic, G. & Crnobrnja-Isalovic, J.","1995","Podarcis_melisellensis","yes","captive",38,5.91607978309962,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Adamopoulou, C. & Valakos, E. 2000",-0.516507503091148,0.00813008130081301,"ZCOR",169,"Adamopoulou, C. & Valakos, E.","2000","Podarcis_milensis","yes","wild",126,11.0905365064094,0.516507503091148,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sasvari, L., Hegyi, Z. & Hahn, I. 1999",0.0983155510034261,0.010752688172043,"ZCOR",173,"Sasvari, L., Hegyi, Z. & Hahn, I.","1999","Ciconia_ciconia","yes","wild",96,9.64365076099295,0.0983155510034261,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sasvari, L., Hegyi, Z. & Hahn, I. 1999",0.120581028408444,0.00943396226415094,"ZCOR",173,"Sasvari, L., Hegyi, Z. & Hahn, I.","1999","Ciconia_ciconia","yes","wild",109,10.295630140987,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ramirez-Bautista, A., Stephenson, B. P., Hernandez-Ibarra, X.,  Hernandez-Salinas, U.,  Cruz-Elizalde, R., Lozano, A. & Geoffrey, R.S. 2012",0.452558715638015,0.142857142857143,"ZCOR",174,"Ramirez-Bautista, A., Stephenson, B. P., Hernandez-Ibarra, X.,  Hernandez-Salinas, U.,  Cruz-Elizalde, R., Lozano, A. & Geoffrey, R.S.","2012","Sceloporus_spinosus","yes","wild",10,2.64575131106459,0.452558715638015,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rohwer, F. C. & Eisenhaur, D. I. 1989",-0.0360155641044414,0.00364963503649635,"ZCOR",175,"Rohwer, F. C. & Eisenhaur, D. I.","1989","Chen_canagica","yes","wild",277,16.5529453572468,0.0360155641044414,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rohwer, F. C. & Eisenhaur, D. I. 1989",-0.0560586490603531,0.0126582278481013,"ZCOR",175,"Rohwer, F. C. & Eisenhaur, D. I.","1989","Branta_canadensis","yes","wild",82,8.88819441731559,0.0560586490603531,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rohwer, F. C. & Eisenhaur, D. I. 1989",-0.0280073207773357,0.0454545454545455,"ZCOR",175,"Rohwer, F. C. & Eisenhaur, D. I.","1989","Branta_bernicla","yes","wild",25,4.69041575982343,0.0280073207773357,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rohwer, F. C. & Eisenhaur, D. I. 1989",0.324976785659335,0.0185185185185185,"ZCOR",175,"Rohwer, F. C. & Eisenhaur, D. I.","1989","Branta_bernicla","yes","wild",57,7.34846922834953,0.324976785659335,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rohwer, F. C. & Eisenhaur, D. I. 1989",-0.229970121453215,0.0555555555555556,"ZCOR",175,"Rohwer, F. C. & Eisenhaur, D. I.","1989","Cygnus_buccinator","yes","wild",21,4.24264068711928,0.229970121453215,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rohwer, F. C. & Eisenhaur, D. I. 1989",0.34732377796759,0.0384615384615385,"ZCOR",175,"Rohwer, F. C. & Eisenhaur, D. I.","1989","Cygnus_buccinator","yes","wild",29,5.09901951359278,0.34732377796759,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rohwer, F. C. & Eisenhaur, D. I. 1989",-0.158309384595911,0.037037037037037,"ZCOR",175,"Rohwer, F. C. & Eisenhaur, D. I.","1989","Somateria_fischeri","yes","wild",30,5.19615242270663,0.158309384595911,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Milanovich, J. R., Trauth, S. E., Saugey, D. A. & Jordan, R. R. 2006",-0.707330293503509,0.0113636363636364,"ZCOR",177,"Milanovich, J. R., Trauth, S. E., Saugey, D. A. & Jordan, R. R.","2006","Plethodon_albagula","no","wild",91,9.38083151964686,0.707330293503509,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones unpub",-0.167550482275845,0.0454545454545455,"ZCOR",178,"Jones","unpub","Galaxias_anomalus","no","wild",25,4.69041575982343,0.167550482275845,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones unpub",0.241593170554015,0.0625,"ZCOR",178,"Jones","unpub","Galaxias_depressiceps","no","wild",19,4,0.241593170554015,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones unpub",0.417710618112312,0.0526315789473684,"ZCOR",178,"Jones","unpub","Galaxias_eldoni","no","wild",22,4.35889894354067,0.417710618112312,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones unpub",0.29202765864463,0.0714285714285714,"ZCOR",178,"Jones","unpub","Galaxias_pullus","no","wild",17,3.74165738677394,0.29202765864463,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones unpub",0.0962965535578922,0.0666666666666667,"ZCOR",178,"Jones","unpub","Galaxias_gollumoides","no","wild",18,3.87298334620742,0.0962965535578922,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones unpub",0.605568312629785,0.0588235294117647,"ZCOR",178,"Jones","unpub","Galaxias_southern","no","wild",20,4.12310562561766,0.605568312629785,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones unpub",0.217359589595119,0.2,"ZCOR",178,"Jones","unpub","Galaxias_D.","no","wild",8,2.23606797749979,0.217359589595119,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones unpub",-0.40826674218931,0.0833333333333333,"ZCOR",178,"Jones","unpub","Galaxias_vulgaris","no","wild",15,3.46410161513775,0.40826674218931,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N. B. & Seigel, R. A. 2010",-0.271478450974392,0.037037037037037,"ZCOR",179,"Ford, N. B. & Seigel, R. A.","2010","Spalerosophis_diadema","yes","captive",30,5.19615242270663,0.271478450974392,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Uller, T. & Olsson, M. 2011",0.12362598118313,0.00571428571428571,"ZCOR",180,"Uller, T. & Olsson, M.","2011","Ctenophorus_fordi","yes","captive",178,13.228756555323,0.12362598118313,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#3","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Boulton, R. L. Powlesland, R. G. 2008",-0.104377406931055,0.00769230769230769,"ZCOR",181,"Boulton, R. L. Powlesland, R. G.","2008","Petroica_australis","yes","wild",133,11.4017542509914,0.104377406931055,"CRAN",NA,NA,"CRAN"
