"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","domain","n1","n2","n_total","mean_age1","mean_age2","miyake","task","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Hutter, 2012 2012",1.17459439,1.346893058,"from_dataset",600,196,"Hutter, 2012","inhibition",17,17,34,"20.53","68.82","yes","Stroop",2012,0.861655060036051,1.17459439,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Hutter, 2012 2012",1.343640883,2.700842741,"from_dataset",601,196,"Hutter, 2012","processing speed",17,17,34,"20.53","68.82","no","Digit Symbol Substitution Task",2012,0.608485664670646,1.343640883,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mioni, 2014 2014",0.474849805,22.90371382,"from_dataset",602,197,"Mioni, 2014","inhibition",76,76,152,"23.11","70.05","yes","Stroop",2014,0.20895224697883,0.474849805,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mioni, 2014 2014",1.080987739,0.125379352,"from_dataset",603,197,"Mioni, 2014","updating",76,76,152,"23.11","70.05","no","n-back",2014,2.82414499095459,1.080987739,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mller, 2014 2014",1.155076708,0.36721214,"from_dataset",604,198,"Mller, 2014","processing speed",20,20,40,"25.7","70.95","no","Trail Making Test",2014,1.65021862624579,1.155076708,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mller, 2014 2014",2.349663603,0.236562431,"from_dataset",605,198,"Mller, 2014","shifting",20,20,40,"25.7","70.95","no","Trail Making Test",2014,2.05601894802114,2.349663603,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Newson, 2008A 2008",0.98436387,54.14498119,"from_dataset",606,199,"Newson, 2008A","processing speed",24,24,48,"23","69.46","no","Simple Reaction Time Task",2008,0.135900450507228,0.98436387,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Newson, 2008A 2008",0.98070933,0.080794813,"from_dataset",607,199,"Newson, 2008A","inhibition",24,24,48,"23","69.46","yes","Stroop",2008,3.51810064865728,0.98070933,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Newson, 2008A 2008",2.75700031,0.920627519,"from_dataset",608,199,"Newson, 2008A","processing speed",24,24,48,"23","69.46","no","Map Search Test",2008,1.04221669023625,2.75700031,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Newson, 2008A 2008",1.449003082,0.124676666,"from_dataset",609,199,"Newson, 2008A","updating",24,24,48,"23","69.46","no","Letter Number Sequencing Task",2008,2.83209234344364,1.449003082,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Newson, 2008A 2008",0.847632923,0.114931302,"from_dataset",610,199,"Newson, 2008A","updating",24,24,48,"23","69.46","no","Corsi Blocks Task",2008,2.94972029769359,0.847632923,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Newson, 2008A 2008",2.637915381,0.805819672,"from_dataset",611,199,"Newson, 2008A","processing speed",24,24,48,"23","69.46","no","Digit Symbol Substitution Task",2008,1.11398942290261,2.637915381,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Newson, 2008B 2008",1.136049897,1.552903621,"from_dataset",612,200,"Newson, 2008B","processing speed",24,24,48,"22.38","72.13","no","Boxes Test",2008,0.802468047332845,1.136049897,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Newson, 2008B 2008",0.29447292,0.256312147,"from_dataset",613,200,"Newson, 2008B","updating",24,24,48,"22.38","72.13","no","Zoo Map Task",2008,1.97521968786285,0.29447292,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Nugent, 2014 2014",2.171785534,0.467548019,"from_dataset",614,201,"Nugent, 2014","processing speed",25,31,56,"25","71","no","Symbol Search Task",2014,1.46246974180366,2.171785534,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Nugent, 2014 2014",2.256400538,1.397992645,"from_dataset",615,201,"Nugent, 2014","processing speed",25,31,56,"25","71","no","Digit Symbol Substitution Task",2014,0.845760808725366,2.256400538,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Nugent, 2014 2014",1.754732345,12.08365175,"from_dataset",616,201,"Nugent, 2014","shifting",25,31,56,"25","71","no","Trail Making Test",2014,0.287674190560745,1.754732345,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Nugent, 2014 2014",1.843084178,1.895074744,"from_dataset",617,201,"Nugent, 2014","inhibition",25,31,56,"25","71","yes","Stroop",2014,0.726418386466159,1.843084178,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Nugent, 2014 2014",0.325429738,0.991585058,"from_dataset",618,201,"Nugent, 2014","updating",25,31,56,"25","71","no","Verbal Fluency",2014,1.00423421281004,0.325429738,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Nugent, 2014 2014",1.296351628,0.552623195,"from_dataset",619,201,"Nugent, 2014","updating",25,31,56,"25","71","no","Verbal Fluency",2014,1.34519562225716,1.296351628,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Nugent, 2014 2014",0.879062006,0.219788272,"from_dataset",620,201,"Nugent, 2014","updating",25,31,56,"25","71","no","Updating Task",2014,2.13303382650799,0.879062006,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Nugent, 2014 2014",1.317094346,0.288673121,"from_dataset",621,201,"Nugent, 2014","updating",25,31,56,"25","71","no","Digit Span",2014,1.86121620948348,1.317094346,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Quigley, 2012 2012",0.71747384,10.55137573,"from_dataset",622,202,"Quigley, 2012","inhibition",14,14,28,"25.9","67.6","no","Inhibition Task",2012,0.307854464300882,0.71747384,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kemps, 2006 2006",1.063676953,1.365396063,"from_dataset",623,203,"Kemps, 2006","processing speed",24,24,48,"19.67","68.96","no","Boxes Test",2006,0.855796836714482,1.063676953,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kemps, 2006 2006",1.984155684,0.842565843,"from_dataset",624,203,"Kemps, 2006","processing speed",24,24,48,"19.67","68.96","no","Digit Symbol Substitution Task",2006,1.08942685183252,1.984155684,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kemps, 2006 2006",0.704339994,0.135436375,"from_dataset",625,203,"Kemps, 2006","updating",24,24,48,"19.67","68.96","no","Number Letter Sequencing Task",2006,2.71726715570025,0.704339994,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kemps, 2006 2006",0.845648633,0.144235924,"from_dataset",626,203,"Kemps, 2006","updating",24,24,48,"19.67","68.96","no","Corsi Blocks Task",2006,2.63307530213337,0.845648633,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kemps, 2006 2006",0.750902612,2.692489922,"from_dataset",627,203,"Kemps, 2006","shifting",24,24,48,"19.67","68.96","no","Trail Making Test",2006,0.609428775879914,0.750902612,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kemps, 2006 2006",1.420862214,0.080797837,"from_dataset",628,203,"Kemps, 2006","inhibition",24,24,48,"19.67","68.96","yes","Stroop",2006,3.51803481251425,1.420862214,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kliegel, 2004 2004",1.14543913,7.983068236,"from_dataset",629,204,"Kliegel, 2004","shifting",19,21,40,"24.26","70.81","yes","WCST",2004,0.353928128199798,1.14543913,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kliegel, 2004 2004",0.761983994,9.220652402,"from_dataset",630,204,"Kliegel, 2004","inhibition",19,21,40,"24.26","70.81","no","complex prospective memory task",2004,0.329320809898107,0.761983994,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Krampe, 2005 2005",1.496187414,1.584432182,"from_dataset",631,205,"Krampe, 2005","processing speed",16,16,32,"19.06","70","no","Digit Symbol Substitution Task",2005,0.794443786212266,1.496187414,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kuhlman, 2006 2006",1.221993914,0.127312806,"from_dataset",632,206,"Kuhlman, 2006","processing speed",15,15,30,"20.4","74.9","no","Processing Speed Task",2006,2.80261830938315,1.221993914,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kuhlman, 2006 2006",3.275802434,0.127511671,"from_dataset",633,206,"Kuhlman, 2006","shifting",15,15,30,"20.4","74.9","no","Number Letter Sequencing Task",2006,2.80043199906015,3.275802434,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2014 2014",0.88133216,0.025696041,"from_dataset",634,207,"Pettigrew, 2014","inhibition",102,62,164,"21","71","no","Flanker Task",2014,6.23830912946859,0.88133216,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2014 2014",1.23256919,53.65445556,"from_dataset",635,207,"Pettigrew, 2014","inhibition",102,62,164,"21","71","no","Picture Word Inteference Task",2014,0.136520259088602,1.23256919,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2014 2014",2.355284221,25.42871158,"from_dataset",636,207,"Pettigrew, 2014","inhibition",102,62,164,"21","71","yes","Stroop",2014,0.198306898393802,2.355284221,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2014 2014",1.922329381,100.9385046,"from_dataset",637,207,"Pettigrew, 2014","inhibition",102,62,164,"21","71","yes","Stroop",2014,0.0995340250440983,1.922329381,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2014 2014",1.36661519,0.873341306,"from_dataset",638,207,"Pettigrew, 2014","updating",102,62,164,"21","71","yes","Operation Span Task",2014,1.07005967822929,1.36661519,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2014 2014",0.294922434,0.047712997,"from_dataset",639,207,"Pettigrew, 2014","updating",102,62,164,"21","71","no","Digit Span",2014,4.5780618065,0.294922434,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2014 2014",0.005036184,0.21447883,"from_dataset",640,207,"Pettigrew, 2014","updating",102,62,164,"21","71","no","Sternberg Task",2014,2.15927414245754,0.005036184,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sanders, 2012 2012",0.600641616,0.053923901,"from_dataset",641,208,"Sanders, 2012","updating",50,50,100,"22.21","72.78","no","Zoo Map Task",2012,4.30635024100467,0.600641616,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sanders, 2012 2012",1.480569287,1.938137927,"from_dataset",642,208,"Sanders, 2012","shifting",50,50,100,"22.21","72.78","no","Trail Making Test",2012,0.718302966263324,1.480569287,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sanders, 2012 2012",-3.482709573,0.382543755,"from_dataset",643,208,"Sanders, 2012","updating",50,50,100,"22.21","72.78","no","Verbal Fluency",2012,1.61681169426487,3.482709573,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sanders, 2012 2012",1.17052244,0.277323414,"from_dataset",644,208,"Sanders, 2012","shifting",50,50,100,"22.21","72.78","no","Design Fluency",2012,1.8989202727619,1.17052244,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Popham, 2015 2015",0.982351911,0.169751512,"from_dataset",645,209,"Popham, 2015","processing speed",64,63,127,"19.42","71.92","no","Processing Speed Task",2015,2.42713076042583,0.982351911,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Popham, 2015 2015",0.245638393,0.219552658,"from_dataset",646,209,"Popham, 2015","updating",64,63,127,"19.42","71.92","yes","Operation Span Task",2015,2.13417805740528,0.245638393,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Popham, 2015 2015",1.741713268,0.688543469,"from_dataset",647,209,"Popham, 2015","processing speed",64,63,127,"19.42","71.92","no","Digit Symbol Substitution Task",2015,1.20513116724244,1.741713268,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Prakash, 2015 2015",-0.927518897,0.039456735,"from_dataset",648,210,"Prakash, 2015","updating",50,50,100,"23.6","65.4","no","n-back",2015,5.03430388759376,0.927518897,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Prakash, 2015 2015",-0.893023852,7.368025231,"from_dataset",649,210,"Prakash, 2015","inhibition",50,50,100,"23.6","65.4","no","Flanker Task",2015,0.368404094024688,0.893023852,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Prakash, 2015 2015",0.164526837,63.61318914,"from_dataset",650,210,"Prakash, 2015","shifting",50,50,100,"23.6","65.4","no","Local Switching Task",2015,0.125379465945715,0.164526837,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Prakash, 2015 2015",-0.246753836,47.91374856,"from_dataset",651,210,"Prakash, 2015","shifting",50,50,100,"23.6","65.4","no","Global Task Switching Task",2015,0.144467422775286,0.246753836,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",0.081825278,0.095749907,"from_dataset",652,211,"Ostrosky-Sols, 2007","updating",26,22,48,"21.9","71.6","no","Digit Span",2007,3.23169837294336,0.081825278,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",-0.074221247,0.15198479,"from_dataset",653,211,"Ostrosky-Sols, 2007","processing speed",26,22,48,"21.9","71.6","no","Updating Task",2007,2.56507422151213,0.074221247,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",0.070079066,0.101040823,"from_dataset",654,211,"Ostrosky-Sols, 2007","updating",26,22,48,"21.9","71.6","no","Updating Task",2007,3.14594816443297,0.070079066,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",0.383815256,0.272466515,"from_dataset",655,211,"Ostrosky-Sols, 2007","processing speed",26,22,48,"21.9","71.6","no","Visual Search Task",2007,1.91577027968748,0.383815256,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",-0.561990097,0.181210804,"from_dataset",656,211,"Ostrosky-Sols, 2007","updating",26,22,48,"21.9","71.6","no","Verbal Fluency",2007,2.3491348964586,0.561990097,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",0.109808632,0.372288471,"from_dataset",657,211,"Ostrosky-Sols, 2007","updating",26,22,48,"21.9","71.6","no","Verbal Fluency",2007,1.6389292508318,0.109808632,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",-0.301510485,0.235631659,"from_dataset",658,211,"Ostrosky-Sols, 2007","updating",26,22,48,"21.9","71.6","no","Verbal Fluency",2007,2.0600757007962,0.301510485,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",-0.310346209,0.182420156,"from_dataset",659,211,"Ostrosky-Sols, 2007","updating",26,22,48,"21.9","71.6","no","Design Fluency",2007,2.34133516862528,0.310346209,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",-0.56978798,0.088695351,"from_dataset",660,211,"Ostrosky-Sols, 2007","updating",26,22,48,"21.9","71.6","no","Digit Span",2007,3.35775938501323,0.56978798,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ostrosky-Sols, 2007 2007",0.280712357,0.092323408,"from_dataset",661,211,"Ostrosky-Sols, 2007","updating",26,22,48,"21.9","71.6","no","Updating Task",2007,3.29112279263262,0.280712357,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kray, 2000 2000",-1.909341368,0.493729876,"from_dataset",662,212,"Kray, 2000","processing speed",39,39,78,"29.6","69.5","no","Digit Symbol Substitution Task",2000,1.42316513652917,1.909341368,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kray, 2004 2004",1.905562502,1.419904616,"from_dataset",663,213,"Kray, 2004","processing speed",16,16,32,"21.5","65.3","no","Digit Symbol Substitution Task",2004,0.839209544390864,1.905562502,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kray, 2004 2004",1.403267968,565.8309883,"from_dataset",664,213,"Kray, 2004","shifting",16,16,32,"21.5","65.3","no","Task Switching Task",2004,0.0420394122760678,1.403267968,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kray, 2002 2002",-2.096199657,0.543118492,"from_dataset",665,214,"Kray, 2002","processing speed",36,36,72,"23.06","66.83","no","Digit Symbol Substitution Task",2002,1.35691519275387,2.096199657,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kray, 2002 2002",1.054553989,218.2198905,"from_dataset",666,214,"Kray, 2002","shifting",36,36,72,"23.06","66.83","no","Shifting Task",2002,0.0676944140221091,1.054553989,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Perianez, 2007 2007",1.058892806,1.088835097,"from_dataset",667,215,"Perianez, 2007","processing speed",126,29,155,"28.83","69.86","no","Trail Making Test",2007,0.958338519095947,1.058892806,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Perianez, 2007 2007",1.041745874,11.72636195,"from_dataset",668,215,"Perianez, 2007","shifting",126,29,155,"28.83","69.86","no","Trail Making Test",2007,0.292023870232173,1.041745874,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rey-Mermet, 2015 2015",0.692712631,0.070182404,"from_dataset",669,216,"Rey-Mermet, 2015","updating",42,42,84,"23.3","72.8","no","Digit Span",2015,3.77472988810145,0.692712631,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rey-Mermet, 2015 2015",1.597658416,0.061942838,"from_dataset",670,216,"Rey-Mermet, 2015","updating",42,42,84,"23.3","72.8","no","Digit Span",2015,4.01794928144195,1.597658416,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rey-Mermet, 2015 2015",0.939979782,0.047333678,"from_dataset",671,216,"Rey-Mermet, 2015","inhibition",42,42,84,"23.3","72.8","yes","Stroop",2015,4.59636886313276,0.939979782,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rey-Mermet, 2015 2015",1.29070599,1740.908563,"from_dataset",672,216,"Rey-Mermet, 2015","shifting",42,42,84,"23.3","72.8","no","Shifting Task",2015,0.0239669085787176,1.29070599,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rizio, 2014 2014",1.707364458,0.372756875,"from_dataset",673,217,"Rizio, 2014","processing speed",27,27,54,"20.92","71","no","Symbol Search Task",2014,1.63789919292306,1.707364458,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rizio, 2014 2014",-1.285570339,1.567061791,"from_dataset",674,217,"Rizio, 2014","processing speed",27,27,54,"20.92","71","no","Symbol Copy",2014,0.798834732423555,1.285570339,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rizio, 2014 2014",1.343487437,1.538657969,"from_dataset",675,217,"Rizio, 2014","processing speed",27,27,54,"20.92","71","no","Digit Symbol Substitution Task",2014,0.806174310365036,1.343487437,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rizio, 2014 2014",0.38690594,0.199741768,"from_dataset",676,217,"Rizio, 2014","updating",27,27,54,"20.92","71","no","Digit Span",2014,2.23751293767144,0.38690594,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rizio, 2014 2014",0.740564112,0.130649933,"from_dataset",677,217,"Rizio, 2014","updating",27,27,54,"20.92","71","no","Letter Number Sequencing Task",2014,2.76659383176013,0.740564112,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rizio, 2014 2014",-0.159217226,0.200144646,"from_dataset",678,217,"Rizio, 2014","processing speed",27,27,54,"20.92","71","no","Arithmatic Task",2014,2.23525982011445,0.159217226,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Shanmugaratnam, 2010 2010",1.418762446,188.1563024,"from_dataset",679,218,"Shanmugaratnam, 2010","processing speed",44,18,62,"22.2","65.56","no","Choice RT",2010,0.0729021967571712,1.418762446,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Shanmugaratnam, 2010 2010",-0.188116311,0.280186741,"from_dataset",680,218,"Shanmugaratnam, 2010","processing speed",44,18,62,"22.2","65.56","no","Pursuit Tracking Task",2010,1.88919248845257,0.188116311,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Shanmugaratnam, 2010 2010",1.232039074,0.076402639,"from_dataset",681,218,"Shanmugaratnam, 2010","processing speed",44,18,62,"22.2","65.56","no","Processing Speed Task",2010,3.61781054400412,1.232039074,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Shanmugaratnam, 2010 2010",0.718473734,0.076543786,"from_dataset",682,218,"Shanmugaratnam, 2010","processing speed",44,18,62,"22.2","65.56","no","Continuous Performance Task",2010,3.61447337742437,0.718473734,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Shanmugaratnam, 2010 2010",0.774617705,0.076375904,"from_dataset",683,218,"Shanmugaratnam, 2010","shifting",44,18,62,"22.2","65.56","yes","WCST",2010,3.61844368676927,0.774617705,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rufener, 2014 2014",0.701951689,0.668383004,"from_dataset",684,219,"Rufener, 2014","processing speed",21,20,41,"22.7","68.1","no","KAI (Information processing)",2014,1.22317135250601,0.701951689,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mccabe, 2005 2005",1.137115436,0.208861434,"from_dataset",685,220,"Mccabe, 2005","processing speed",48,48,96,"21.27","71.92","no","Letter Comparison Task",2005,2.18811867267107,1.137115436,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mccabe, 2005 2005",1.649832668,0.26521063,"from_dataset",686,220,"Mccabe, 2005","processing speed",48,48,96,"21.27","71.92","no","Pattern Comparison Task",2005,1.94180017729572,1.649832668,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mccabe, 2005 2005",1.806095036,0.108559173,"from_dataset",687,220,"Mccabe, 2005","updating",48,48,96,"21.27","71.92","no","Computation Span Task",2005,3.03505619713988,1.806095036,"CRAN",NA,NA,"CRAN"
