"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","article","experiment","sample","pairing","ni","stimuli","condition","gen_difficulty","manip_type","present_style","word_status","memory_test","memory_type","gen_constraint","learning_type","stimuli_relation","gen_mode","gen_task","attention","pacing","filler_task","age_grp","retention_delay","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",919,0.62,0.00105068101105564,"from_dataset",434,"6a",1,515,32,25,"read",NA,"within","mixed","words","recognition","font color",NA,"intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",30.8506670210849,0.62,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",920,0.85,0.00048854623409636,"from_dataset",434,"6b",1,516,40,16,"generate",NA,"within","mixed","words","recognition","item","medium","intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",45.2425593769109,0.85,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",921,0.68,0.000923738120560559,"from_dataset",434,"6b",1,516,40,16,"read",NA,"within","mixed","words","recognition","item",NA,"intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",32.9022476445096,0.68,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",922,0.67,0.000942955271086954,"from_dataset",434,"6b",1,517,40,16,"generate",NA,"within","mixed","words","recognition","font color","medium","intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",32.5652527872586,0.67,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",923,0.66,0.000960768540356816,"from_dataset",434,"6b",1,517,40,16,"read",NA,"within","mixed","words","recognition","font color",NA,"intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",32.2619499423043,0.66,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",924,0.81,0.000595904068992173,"from_dataset",434,"6b",1,518,40,16,"generate",NA,"within","mixed","non-words","recognition","item","medium","intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",40.9648929736153,0.81,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",925,0.8,0.000623315116194121,"from_dataset",434,"6b",1,518,40,16,"read",NA,"within","mixed","non-words","recognition","item",NA,"intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",40.0540255384662,0.8,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",926,0.57,0.0010449930256901,"from_dataset",434,"6b",1,519,40,16,"generate",NA,"within","mixed","non-words","recognition","font color","medium","intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",30.9345144728369,0.57,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",927,0.58,0.00104307758666879,"from_dataset",434,"6b",1,519,40,16,"read",NA,"within","mixed","non-words","recognition","font color",NA,"intentional",NA,"writing/typing","letter transposition","full","timed","yes","younger","immediate",30.9629044985036,0.58,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",928,0.91,0.000784,"from_dataset",442,"1",1,319,16,30,"generate",NA,"within","mixed","words","recognition","item","medium","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",35.7142857142857,0.91,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",929,0.73,0.0029506624,"from_dataset",442,"1",1,319,16,30,"read",NA,"within","mixed","words","recognition","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",18.4094256259205,0.73,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",930,0.65,0.00138579405412888,"from_dataset",442,"1",1,320,16,30,"generate",NA,"within","mixed","words","recognition","location","medium","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",26.8627613117784,0.65,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",931,0.6,0.00146570377119155,"from_dataset",442,"1",1,320,16,30,"read",NA,"within","mixed","words","recognition","location",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",26.1202240211661,0.6,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",932,0.59,0.00147391375987295,"from_dataset",442,"1",1,321,16,30,"generate",NA,"within","mixed","words","recognition","location","medium","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",26.0473750487114,0.59,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",933,0.59,0.00147391375987295,"from_dataset",442,"1",1,321,16,30,"read",NA,"within","mixed","words","recognition","location",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",26.0473750487114,0.59,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",934,0.66,0.00136265387938639,"from_dataset",442,"1",1,322,16,30,"generate",NA,"within","mixed","words","recognition","location","medium","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",27.0898887498719,0.66,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",935,0.57,0.00148210910388415,"from_dataset",442,"1",1,322,16,30,"read",NA,"within","mixed","words","recognition","location",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",25.9752605499393,0.57,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",936,0.6,0.00146570377119155,"from_dataset",442,"1",1,323,16,30,"generate",NA,"within","mixed","words","recognition","location","medium","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",26.1202240211661,0.6,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",937,0.56,0.00148204847428844,"from_dataset",442,"1",1,323,16,30,"read",NA,"within","mixed","words","recognition","location",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate",25.9757918596322,0.56,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",938,0.76,0.00103861413222792,"from_dataset",442,"1",1,324,16,30,"generate",NA,"within","mixed","words","recognition","location","medium","intentional","category","covert/thinking","word stem","full","timed","yes","younger","immediate",31.029364864729,0.76,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",939,0.61,0.00145480837490616,"from_dataset",442,"1",1,324,16,30,"read",NA,"within","mixed","words","recognition","location",NA,"intentional","category","covert/thinking","word stem","full","timed","yes","younger","immediate",26.2178517714007,0.61,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",940,0.81,0.000845168172401595,"from_dataset",442,"1",1,325,16,30,"generate",NA,"within","mixed","words","recognition","location","medium","intentional","category","covert/thinking","word stem","full","timed","yes","younger","immediate",34.3976230602999,0.81,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",941,0.79,0.000922977694767403,"from_dataset",442,"1",1,325,16,30,"read",NA,"within","mixed","words","recognition","location",NA,"intentional","category","covert/thinking","word stem","full","timed","yes","younger","immediate",32.91579865809,0.79,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",942,0.79,0.000922977694767403,"from_dataset",442,"1",1,326,16,30,"generate",NA,"within","mixed","words","recognition","location","medium","intentional","category","covert/thinking","word stem","full","timed","yes","younger","immediate",32.91579865809,0.79,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",943,0.69,0.00128102875485033,"from_dataset",442,"1",1,326,16,30,"read",NA,"within","mixed","words","recognition","location",NA,"intentional","category","covert/thinking","word stem","full","timed","yes","younger","immediate",27.9396242300892,0.69,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",944,0.81,0.000845168172401595,"from_dataset",442,"1",1,327,16,30,"generate",NA,"within","mixed","words","recognition","location","medium","intentional","category","covert/thinking","word stem","full","timed","yes","younger","immediate",34.3976230602999,0.81,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",945,0.69,0.00128102875485033,"from_dataset",442,"1",1,327,16,30,"read",NA,"within","mixed","words","recognition","location",NA,"intentional","category","covert/thinking","word stem","full","timed","yes","younger","immediate",27.9396242300892,0.69,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",946,0.8,0.00116213705058902,"from_dataset",448,"1",1,520,20,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",29.3340026129236,0.8,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",947,0.55,0.00194452263399905,"from_dataset",448,"1",1,520,20,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",22.67741243568,0.55,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",948,0.9,0.00068122370082679,"from_dataset",448,"1",1,521,20,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",38.3137909543502,0.9,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",949,0.57,0.00194833252268403,"from_dataset",448,"1",1,521,20,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",22.6552291854975,0.57,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",950,0.8,0.00116213705058902,"from_dataset",448,"1",1,522,20,10,"generate","low","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",29.3340026129236,0.8,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",951,0.84,0.000959941672490842,"from_dataset",448,"1",1,522,20,10,"read","low","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",32.2758417382132,0.84,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",952,0.84,0.000959941672490842,"from_dataset",448,"1",1,523,20,10,"generate","high","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",32.2758417382132,0.84,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",953,0.8,0.00116213705058902,"from_dataset",448,"1",1,523,20,10,"read","high","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",29.3340026129236,0.8,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",954,0.85,0.000910867817606875,"from_dataset",448,"1",2,524,20,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",33.1338819790566,0.85,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",955,0.72,0.00155662571946211,"from_dataset",448,"1",2,524,20,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",25.345910622681,0.72,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",956,0.85,0.000910867817606875,"from_dataset",448,"1",2,525,20,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",33.1338819790566,0.85,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",957,0.73,0.00151066877205531,"from_dataset",448,"1",2,525,20,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",25.7285537344016,0.73,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",958,0.73,0.00151066877205531,"from_dataset",448,"1",2,526,20,10,"generate","low","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",25.7285537344016,0.73,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",959,0.72,0.00155662571946211,"from_dataset",448,"1",2,526,20,10,"read","low","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",25.345910622681,0.72,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",960,0.77,0.00131511582458486,"from_dataset",448,"1",2,527,20,10,"generate","high","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",27.5751572802495,0.77,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",961,0.84,0.000959941672490842,"from_dataset",448,"1",2,527,20,10,"read","high","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",32.2758417382132,0.84,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",962,0.86,0.000862683170670081,"from_dataset",448,"1",3,528,20,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",34.0466461486583,0.86,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",963,0.85,0.000910867817606875,"from_dataset",448,"1",3,528,20,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",33.1338819790566,0.85,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",964,0.88,0.000769484058884594,"from_dataset",448,"1",3,529,20,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",36.0495781027823,0.88,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",965,0.88,0.000769484058884594,"from_dataset",448,"1",3,529,20,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",36.0495781027823,0.88,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",966,0.68,0.00172225936296812,"from_dataset",448,"1",3,530,20,10,"generate","low","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",24.0963200427436,0.68,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",967,0.71,0.00160097520975145,"from_dataset",448,"1",3,530,20,10,"read","low","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",24.9923846548395,0.71,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",968,0.84,0.000959941672490842,"from_dataset",448,"1",3,531,20,10,"generate","high","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",32.2758417382132,0.84,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",969,0.81,0.00111103064754952,"from_dataset",448,"1",3,531,20,10,"read","high","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",30.0010863170829,0.81,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",970,0.84,0.000959941672490842,"from_dataset",448,"2",1,532,20,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",32.2758417382132,0.84,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",971,0.45,0.00172063965964124,"from_dataset",448,"2",1,532,20,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",24.1076587646536,0.45,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",972,0.91,0.000639165011493308,"from_dataset",448,"2",1,533,20,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",39.5542818069355,0.91,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",973,0.51,0.0018938183071053,"from_dataset",448,"2",1,533,20,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate",22.9789851653704,0.51,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",974,0.79,0.00121331652016343,"from_dataset",448,"2",2,534,20,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",28.7086614969281,0.79,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",975,0.78,0.00126437625042934,"from_dataset",448,"2",2,534,20,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",28.1230121955771,0.78,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",976,0.88,0.000769484058884594,"from_dataset",448,"2",2,535,20,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",36.0495781027823,0.88,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",977,0.67,0.00175808869239275,"from_dataset",448,"2",2,535,20,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",23.8495181822502,0.67,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",978,0.82,0.001060181412997,"from_dataset",448,"2",3,536,20,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",30.712127850758,0.82,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",979,0.85,0.000910867817606875,"from_dataset",448,"2",3,536,20,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",33.1338819790566,0.85,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",980,0.86,0.000862683170670081,"from_dataset",448,"2",3,537,20,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",34.0466461486583,0.86,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",981,0.86,0.000862683170670081,"from_dataset",448,"2",3,537,20,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate",34.0466461486583,0.86,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",982,0.3714,0.000268249655172414,"from_dataset",449,"1",1,538,29,20,"generate",NA,"within","mixed","words","free recall","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate",61.0562903303232,0.3714,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",983,0.2103,0.000482582413793103,"from_dataset",449,"1",1,538,29,20,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate",45.5212578794125,0.2103,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",984,0.2192,0.000292496896551724,"from_dataset",449,"1",2,539,29,20,"generate",NA,"within","mixed","words","free recall","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","older","immediate",58.4708448114496,0.2192,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",985,0.1508,0.000113216896551724,"from_dataset",449,"1",2,539,29,20,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","older","immediate",93.9819338068849,0.1508,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",986,0.83,0.000400000000071788,"from_dataset",465,"1",1,328,32,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate",49.9999999955132,0.83,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",987,0.61,0.000899999994858223,"from_dataset",465,"1",1,328,32,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate",33.3333334285514,0.61,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",988,0.81,0.000899999994858223,"from_dataset",465,"1",1,329,32,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate",33.3333334285514,0.81,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",989,0.62,0.000400000000071788,"from_dataset",465,"1",1,329,32,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate",49.9999999955132,0.62,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",990,0.87,0.00160000000028715,"from_dataset",465,"1",1,330,32,10,"generate","high","within","mixed","words","recognition","source","low","incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate",24.9999999977566,0.87,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",991,0.7,0.000899999994858223,"from_dataset",465,"1",1,330,32,10,"read","high","within","mixed","words","recognition","source",NA,"incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate",33.3333334285514,0.7,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",992,0.8,0.00249999999160984,"from_dataset",465,"1",1,331,32,10,"generate","low","within","mixed","words","recognition","source","low","incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate",20.0000000335606,0.8,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",993,0.65,0.00249999999160984,"from_dataset",465,"1",1,331,32,10,"read","low","within","mixed","words","recognition","source",NA,"incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate",20.0000000335606,0.65,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",994,0.84,0.000399999998533143,"from_dataset",465,"2",1,332,70,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate",50.0000000916786,0.84,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",995,0.54,0.000399999998533143,"from_dataset",465,"2",1,332,70,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate",50.0000000916786,0.54,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",996,0.65,0.000399999998533143,"from_dataset",465,"2",1,333,70,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate",50.0000000916786,0.65,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",997,0.46,0.000900000000285258,"from_dataset",465,"2",1,333,70,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate",33.3333333280508,0.46,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",998,0.49,0.0016000000036944,"from_dataset",465,"2",1,334,70,10,"generate","high","within","mixed","words","recognition",NA,"low","incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate",24.9999999711375,0.49,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",999,0.52,0.000900000000285258,"from_dataset",465,"2",1,334,70,10,"read","high","within","mixed","words","recognition",NA,NA,"incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate",33.3333333280508,0.52,"CRAN",NA,NA,"CRAN"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1000,0.8,0.000399999998533143,"from_dataset",465,"2",1,335,70,10,"generate","low","within","mixed","words","recognition",NA,"low","incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate",50.0000000916786,0.8,"CRAN",NA,NA,"CRAN"
