"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","pub_year","pub_type","study_id","es_id","subsample","participants","clusters","lab_group","proficiency","age","country","geo_area","match","study_quality","verbal_non_verbal","outcome_task","outcome_type","sub_measure","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",503,-0.198387803808035,0.0456881162445235,"from_dataset",2018,"Journal Article",64,503,1,83,92,4,"Bilingual",10.19,"USA","North America","1",12,"Non-verbal","ToL",NA,"Other",4.67841102008791,0.198387803808035,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",504,0.000941070614379259,0.0454545507102751,"from_dataset",2018,"Journal Article",64,504,1,83,92,4,"Bilingual",10.19,"USA","North America","1",12,"Non-verbal","ToL",NA,"Other",4.69041548865632,0.000941070614379259,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",505,0.034081814192998,0.0454614388627865,"from_dataset",2018,"Journal Article",64,505,1,83,92,4,"Bilingual",10.19,"USA","North America","1",12,"Non-verbal","ToL",NA,"Other",4.69006013781463,0.034081814192998,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",506,-0.0938292052496852,0.0455067928524173,"from_dataset",2018,"Journal Article",64,506,1,83,92,4,"Bilingual",10.19,"USA","North America","1",12,"Non-verbal","ToL",NA,"Other",4.68772239929669,0.0938292052496852,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",507,0.495718971317461,0.0469128884155408,"from_dataset",2018,"Journal Article",64,507,1,83,92,4,"Bilingual",10.19,"USA","North America","1",12,"Non-verbal","ToL",NA,"Other",4.6169366273337,0.495718971317461,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",508,0.296825424837055,0.0459774119169428,"from_dataset",2018,"Journal Article",64,508,1,83,92,4,"Bilingual",10.19,"USA","North America","1",12,"Non-verbal","ToL",NA,"Other",4.66366921818979,0.296825424837055,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",509,0.00591006815006089,0.0454547527422622,"from_dataset",2018,"Journal Article",64,509,1,83,92,4,"Bilingual",10.19,"USA","North America","1",12,"Non-verbal","ToL",NA,"Other",4.6904050649387,0.00591006815006089,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",510,-0.0271759834705383,0.0454589283299981,"from_dataset",2018,"Journal Article",64,510,1,83,92,4,"Bilingual",10.19,"USA","North America","1",12,"Non-verbal","ToL",NA,"Other",4.69018964358639,0.0271759834705383,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",511,0.321141553704342,0.0533452687816418,"from_dataset",2019,"Journal Article",144,511,1,186,222,4,"Bilingual",9.4,"USA","North America","1",15,"Non-verbal","GNG",NA,"Acc",4.32964258141222,0.321141553704342,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",512,-0.0802853884260857,0.0526761845620105,"from_dataset",2019,"Journal Article",144,512,1,186,222,4,"Bilingual",9.4,"USA","North America","1",15,"Non-verbal","Flanker","Incongruent","Acc",4.35705301880088,0.0802853884260857,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",513,-0.365980746421316,0.0535584791551045,"from_dataset",2019,"Journal Article",144,513,1,186,222,4,"Bilingual",9.4,"USA","North America","1",15,"Non-verbal","Flanker","Incongruent","RT",4.32101607377197,0.365980746421316,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",514,0.21899900632024,0.0745512580266126,"from_dataset",2008,"Journal Article",65,514,1,84,93,28,"Bilingual",7.15,"UK","Europe","0",11,"Non-verbal","NEPSY",NA,"Other",3.66245680892251,0.21899900632024,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",515,0.594065240487711,0.0775853893472602,"from_dataset",2008,"Journal Article",65,515,1,84,93,28,"Bilingual",7.15,"UK","Europe","0",11,"Non-verbal","NEPSY",NA,"Other",3.59012878660842,0.594065240487711,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",516,-0.2904509138648,0.0749134316913945,"from_dataset",2008,"Journal Article",65,516,1,84,93,28,"Bilingual",7.15,"UK","Europe","0",11,"Non-verbal","NEPSY",NA,"Other",3.65359289455146,0.2904509138648,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",517,0.0752369234879556,0.0562914678829236,"from_dataset",2014,"Journal Article",67,517,1,88,103,30,"Bilingual",4.8,"USA","North America","0",17,"Non-verbal",NA,NA,"Acc",4.21481690392567,0.0752369234879556,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",518,-0.128493187090694,0.075146751259671,"from_dataset",2014,"Journal Article",67,518,1,88,103,30,"Bilingual",4.8,"USA","North America","0",17,"Non-verbal",NA,NA,"Acc",3.64791655180715,0.128493187090694,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",519,-0.933963674191176,0.0626401312245474,"from_dataset",2014,"Journal Article",67,519,2,89,103,30,"Bilingual",4.9,"USA","North America","0",17,"Non-verbal",NA,NA,"Acc",3.99552332726912,0.933963674191176,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",520,-0.262080068360049,0.0756105055577432,"from_dataset",2014,"Journal Article",67,520,2,89,103,30,"Bilingual",4.9,"USA","North America","0",17,"Non-verbal",NA,NA,"Acc",3.63671216291187,0.262080068360049,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",521,1.39314772524551,0.0856186169766115,"from_dataset",2019,"Unpublished Dataset",68,521,1,90,104,7,"Bilingual",10.33,"Canada","North America","0",NA,"Verbal","Size-Congruency","Congruent","RT",3.41755801632287,1.39314772524551,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",522,1.08865865433706,0.0829992890811698,"from_dataset",2019,"Unpublished Dataset",68,522,1,90,104,7,"Bilingual",10.33,"Canada","North America","0",NA,"Verbal","Size-Congruency","Incongruent","RT",3.4710655378714,1.08865865433706,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",523,1.15254739177747,0.0834956028843049,"from_dataset",2019,"Unpublished Dataset",68,523,1,90,104,7,"Bilingual",10.33,"Canada","North America","0",NA,"Verbal","Size-Congruency","Congruent","RT",3.46073382346915,1.15254739177747,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",524,0.941608950944587,0.0819644622027508,"from_dataset",2019,"Unpublished Dataset",68,524,1,90,104,7,"Bilingual",10.33,"Canada","North America","0",NA,"Verbal","Size-Congruency","Incongruent","RT",3.4929084527775,0.941608950944587,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",525,-0.506215391159398,0.0805201961112753,"from_dataset",2019,"Unpublished Dataset",68,525,1,90,104,7,"Bilingual",10.33,"Canada","North America","0",NA,"Non-verbal",NA,NA,"Other",3.52409484357957,0.506215391159398,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",526,0.788227484041067,0.0865543389877846,"from_dataset",2019,"Unpublished Dataset",68,526,1,90,104,7,"Bilingual",10.33,"Canada","North America","0",NA,"Non-verbal",NA,NA,"Other",3.39903454159278,0.788227484041067,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",527,-0.97903655736568,0.082292931449845,"from_dataset",2019,"Unpublished Dataset",68,527,1,90,104,7,"Bilingual",10.33,"Canada","North America","0",NA,"Non-verbal",NA,NA,"Other",3.4859305742129,0.97903655736568,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",528,-0.123078906575046,0.0789437650339082,"from_dataset",2019,"Unpublished Dataset",68,528,1,90,104,7,"Bilingual",10.33,"Canada","North America","0",NA,"Verbal","Forward Digit Span",NA,"Other",3.55910730893359,0.123078906575046,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",529,-0.028114738974694,0.0202216297297548,"from_dataset",2019,"Unpublished Dataset",68,529,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Verbal","Size-Congruency","Congruent","RT",7.03221148348862,0.028114738974694,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",530,-0.0158562193618579,0.020220310228091,"from_dataset",2019,"Unpublished Dataset",68,530,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Verbal","Size-Congruency","Incongruent","RT",7.03244092762856,0.0158562193618579,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",531,-0.020084273884673,0.0202206822175188,"from_dataset",2019,"Unpublished Dataset",68,531,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Verbal","Size-Congruency","Congruent","RT",7.03237624124261,0.020084273884673,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",532,-0.0627140454566329,0.0202293227500943,"from_dataset",2019,"Unpublished Dataset",68,532,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Verbal","Size-Congruency","Incongruent","RT",7.03087421454121,0.0627140454566329,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",533,0.00858853387184023,0.0200693173888621,"from_dataset",2019,"Unpublished Dataset",68,533,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Non-verbal",NA,NA,"Other",7.05884587350791,0.00858853387184023,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",534,-0.152293471009548,0.0199784344559922,"from_dataset",2019,"Unpublished Dataset",68,534,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Non-verbal",NA,NA,"Other",7.07488318326585,0.152293471009548,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",535,-0.144629263720657,0.0199729176866702,"from_dataset",2019,"Unpublished Dataset",68,535,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Non-verbal",NA,NA,"Other",7.07586020135376,0.144629263720657,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",536,-0.147330497726678,0.0202728310587508,"from_dataset",2019,"Unpublished Dataset",68,536,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Non-verbal",NA,NA,"Other",7.02332554638386,0.147330497726678,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",537,0.00699897000565973,0.0195109941925954,"from_dataset",2019,"Unpublished Dataset",68,537,2,91,105,7,"Bilingual",11.81,"China","East Asia","0",NA,"Verbal","Forward Digit Span",NA,"Other",7.15913084879469,0.00699897000565973,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",538,-0.350909120210705,0.341084478506258,"from_dataset",2019,"Unpublished Dataset",68,538,3,92,106,7,"Bilingual",10.86,"Lebanon","Middle East","0",NA,"Verbal","Size-Congruency","Congruent","RT",1.71225728104504,0.350909120210705,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",539,-0.484091255185268,0.341492573946603,"from_dataset",2019,"Unpublished Dataset",68,539,3,92,106,7,"Bilingual",10.86,"Lebanon","Middle East","0",NA,"Verbal","Size-Congruency","Incongruent","RT",1.71123387185674,0.484091255185268,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",540,-0.309241700614323,0.340983537211096,"from_dataset",2019,"Unpublished Dataset",68,540,3,92,106,7,"Bilingual",10.86,"Lebanon","Middle East","0",NA,"Verbal","Size-Congruency","Congruent","RT",1.71251070189879,0.309241700614323,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",541,-0.281167052026137,0.340922710236634,"from_dataset",2019,"Unpublished Dataset",68,541,3,92,106,7,"Bilingual",10.86,"Lebanon","Middle East","0",NA,"Verbal","Size-Congruency","Incongruent","RT",1.71266346702075,0.281167052026137,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",542,0.718677698225885,0.509208668706331,"from_dataset",2019,"Unpublished Dataset",68,542,3,92,106,7,"Bilingual",10.86,"Lebanon","Middle East","0",NA,"Verbal","Forward Digit Span",NA,"Other",1.40136770816917,0.718677698225885,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",543,0.191343200333133,0.0406003494162928,"from_dataset",2017,"Dissertation",69,543,1,93,107,31,"Bilingual",8.52,"USA","North America","1",15,"Non-verbal","SST",NA,"RT",4.96289531378629,0.191343200333133,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",544,-0.271822298671499,0.0407960153976883,"from_dataset",2017,"Dissertation",69,544,1,93,107,31,"Bilingual",8.52,"USA","North America","1",15,"Non-verbal","Flanker",NA,"RT",4.95097948162322,0.271822298671499,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",545,-0.428009673474488,0.0413697826097478,"from_dataset",2017,"Dissertation",69,545,1,93,107,31,"Bilingual",8.52,"USA","North America","1",15,"Non-verbal","DCCS",NA,"Acc",4.91652645778959,0.428009673474488,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",546,-0.508210255613761,0.207941298867388,"from_dataset",2019,"Journal Article",156,546,1,198,235,32,"Bilingual",7.83,"Canada","North America","0",16,NA,NA,NA,"Other",2.19295451460754,0.508210255613761,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",547,0.248833779709067,0.201903808949441,"from_dataset",2019,"Journal Article",156,547,1,198,235,32,"Bilingual",7.83,"Canada","North America","0",16,"Non-verbal","DCCS",NA,"Acc",2.22550074484052,0.248833779709067,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",548,-1.02652598277905,0.275832470635872,"from_dataset",2019,"Journal Article",156,548,1,198,235,32,"Bilingual",7.83,"Canada","North America","0",16,"Non-verbal","DCCS",NA,"Acc",1.90404542547859,1.02652598277905,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",549,0.478462946931421,0.207038843557782,"from_dataset",2019,"Journal Article",156,549,1,198,235,32,"Bilingual",7.83,"Canada","North America","0",16,NA,NA,NA,"Other",2.19772871905346,0.478462946931421,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",550,-0.42881744626344,0.205653919014779,"from_dataset",2019,"Journal Article",156,550,1,198,235,32,"Bilingual",7.83,"Canada","North America","0",16,"Verbal","Backward Digit Span",NA,"Other",2.20511632780829,0.42881744626344,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",551,0.201312067861879,0.083936143899411,"from_dataset",2016,"Journal Article",70,551,1,95,109,33,"Bilingual",9.24,"Netherlands","Europe","0",12,"Verbal","Flanker","Interference","RT",3.45164000013503,0.201312067861879,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",552,-1.15467194564192,0.0985419781596049,"from_dataset",2016,"Journal Article",70,552,1,95,109,33,"Bilingual",9.05,"Netherlands","Europe","0",12,"Non-verbal",NA,NA,"RT",3.18558620435225,1.15467194564192,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",553,0.720642442083842,0.0893457811660001,"from_dataset",2016,"Journal Article",70,553,1,95,109,33,"Bilingual",9.24,"Netherlands","Europe","0",12,"Non-verbal","Corsi Blocks",NA,"Other",3.34551494932418,0.720642442083842,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",554,0.729089177941173,0.0894841350809806,"from_dataset",2016,"Journal Article",70,554,1,95,109,33,"Bilingual",9.05,"Netherlands","Europe","0",12,"Verbal","Backward Digit Span",NA,"Other",3.34292765191641,0.729089177941173,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",555,-0.00965672733238653,0.0869576252010909,"from_dataset",2016,"Journal Article",70,555,1,95,110,33,"Bilingual",9.24,"Netherlands","Europe","0",12,"Verbal","Flanker","Interference","RT",3.39114347514339,0.00965672733238653,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",556,0.328580652862098,0.0882340820314214,"from_dataset",2016,"Journal Article",70,556,1,95,110,33,"Bilingual",9.05,"Netherlands","Europe","0",12,"Non-verbal",NA,NA,"RT",3.36652476913714,0.328580652862098,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",557,0.452183319174643,0.0893760266252661,"from_dataset",2016,"Journal Article",70,557,1,95,110,33,"Bilingual",9.24,"Netherlands","Europe","0",12,"Non-verbal","Corsi Blocks",NA,"Other",3.34494882884447,0.452183319174643,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",558,-0.116905091013303,0.0871182419419765,"from_dataset",2016,"Journal Article",70,558,1,95,110,33,"Bilingual",9.05,"Netherlands","Europe","0",12,"Verbal","Backward Digit Span",NA,"Other",3.38801596888574,0.116905091013303,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",559,0.0572398284331868,0.056373565171889,"from_dataset",2018,"Journal Article",71,559,1,96,111,33,"Emergent",4.855,"Netherlands","Europe","0",13,"Non-verbal","Simon","Congruent","Acc",4.21174674939632,0.0572398284331868,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",560,-0.647896889466186,0.0594700458706859,"from_dataset",2018,"Journal Article",71,560,1,96,111,33,"Emergent",4.855,"Netherlands","Europe","0",13,"Non-verbal","Simon","Incongruent","Acc",4.10063263066563,0.647896889466186,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",561,0.153314693787643,0.0565239603821754,"from_dataset",2018,"Journal Article",71,561,1,96,111,33,"Emergent",4.855,"Netherlands","Europe","0",13,"Non-verbal","Simon","Interference","RT",4.20613984888824,0.153314693787643,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",562,-0.2133288765643,0.0682279146016584,"from_dataset",2018,"Journal Article",71,562,1,96,111,33,"Emergent",4.855,"Netherlands","Europe","0",13,"Non-verbal","DCCS",NA,"Acc",3.82841449087801,0.2133288765643,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",563,-0.41547457657061,0.0538626056318611,"from_dataset",2018,"Journal Article",71,563,1,96,111,33,"Emergent",4.855,"Netherlands","Europe","0",13,"Non-verbal",NA,NA,"Acc",4.30879984650437,0.41547457657061,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",564,-0.201726045513667,0.0529496577269488,"from_dataset",2018,"Journal Article",71,564,1,96,111,33,"Emergent",4.855,"Netherlands","Europe","0",13,"Verbal","Backward Digit Span",NA,"Acc",4.34578684993657,0.201726045513667,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",565,-0.0863602831365647,0.0564942399724897,"from_dataset",2018,"Journal Article",71,565,2,97,112,33,"Emergent",9.015,"Netherlands","Europe","0",13,"Non-verbal","Simon","Congruent","Acc",4.2072460834606,0.0863602831365647,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",566,-0.057857771096876,0.0564636793344639,"from_dataset",2018,"Journal Article",71,566,2,97,112,33,"Emergent",9.015,"Netherlands","Europe","0",13,"Non-verbal","Simon","Incongruent","Acc",4.20838450317655,0.057857771096876,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",567,-0.435115778236165,0.0578463594945154,"from_dataset",2018,"Journal Article",71,567,2,97,112,33,"Emergent",9.015,"Netherlands","Europe","0",13,"Non-verbal","Simon","Interference","RT",4.15778457655941,0.435115778236165,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",568,-0.122730785322594,0.0574437343105325,"from_dataset",2018,"Journal Article",71,568,2,97,112,33,"Emergent",9.015,"Netherlands","Europe","0",13,"Non-verbal","DCCS",NA,"Acc",4.17233016367514,0.122730785322594,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",569,-0.0272735013565223,0.0582827267281814,"from_dataset",2018,"Journal Article",71,569,2,97,112,33,"Emergent",9.015,"Netherlands","Europe","0",13,"Non-verbal",NA,NA,"Acc",4.14219050762459,0.0272735013565223,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",570,-0.180396791442393,0.0585263876711852,"from_dataset",2018,"Journal Article",71,570,2,97,112,33,"Emergent",9.015,"Netherlands","Europe","0",13,"Verbal","Backward Digit Span",NA,"Acc",4.13355899316029,0.180396791442393,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",571,-0.0352103027814342,0.0770498833075163,"from_dataset",2018,"Journal Article",71,571,3,98,113,33,"Emergent",12.06,"Netherlands","Europe","0",13,"Non-verbal","Simon","Congruent","Acc",3.60258309971323,0.0352103027814342,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",572,-0.0857928706157109,0.0771133046126863,"from_dataset",2018,"Journal Article",71,572,3,98,113,33,"Emergent",12.06,"Netherlands","Europe","0",13,"Non-verbal","Simon","Incongruent","Acc",3.60110133518051,0.0857928706157109,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",573,0.171844256278079,0.077343027284066,"from_dataset",2018,"Journal Article",71,573,3,98,113,33,"Emergent",12.06,"Netherlands","Europe","0",13,"Non-verbal","Simon","Interference","RT",3.59574939955479,0.171844256278079,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",574,0.183361805644273,0.0745103420248291,"from_dataset",2018,"Journal Article",71,574,3,98,113,33,"Emergent",12.06,"Netherlands","Europe","0",13,"Non-verbal","DCCS",NA,"Acc",3.66346225674777,0.183361805644273,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",575,-0.0771048739145031,0.0742349755998228,"from_dataset",2018,"Journal Article",71,575,3,98,113,33,"Emergent",12.06,"Netherlands","Europe","0",13,"Non-verbal",NA,NA,"Acc",3.67025057131792,0.0771048739145031,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",576,-0.231415571957096,0.0747086517602438,"from_dataset",2018,"Journal Article",71,576,3,98,113,33,"Emergent",12.06,"Netherlands","Europe","0",13,"Verbal","Backward Digit Span",NA,"Acc",3.65859680296358,0.231415571957096,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",577,-0.0151912527253781,0.050001513224223,"from_dataset",2017,"Journal Article",72,577,1,99,114,34,"Bilingual",7.3,"Canada","North America","0",10,"Both",NA,NA,"Acc",4.47206828309106,0.0151912527253781,"CRAN",NA,NA,"CRAN"
"psymetadata_lowe2020","psymetadata","lowe2020","Studies on the advantage of bilingualism in children: a meta-analytic review",578,0,0.05,"from_dataset",2017,"Journal Article",72,578,1,99,114,34,"Bilingual",7.3,"Canada","North America","0",10,"Both",NA,NA,"Acc",4.47213595499958,0,"CRAN",NA,NA,"CRAN"
