...1,Es_id,Study,Species,Phylum,PFT,Variable,Mode,Phase,Temp_treat,LD,Ntype,delX,fracX,delY,fracY,varfracY,sXY,varsXY,CIlow_sXY,CIup_sXY,logRR,var_logRR,CIlow_logRR,CIup_logRR,P_lim,N_lim,Fe_lim
170,181,Zhu16,Chaetoceros sp.,Bacillariophyta,Dia,CN,SCB,S,4,24,NO3,4,0.0146439685154677,10.4040228888504,0.0821917808219179,0.00259505942840623,5.61267123287672,12.101236118482,6.81809359195405,-1.20542235907733,0.0783085056265488,0.00248773317036617,0.0977574781325525,-0.0194489725060037,y,y,n
171,182,Zhu16,Chaetoceros sp.,Bacillariophyta,Dia,CP,SCB,S,4,24,NO3,4,0.0146439685154677,1.67342435921315,0.246830092983939,0.00229731913184138,16.8554099746407,10.712818731474,6.41504887046998,10.4403611041708,0.220879299162155,0.00165367862041499,0.0797028125161619,0.141176486645993,y,y,n
172,183,Zhu16,Fragilariopsis cylindrus,Bacillariophyta,Dia,CN,SCB,S,4,24,NO3,4,0.0146439685154677,-15.8730158730159,-0.1,0.00164504913076342,-6.82875,7.6711645752551,5.42848623675238,-12.2572362367524,-0.105194226920109,0.00184517127922808,0.084191148503166,-0.189385375423275,n,n,y
173,184,Zhu16,Fragilariopsis cylindrus,Bacillariophyta,Dia,CP,SCB,S,4,24,NO3,4,0.0146439685154677,2.64755424359167,0.200949367088608,0.00552419709947321,13.7223299050633,25.76034010397,9.94772766597861,3.77460223908468,0.184664430730019,0.00395403131400327,0.123244669128034,0.0614197616019844,n,n,y
174,185,Zhu16,Fragilariopsis cylindrus,Bacillariophyta,Dia,CN,SCB,S,4,24,NO3,4,0.0146439685154677,2.0703933747412,0.0144927536231884,7.20573792028257e-5,0.989673913043478,0.336016720953446,1.13613132894368,-0.146457415900201,0.0144237441033634,7.00157534587456e-5,0.0164000802958901,-0.00197633619252671,n,n,n
175,186,Zhu16,Fragilariopsis cylindrus,Bacillariophyta,Dia,CP,SCB,S,4,24,NO3,4,0.0146439685154677,0.43041606886657,0.0365853658536585,0.00272634685452344,2.4983231707317,12.7134533669354,6.98843384299355,-4.49011067226184,0.0352001231350275,0.00268065602669078,0.101477237541126,-0.0662771144060986,n,n,n
176,187,Zhu17,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CP,SCB,E,8,24,NO3,8,0.0292879370309354,-0.69306852840756,-0.0554683535340422,0.00144858446431284,-1.89389759597795,1.68875348752421,2.54701334520019,-4.44091094117814,-0.0574576712011269,0.00148353431415514,0.0754912973587928,-0.13294896855992,n,n,n
177,188,Zhu17,Pseudo-nitzschia subcurvata,Bacillariophyta,Dia,CN,SCB,E,8,24,NO3,8,0.0292879370309354,13.8273528409368,0.0985198889916744,0.00274730108329237,3.36383845975948,3.20279169077645,3.50761919132893,-0.143780731569451,0.0947774660455278,0.00233635000524022,0.0947364361576833,4.10298878444626e-5,n,n,n
178,189,Zhu17,Phaeocystis antarctica,Haptophyta,Euk,CP,SCB,E,4,24,NO3,4,0.0146439685154677,-0.807239482239964,-0.0720994015957447,0.00827103545048859,-4.92348788646941,38.5693490619473,12.172204654969,-17.0956925414384,-0.0701770112721359,0.00962783021141425,0.192314620582478,-0.262491631854614,n,n,n
179,190,Zhu17,Phaeocystis antarctica,Haptophyta,Euk,CN,SCB,E,4,24,NO3,4,0.0146439685154677,10.4510977530424,0.0703149856824691,0.00478479280251017,4.80163458479161,22.3123628104153,9.25807879252479,-4.45644420773318,0.0673758586146463,0.00453083057446224,0.131928007168071,-0.0645521485534247,n,n,n
