study_id,es_id,authors,year,yi,vi,ni,es,se,type_es,citations,countrycode,jrnl_impact,similarity
976,1207,Levy-Shiff,1994,0.44320311844413,0.005649717514124297,180,0.915711901,0.156689079,4,73,IL,2.541,1
1580,1208,Sommerfelt,1995,0.247001500112045,0.003289473684210522,307,0.5,0.116131735,4,42,NO,2.905,1
213,1209,Botting,1998,0.231115629525616,0.003355704697986574,301,0.467974158,0.11723964,4,173,GB,3.292,1
1865,1210,Wolke,1999,0.489383109974582,0.0019047619047619067,528,1.018305137,0.09250791,4,215,GB,3.292,1
1619,1211,Stjernqvist,1999,0.529694447488428,0.008403361344537811,122,1.109628428,0.194507314,4,134,SE,1.842,1
1440,1212,Saigal,2000,0.381462762187218,0.003690036900369003,274,0.785105937,0.125920548,4,228,CA,5.297,1
1673,1213,Taylor,2000,0.607709233452605,0.00943396226415094,109,1.298251065,0.211674936,4,169,US,4.235,0
1040,1214,Magill-Evansal,2002,0.130162504538118,0.02500000000000001,43,0.2616984,0.307041708,4,14,CA,1.418,1
671,1215,Grunau,2002,0.658312436944863,0.0099009900990099,104,1.560330468,0.241974801,4,78,CA,4.252,0
62,1216,Anderson,2003,0.304414437255875,0.002105263157894741,478,0.620238749,0.093935219,4,387,AU,30.387,1
358,1217,Cooke,2003,0.382796025075011,0.002159827213822894,466,0.793429625,0.097248703,4,110,GB,2.905,1
1673,1218,Taylor,2004,0.42551696179792,0.010309278350515483,100,0.877651868,0.209560174,4,81,US,3.009,1
1055,1219,Marlow,2005,0.647823683908616,0.0025125628140703566,401,1.417411122,0.11359768,4,729,GB,54.42,1
285,1220,Caravale,2005,0.468378115750946,0.017543859649122705,60,0.971384519,0.273001647,4,80,IT,3.861,1
681,1221,Hack,2005,0.487701349891314,0.0026809651474530858,376,1.016605239,0.109800432,4,236,US,5.297,1
271,1222,Cald,2006,0.559529585433847,0.021276595744680982,50,1.1783713200000001,0.306407555,4,39,ES,1.666,1
1156,1223,Narberhaus,2007,0.615955256369078,0.016949152542372916,62,1.861248879,0.397387109,4,28,ES,1.666,1
1145,1224,Mu,2008,0.504553890009261,0.0053763440860215145,189,1.135650042,0.167491396,4,4,TW,1.695,1
1381,1225,Roberts,2009,0.308330386574697,0.0036630036630036574,276,0.698414195,0.137462003,4,25,AU,3.736,1
1584,1226,Soria-Pastor,2009,0.525910643388264,0.025641025641025595,42,1.102232447,0.331538588,4,38,ES,5.297,1
1871,1227,Woodward,2009,0.331244972192125,0.004784688995215315,212,0.674701698,0.141220542,4,69,NZ,3.861,1
376,1228,Crow male,1995,NA,NA,NA,-0.709,0.26,4,137,GB,3.355,1
375,1229,Crow female,1995,NA,NA,NA,-0.518,0.269,4,137,GB,3.355,1
1790,1230,Walker,2002,0.0137135924764903,2.636435539151073e-4,3796,-0.15,0.178,4,26,GB,3.162,1
280,1231,Cannon dunedin,2002,0.111969990042284,0.0015923566878980886,631,-0.504,0.175,4,364,US,13.747,1
1515,1232,Seidman,2006,0.301692616980175,0.011235955056179777,92,-0.648,0.226,4,53,US,2.158,1
675,1233,Gunnell,2002,0.00608301881423332,9.128418592763002e-6,109551,-0.26,0.129,4,70,GB,7.343,1
297,1234,Caspi,2003,0.295673047563422,0.011764705882352922,88,-0.6,0.218,4,82,IL,4.426,1
1905,1235,Zammit,2004,0.0448768686392834,2.0193861066235893e-5,49523,-0.527,0.063,4,177,GB,13.747,1
1353,1236,Reichenberg,2005,0.0327208840580816,1.8138319194513563e-6,551322,-0.565,0.023,4,82,US,13.747,1
1738,1237,Urfer-Parnas,2010,0.100601414105864,4.4828977451024415e-5,22310,-0.372,0.025,4,16,DK,5.428,1
1441,1238,salarirad,2011,0.213171347,0.009708737864077667,106,-0.213171347,0.098532928,1,3,GB,3.107,1
34,1239,aggarwal,2010,0.060072156,0.001748251748251745,575,-0.060072156,0.041812101,1,14,US,7.008,1
1766,1240,vannorsdal,2009,0.070114671,0.024390243902439,44,-0.070114671,0.156173762,1,19,US,1.921,1
88,1241,au,2006,-0.010000333,5.506607929515416e-4,1819,0.010000333,0.023466163,1,127,US,7.008,1
1540,1242,shenkin,2005,0.120581028,0.009803921568627446,105,-0.120581028,0.099014754,1,51,GB,3.698,1
962,1243,leaper,2001,0.171666664,0.010869565217391224,95,-0.171666664,0.104257207,1,51,GB,6.214,1
600,1244,garde,2000,0.050041729,0.04347826086956531,26,-0.050041729,0.208514414,1,137,DK,39.207,1
427,1245,decarli,1995,0.435611223,0.003875968992248058,261,-0.435611223,0.062257281,1,325,US,8.303,1
1496,1246,schmidt,1995,0.090244188,0.0030674846625766837,329,-0.090244188,0.055384878,1,80,AU,7.008,1
1095,1247,McMillan,1987,0.0499791900693487,0.04761904761904745,24,-0.1,0.31,4,50,GB,5.58,NA
300,1248,Catroppa,1999,-0.0649543159702415,0.04166666666666687,27,0.13,0.27,4,26,AU,2.181,0
300,1249,Catroppa,2005,-0.0848979771881698,0.04545454545454527,25,0.17,0.28,4,34,AU,3.009,0
300,1250,Catroppa,2005,-0.109779365920543,0.04545454545454527,25,0.22,0.28,4,34,AU,3.009,0
1712,1251,Tremont,1999,0.394673691445097,0.037037037037036945,30,-0.81,0.27,4,24,US,2.181,1
1400,1252,Ropacki,2003,0.413145994832217,0.07142857142857123,17,-0.85,0.36,4,17,US,1.921,1
1869,1253,Wood,2007,0.403926191741735,0.008695652173913047,118,-0.83,0.14,4,15,GB,3.009,0
128,1254,Barker,2010,0.0649543159702414,0.07692307692307718,16,-0.13,0.35,4,11,GB,3.451,1
1813,1255,Weddel,2010,0.394673691445097,0.013333333333333298,78,-0.81,0.17,4,7,GB,2.441,0
900,1256,Knights,1991,0.705104005445957,0.04347826086956531,26,-1.53,0.32,4,80,CA,1.861,1
900,1257,Knights,1991,0.198690110349241,0.04347826086956531,26,-0.4,0.28,4,80,CA,1.861,1
1810,1258,Watt,2006,0.12963659033633,0.05000000000000001,23,-0.26,0.3,4,7,AU,1.861,1
864,1259,Kelly,1997,0.529856898372382,0.021276595744680982,50,-1.11,0.21,4,3,US,0.608,0
128,1260,Barker,2010,0.12963659033633,0.07692307692307718,16,-0.26,0.36,4,11,GB,3.451,1
853,1261,Kaplan,1992,0.705104005445957,0.04347826086956531,26,-1.53,0.26,4,35,US,1.861,0
1717,1262,Trudel,1998,0.568824898732248,0.019230769230769156,55,-1.2,0.21,4,17,US,1.872,NA
1500,1263,Schmitter-Edgecombe,2004,0.261992499538448,0.05263157894736853,22,-0.53,0.3,4,15,US,3.425,0
532,1264,Ferri,2009,0.755923299990814,0.024390243902439,44,-1.66,0.25,4,2,ES,1.289,NA
1500,1265,Schmitter-Edgecombe,1992,0.376072418884752,0.05882352941176472,20,-0.77,0.34,4,32,US,2.158,0
52,1266,Allin,2007,0.248446470376912,0.009708737864077667,106,0.537763949,0.211340383,4,31,GB,4.252,1
52,1267,Allin,2006,0.424086453145881,0.004524886877828049,224,0.93900584,0.150295065,4,29,GB,5.58,1
237,1268,Breslau,2006,0.196771383982092,0.001408450704225354,713,0.399804396,0.076341216,4,10,US,3.162,1
491,1269,Ehrenstein,2009,0.0546630823336772,5.661552397667444e-5,17666,0.274060499,0.037730404,4,19,DK,4.975,1
591,1270,Gaddlin,2008,0.382127035010204,0.008849557522123888,116,0.783106276,0.192707952,4,13,SE,1.842,1
687,1271,Hallin,2010,0.44580401551014,0.009708737864077667,106,0.921600167,0.20434197,4,14,SE,1.842,1
909,1272,Kontis,2009,0.282357829479735,0.009523809523809521,108,0.580366794,0.199134668,4,36,GB,1.644,1
996,1273,Lohaugen,2010,0.493698212459058,0.007518796992481203,136,1.047316124,0.1859035,4,27,NO,3.292,1
1147,1274,Mullen,2011,0.328959653812797,0.012195121951219615,85,0.670267338,0.223069972,4,28,US,6.132,1
1196,1275,Nosarti,2006,0.134955585953307,0.00684931506849315,149,0.276788075,0.168277597,4,33,GB,3.292,0
1196,1276,Nosarti,2007,0.288871704687137,0.008196721311475405,125,0.585980934,0.182734609,4,46,GB,3.009,0
1371,1277,Rickards,2001,0.253268733078187,0.006329113924050632,161,0.587567802,0.183836173,4,86,AU,2.353,1
1453,1278,Samuelsson,2006,0.379033871474498,0.010752688172043109,96,0.779059872,0.212412707,4,19,SE,2.541,0
1503,1279,Schothorst,2007,0.225376073700763,0.016666666666666777,63,0.488280687,0.274131393,4,10,NL,3.554,1
1583,1280,Sorensen,1997,0.0625051933338266,2.3282887077997707e-4,4298,0.32,0.078116403,4,141,DK,16.378,1
1545,1281,Shoquirat & Mayes,1988,0.767423034489721,0.0344827586206897,32,1.69,0.411857454,4,20,GB,5.428,1
1135,1282,Morice,1990,0.677352706098725,0.010989010989011025,94,1.52,0.241594274,4,211,GB,7.343,NA
628,1283,Goldberg et al.,1990,0.506840347855326,0.037037037037036945,30,1.06,0.390711195,4,284,US,13.747,1
228,1284,Braff et al.,1991,0.31477598001879,0.012987012987013,80,0.64,0.229259678,4,282,US,13.747,0
739,1285,Hoff et al. (schizophrenic),1992,0.422255980136014,0.020833333333333204,51,0.87,0.293056525,4,274,NA,13.559,NA
823,1286,Jeste et al. (late-onset),1995,0.578514483724587,0.017543859649122705,60,1.24,0.285280146,4,149,US,13.559,1
1136,1287,Morice & Delahunty,1996,0.65675791463276,0.032258064516129066,34,1.41,0.383254254,4,116,GB,8.607,1
446,1288,Dieci et al.,1997,0.566837354693079,0.011764705882352922,88,1.31,0.253655552,4,20,IT,4.426,1
626,1289,Gold et al.,1997,0.749433817173858,0.01587301587301577,66,1.65,0.28589528,4,442,US,13.747,1
1782,1290,Volz et al.,1998,0.5933786775234,0.02173913043478257,49,1.26,0.313272724,4,22,DE,4.426,NA
97,1291,Azuma & Chasnoff,1993,0.12802256268152,0.007462686567164177,137,0.273333333,0.182659398,4,173,US,5.297,1
1749,1292,van Baar & DeGraff,1994,0.32318476559845,0.019230769230769156,55,0.666666667,0.280657558,4,56,NL,3.292,1
1368,1293,"Richardson, Conroy & Day",1996,-0.0230364941734274,0.0018975332068311183,530,-0.106666667,0.201137762,4,165,US,3.224,1
715,1294,"Hawley, Halle, Drasin & Thomas",1995,0.0265531246414163,0.024390243902439,44,0.053333333,0.302818411,4,80,US,1.504,1
1198,1295,"Nulman, Rovet, Altmann et al ",1994,0.0998340788992075,0.023255813953488472,46,0.2,0.295620203,4,61,CA,5.808,1
1035,1296,Mackey & Sachs,2012,0.376885901,0.16666666666666666,9,0.376885901,0.40824829,1,6,US,1.433,1
564,1297,Fortkamp,1998,0.010000333,0.12500000000000017,11,0.010000333,0.353553391,1,NA,BR,NA,NA
1880,1298,Xhafaj,2006,0.411800034,0.12500000000000017,11,0.411800034,0.353553391,1,NA,BR,NA,NA
537,1299,Finardi,2008,0.151140436,0.11111111111111088,12,0.151140436,0.333333333,1,NA,BR,NA,1
1315,1300,Prebianca & D'Ely,2008,0.202732554,0.11111111111111088,12,0.202732554,0.333333333,1,NA,BR,NA,NA
333,1301,Chun & Payne,2004,-0.151140436,0.10000000000000003,13,-0.151140436,0.316227766,1,32,BR,0.889,NA
1144,1302,Mota,2003,0.365443754,0.10000000000000003,13,0.365443754,0.316227766,1,NA,BR,NA,NA
564,1303,Fortkamp,1999,0.342828254,0.07692307692307718,16,0.342828254,0.277350098,1,10,BR,NA,NA
1708,1304,Torres,2003,0.435611223,0.0666666666666666,18,0.435611223,0.25819889,1,NA,BR,NA,NA
1295,1305,Poelmans exp2,2003,-0.080171325,0.05882352941176472,20,-0.080171325,0.242535625,1,NA,NL,NA,NA
560,1306,Foote,2011,0.040021354,0.05882352941176472,20,0.040021354,0.242535625,1,8,US,1.58,1
524,1307,Fehringer & Fry,2007,0.365443754,0.05882352941176472,20,0.365443754,0.242535625,1,4,GB,0.415,1
558,1308,Fontanini & Tomitch,2009,0.536060337,0.055555555555555636,21,0.536060337,0.23570226,1,3,BR,NA,NA
1721,1309,Tsuchihira,2007,0.662462707,0.05263157894736853,22,0.662462707,0.229415734,1,NA,JP,NA,NA
332,1310,Christoffers et al.,2003,0.298566264,0.04761904761904745,24,0.298566264,0.21821789,1,21,NL,1.907,NA
1262,1311,Payne & Ross,2005,0.320545409,0.04761904761904745,24,0.320545409,0.21821789,1,32,US,1.929,1
1671,1312,Tavares control,2008,0.040021354,0.04545454545454527,25,0.040021354,0.213200716,1,NA,BR,NA,NA
1756,1313,Van Dijk et al.,2012,0.244774113,0.04545454545454527,25,0.244774113,0.213200716,1,3,NL,1.907,1
1672,1314,Tavares experimental,2008,0.266108407,0.04545454545454527,25,0.266108407,0.213200716,1,NA,BR,NA,NA
986,1315,Linck & Weiss,2011,0.459896681,0.04347826086956531,26,0.459896681,0.208514414,1,2,GB,NA,NA
987,1316,Linck et al.,2008,0.472230804,0.04166666666666687,27,0.472230804,0.204124145,1,22,GB,NA,NA
1823,1317,Weissheimer & Mota,2009,0.320545409,0.04000000000000001,28,0.320545409,0.2,1,3,BR,NA,NA
1522,1318,Service et al. Exp1,2002,0.354092529,0.03846153846153844,29,0.354092529,0.196116135,1,39,FI,NA,1
55,1319,Alptekin & Ercetin,2009,0.171666664,0.037037037037036945,30,0.171666664,0.19245009,1,5,TR,0.889,1
1523,1320,Service et al. Exp2,2002,0.244774113,0.037037037037036945,30,0.244774113,0.19245009,1,39,FI,NA,1
930,1321,Kroll et al.,2002,0.435611223,0.037037037037036945,30,0.435611223,0.19245009,1,48,US,0.833,NA
170,1322,Bergsleithner,2007,0.497311288,0.037037037037036945,30,0.497311288,0.19245009,1,NA,BR,NA,NA
1340,1323,Randsdell et al.,2006,0.632833187,0.03571428571428586,31,0.632833187,0.188982237,1,6,US,0.878,NA
1714,1324,Trofimovich et al.,2007,0.287682072,0.0344827586206897,32,0.287682072,0.185695338,1,37,CA,NA,NA
802,1325,Jackson & Bobb,2009,0.708921359,0.0344827586206897,32,0.708921359,0.185695338,1,13,US,1.58,0
709,1326,Harrington & Sawyer,1992,0.331647109,0.032258064516129066,34,0.331647109,0.179605302,1,NA,US,2.051,NA
1661,1327,Taguchi,2008,0.161386696,0.03125000000000004,35,0.161386696,0.176776695,1,2,US,NA,NA
907,1328,Kondo,2011,0.459896681,0.030303030303030356,36,0.459896681,0.174077656,1,NA,JP,NA,NA
1731,1329,Tzou,2008,0.484700279,0.030303030303030356,36,0.484700279,0.174077656,1,NA,US,NA,NA
1591,1330,Speciale et al. Exp1,2004,0.376885901,0.028571428571428463,38,0.376885901,0.169030851,1,36,GB,1.58,1
1395,1331,Roehr & Ganem-Gutierrez,2009,0.161386696,0.027777777777777887,39,0.161386696,0.166666667,1,7,GB,0.357,1
1057,1332,Martin & Ellis,2012,0.365443754,0.02702702702702694,40,0.365443754,0.164398987,1,6,US,2.051,1
1857,1333,Winke exp2,2005,0.140925576,0.025641025641025595,42,0.140925576,0.160128154,1,NA,US,NA,NA
637,1334,Goo,2010,0.223656109,0.025641025641025595,42,0.223656109,0.160128154,1,7,US,1.433,1
1036,1335,Mackey et al.,2010,0.435611223,0.025641025641025595,42,0.435611223,0.160128154,1,15,US,1.433,1
1203,1336,O'Brien et al.,2007,0.234189467,0.02500000000000001,43,0.234189467,0.158113883,1,22,CA,2.051,1
55,1337,Alptekin & Ercetin,2010,0.411800034,0.02500000000000001,43,0.411800034,0.158113883,1,11,TR,1.192,1
1118,1338,Mizera,2006,0.100335348,0.024390243902439,44,0.100335348,0.156173762,1,NA,US,NA,NA
1592,1339,Speciale et al. Exp2,2004,0.255412812,0.024390243902439,44,0.255412812,0.156173762,1,36,GB,1.58,1
1363,1340,Revesz,2012,0.120581028,0.05000000000000001,23,0.120581028,0.223606798,1,6,GB,1.433,1
1306,1341,Posedel et al.,2012,0.140925576,0.023809523809523836,45,0.140925576,0.15430335,1,4,US,1.903,1
866,1342,Kempe et al.,2010,0.266108407,0.022727272727272787,47,0.266108407,0.150755672,1,5,GB,1.433,1
538,1343,Finardi & Silveira,2011,0.320545409,0.022727272727272787,47,0.320545409,0.150755672,1,1,BR,1,1
39,1344,Akamatsu,2008,0.020002667,0.02173913043478257,49,0.020002667,0.147441956,1,6,JP,1.58,1
29,1345,Abu-Rabia,2001,0.276863823,0.021276595744680982,50,0.276863823,0.145864991,1,14,IL,0.653,1
1079,1346,McDonald,2006,0.298566264,0.021276595744680982,50,0.298566264,0.145864991,1,54,US,2.647,1
1564,1347,Slevc & Miyake,2006,0.342828254,0.021276595744680982,50,0.342828254,0.145864991,1,81,US,4.864,0
785,1348,Ikeno,2006,0.255412812,0.020833333333333204,51,0.255412812,0.144337567,1,2,JP,NA,NA
503,1349,Erctetin & Alptekin,2012,0.376885901,0.020833333333333204,51,0.376885901,0.144337567,1,NA,TR,1.58,NA
1044,1350,Majerus et al.,2008,0.192337169,0.02040816326530616,52,0.192337169,0.142857143,1,38,US,3.634,1
368,1351,Coughlin & Tremblay,2013,0.276863823,0.02040816326530616,52,0.276863823,0.142857143,1,NA,US,1.58,1
1338,1352,Rai et al.,2011,0.234189467,0.019230769230769156,55,0.234189467,0.138675049,1,5,US,1.433,1
1263,1353,Payne & Whitney,2002,0.202732554,0.01818181818181807,58,0.202732554,0.134839972,1,NA,US,NA,NA
613,1354,Gilabert & Muniz,2010,0.140925576,0.017857142857142808,59,0.140925576,0.133630621,1,3,ES,NA,NA
1117,1355,Miyake & Friedman,1998,0.562729769,0.017857142857142808,59,0.562729769,0.133630621,1,97,US,NA,NA
55,1356,Alptekin & Ercetin,2012,0.202732554,0.016949152542372916,62,0.202732554,0.130188911,1,NA,TR,1,NA
1437,1357,Sagarra & Herschensohn beginners,2010,0,0.016393442622950827,64,0,0.12803688,1,15,US,0.639,1
1296,1358,Poelmans exp3,2003,0.020002667,0.016393442622950827,64,0.020002667,0.12803688,1,NA,NL,NA,NA
1438,1359,Sagarra & Herschensohn intermediate,2010,0.320545409,0.015151515151515218,69,0.320545409,0.123091491,1,15,US,0.639,1
773,1360,Hummel,2009,0.320545409,0.015151515151515218,69,0.320545409,0.123091491,1,14,CA,1.58,1
1264,1361,Payne et al.,2009,0.244774113,0.014285714285714199,73,0.244774113,0.119522861,1,9,US,1.565,1
539,1362,Finardi & Weissheimer,2008,0.522984278,0.013157894736842132,79,0.522984278,0.114707867,1,NA,BR,NA,NA
1856,1363,Winke exp1,2005,0.110446916,0.011363636363636317,91,0.110446916,0.106600358,1,NA,US,NA,NA
1436,1364,Safronova & Mora,2012,0,0.010989010989011025,94,0,0.104828484,1,NA,RU,NA,NA
1902,1365,Zaki,2005,0.090244188,0.010309278350515483,100,0.090244188,0.101534617,1,NA,US,NA,NA
1314,1366,Prebianca,2009,0.411800034,0.010309278350515483,100,0.411800034,0.101534617,1,NA,BR,NA,NA
838,1367,Juffs,2005,0.070114671,0.037037037037036945,30,0.070114671,0.19245009,1,38,US,0.833,0
604,1368,Gass & Lee,2011,0.213171347,0.00934579439252337,110,0.213171347,0.096673649,1,NA,US,NA,NA
75,1369,Andringa et al.,2012,0.140925576,0.009090909090909084,113,0.140925576,0.095346259,1,6,NL,1.433,1
940,1370,Lado,2008,0.140925576,0.00675675675675675,151,0.140925576,0.082199494,1,NA,US,NA,NA
1107,1371,Miki,2012,0.536060337,0.004830917874396138,210,0.536060337,0.069504805,1,NA,JP,NA,NA
997,1372,Londe,2008,0.151140436,0.0023980815347721847,420,0.151140436,0.048970211,1,NA,US,NA,NA
1536,1373,Shehadeh & Burns,2012,0.309519604,0.02702702702702694,40,0.309519604,0.164398987,1,NA,NA,NA,NA
1686,1374,Thompson,1993,0.503459983803007,0.14285714285714265,10,1.05,0.316326531,4,24,GB,2.252,NA
885,1375,Kingston,1996,0.290880634684532,0.023255813953488472,46,0.59,0.147959184,4,148,AU,5.428,0
1064,1376,Mathias,1998,-0.12963659033633,0.032258064516129066,34,-0.26,0.173469388,4,68,AU,2.158,1
1512,1377,Seed,2000,0.376072418884752,0.0666666666666666,18,0.77,0.237244898,4,32,GB,3.355,0
1675,1378,Tchanturia 2004a,2004,0.37140239146356,0.032258064516129066,34,0.76,0.173469388,4,96,GB,3.009,0
877,1379,Key,2006,0.295673047563422,0.12500000000000017,11,0.6,0.301020408,4,10,GB,2.252,1
566,1380,Fowler,2006,0.271646760513775,0.04545454545454527,25,0.55,0.201530612,4,38,GB,5.428,0
1674,1381,Tchanturia,2007,0.48567948296045,0.03846153846153844,29,1.01,0.18622449,4,53,GB,3.009,0
212,1382,Bosanac,2007,0.295673047563422,0.07692307692307718,16,0.6,0.25,4,40,AU,3.033,0
1000,1383,Lopez,2008,0.413145994832217,0.029411764705882415,37,0.85,0.165816327,4,72,GB,3.033,0
1587,1384,Southgate,2008,0.534224073953662,0.05882352941176472,20,1.12,0.224489796,4,46,GB,2.682,0
445,1385,Dickson,2008,0.467755332607527,0.04761904761904745,24,0.97,0.204081633,4,14,GB,5.428,0
1674,1386,Tchanturia,2008,0.413145994832217,0.04166666666666687,27,0.85,0.191326531,4,62,GB,5.428,0
1844,1387,Wilbur,1981,0.357346007758634,0.032258064516129066,34,0.73,0.170918367,4,5,US,2.353,0
1568,1388,Small,1982,0.266822666909941,0.04166666666666687,27,0.54,0.193877551,4,8,US,3.033,NA
642,1389,Gordon,1984,0.413145994832217,0.14285714285714265,10,0.85,0.316326531,4,16,US,1.638,NA
472,1390,Dura,1989,0.0848979771881698,0.05882352941176472,20,0.17,0.221938776,4,19,US,2.111,1
1268,1391,Pendleton-Jones,1991,0.144496643818822,0.037037037037036945,30,0.29,0.181122449,4,77,US,2.158,NA
1341,1392,Ranseen,1992,-0.0149994375569454,0.028571428571428463,38,-0.03,0.160714286,4,13,US,6.354,1
672,1393,Grunwald,2001,0.48567948296045,0.14285714285714265,10,1.01,0.316326531,4,47,DE,3.033,0
672,1394,Grunwald,2002,0.436049668851741,0.07692307692307718,16,0.9,0.25,4,25,DE,1.921,0
150,1395,Bayless,2002,0.119713850398777,0.017857142857142808,59,0.24,0.132653061,4,30,US,NA,1
1080,1396,McDowell,2003,-0.0599640581953339,0.010526315789473599,98,-0.12,0.102040816,4,NA,US,3.033,NA
594,1397,Galderisi,2003,0,0.09090909090909115,14,0,0.265306122,4,33,IT,9.472,1
746,1398,Holliday,2005,0.366724604230137,0.022727272727272787,47,0.75,0.145408163,4,138,GB,13.559,0
354,1399,Connan,2006,0.555920021446488,0.07692307692307718,16,1.17,0.25,4,39,GB,2.831,1
1612,1400,Steinglass,2006,0.319534632000572,0.08333333333333338,15,0.65,0.257653061,4,67,US,3.009,0
1075,1401,McCormick,2008,-0.114748017581985,0.07692307692307718,16,-0.23,0.25,4,32,US,3.033,1
1525,1402,Seshadri study 2,1982,0.442870558504634,0.04000000000000001,28,0.914980431,0.397249229,4,25,IN,3.342,NA
641,1403,Gopaldas,1985,0.356942611101545,0.022222222222222233,48,0.773371034,0.316196517,4,5,IN,1.104,NA
1524,1404,Seshadri study 1,1989,0.961584162080009,0.010638297872340356,97,2.340602922,0.271153221,4,102,IN,6.918,1
1526,1405,Seshadri study 4,1989,0.180167942883412,0.010204081632653047,101,0.363735479,0.201434646,4,102,IN,6.918,1
859,1406,Kashyap,1987,0.401070619413389,0.0078740157480315,130,0.823819957,0.182700673,4,4,IN,2.585,NA
1574,1407,Soemantri,1989,0.127989734099962,0.0078740157480315,130,0.257779505,0.176887641,4,48,ID,6.918,1
96,1408,Ayoya,2012,0.0499400117435907,0.0050251256281407045,202,0.1,0.14091785,4,2,ML,1.496,1
1636,1409,Sungthong,2002,-0.24695140983909,0.003875968992248058,261,-0.5,0.125975764,4,33,TH,3.342,0
1305,1410,Pollitt,1989,0,7.380073800738029e-4,1358,0,0.054272535,4,NA,TH,6.918,NA
1225,1411,Oliver,2007,-0.080171325,2.0691082143596198e-4,4836,0.080171325,0.014384395,1,156,GB,1.918,1
1298,1412,Polderman Dutch 5 years,2006,-0.050041729,0.002732240437158473,369,0.050041729,0.052270837,1,66,NL,0.598,1
1299,1413,PoldermanDutch 12 years,2006,0.040021354,0.00265957446808511,379,-0.040021354,0.051571062,1,66,NL,0.598,1
1085,1414,McGregor,1999,-0.060072156,7.651109410864568e-4,1310,0.060072156,0.027660639,1,73,AU,2.951,0
417,1415,Deary LBC1921 11 years,2004,0.110446916,0.001912045889101338,526,-0.110446916,0.043726947,1,330,GB,5.51,1
418,1416,Deary LBC1921 79 years,2004,0.070114671,0.001912045889101338,526,-0.070114671,0.043726947,1,330,GB,5.51,1
415,1417,Deary ABC1936 11 years,2004,-0.050041729,0.004950495049504952,205,0.050041729,0.070359754,1,330,GB,5.51,1
416,1418,Deary ABC1936 64 years,2004,-0.100335348,0.004950495049504952,205,0.100335348,0.070359754,1,330,GB,5.51,1
1334,1419,Rabbit,2004,0.070114671,0.0013245033112582745,758,-0.070114671,0.036393726,1,38,GB,2.852,1
1307,1420,Posthuma,2005,0.070114671,0.002793296089385475,361,-0.070114671,0.052851642,1,28,NL,6.924,1
1735,1421,United States,1950,0.056591176544482,4.551661356395092e-4,2200,0.113242775,0.042674305,4,44,US,NA,NA
1735,1422,United States,1987,0.0727770321030363,5.327650506126815e-4,1880,0.145682586,0.046187705,4,76,US,2.282,NA
1164,1423,Netherlands,1994,0.0468032966458772,4.940711462450614e-4,2027,0.093640772,0.044446851,4,NA,NL,NA,NA
327,1424,China,1994,0.0935044590363101,4.478280340349287e-4,2236,0.187281543,0.04238811,4,NA,CN,0.711,NA
327,1425,China,1994,0.166431298618255,5.060728744939281e-4,1979,0.334401408,0.045271134,4,NA,CN,0.647,NA
1735,1426,United States,1983,0.060638433715246,5.367686527106834e-4,1866,0.121351204,0.046341867,4,47,US,1.861,NA
1508,1427,Scotland,1991,0.0644677346144154,7.363770250368213e-4,1361,0.129024799,0.054269064,4,40,GB,1.861,1
1735,1428,United States,1989,0.141208497771931,0.004926108374384231,206,0.28335649,0.140044124,4,7,US,3.162,1
658,1429,Greece,1972,0.0876608787126291,0.0025000000000000005,403,0.175546385,0.099818797,4,3,GR,NA,NA
1735,1430,United States,1979,0.113898119642227,0.001709401709401705,588,0.228289084,0.082746827,4,NA,US,2.839,NA
795,1431,Israel-Jews,1985,0.106465423566683,4.7438330170777957e-4,2111,0.21333333300000001,0.043653363,4,NA,IL,NA,NA
794,1432,Israel-Arabs,1985,0.13624476478223,0.0015723270440251569,639,0.273333333,0.079487359,4,NA,IL,NA,NA
49,1433,Alexopoulos,1979,0.33329492921732,0.003367003367003362,300,0.679,0.119387755,4,NA,GR,NA,NA
712,1434,Hattori,2000,0.0259970715574115,0.0017006802721088413,591,0.052,0.082653061,4,NA,JP,NA,NA
841,1435,Kaiser & Reynolds,1985,-0.0439858150211487,8.36120401337792e-4,1199,-0.088,0.057653061,4,9,US,1.861,NA
1110,1436,Miller & Vernon,1996,-0.118720914989574,0.00943396226415094,109,-0.238,0.195408163,4,15,CA,3.162,0
1900,1437,"Yule, Berger, Butler, & Tizard",1969,0.0374912164946775,0.0068027210884353834,150,0.075,0.164540816,4,34,GB,2.25,NA
1528,1438,Shahim,1990,0.058466684343569,7.158196134574065e-4,1400,0.117,0.053571429,4,NA,IR,NA,NA
267,1439,Cahan,2005,0.114748017581985,9.115770282588867e-4,1100,0.23,0.060714286,4,NA,il,NA,NA
525,1440,Feingold,1993,0.0249973965654829,4.551661356395092e-4,2200,0.05,0.042857143,4,30,US,1.698,1
1324,1441,Psych. Corp. 2005a,2005,0.0524759126763652,4.551661356395092e-4,2200,0.105,0.042857143,4,NA,US,NA,NA
1662,1442,Taiwan Psych. Corp.,2005,0.0913728018278875,9.115770282588867e-4,1100,0.183,0.060459184,4,NA,TW,NA,NA
910,1443,Konttila,1998,0.0918707105016788,0.0024752475247524796,407,0.184,0.099744898,4,NA,FI,NA,NA
1025,1444,"Lynn, Fergusson, & Horwood",2005,-0.0349928581029374,0.0011185682326621952,897,-0.07,0.066836735,4,NA,NZ,1.861,1
