Row_number,Study_number,Study_title,Country,Latitude,Longitude,Species,Family,Hedges_g,Hedges_g_sei,LRR,LRR_sei,Clutch_size,Reproductive_mode,Mass,Disturbance_type,Vegetation_type,Precip,Temp,Range_size,Habitat_spec
1225,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Diporiphora_nobbi,Agamidae,-2.963368658,0.836200579,NA,NA,6,Oviparous,19.44854801,Fragment,Woodland,439,24.84199985,1894458.153,3
1226,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Ctenotus_schomburgkii,Scincidae,-0.818160355,0.601019494,NA,NA,2.5,Oviparous,3.505257353,Fragment,Woodland,439,24.84199985,4320632.674,3
1227,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Ctenotus_schomburgkii,Scincidae,-0.818160355,0.601019494,NA,NA,2.5,Oviparous,3.505257353,Other,Woodland,439,24.84199985,4320632.674,3
1228,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Ctenotus_schomburgkii,Scincidae,-0.65889719,0.723960769,NA,NA,2.5,Oviparous,3.505257353,Agriculture,Woodland,439,24.84199985,4320632.674,3
1229,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Ctenotus_schomburgkii,Scincidae,-0.818160355,0.601019494,NA,NA,2.5,Oviparous,3.505257353,Fragment,Woodland,439,24.84199985,4320632.674,3
1230,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Ctenotus_robustus,Scincidae,0.779862375,0.598894305,NA,NA,5,Oviparous,44.25093301,Other,Woodland,439,24.84199985,3976588.787,3
1231,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Ctenotus_robustus,Scincidae,0.532747426,0.587502476,NA,NA,5,Oviparous,44.25093301,Fragment,Woodland,439,24.84199985,3976588.787,3
1232,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Diplodactylus_vittatus,Diplodactylidae,-0.587525545,0.589674567,-0.916290732,0.794984278,2,Oviparous,4.176581039,Fragment,Woodland,439,24.84199985,1472546.032,3
1233,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Diplodactylus_vittatus,Diplodactylidae,-0.587525545,0.589674567,-0.916290732,0.794984278,2,Oviparous,4.176581039,Other,Woodland,439,24.84199985,1472546.032,3
1234,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Diplodactylus_vittatus,Diplodactylidae,-0.890751558,0.737617725,NA,NA,2,Oviparous,4.176581039,Agriculture,Woodland,439,24.84199985,1472546.032,3
1235,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Diplodactylus_vittatus,Diplodactylidae,-1.106056639,0.61992477,NA,NA,2,Oviparous,4.176581039,Fragment,Woodland,439,24.84199985,1472546.032,3
1236,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Cryptoblepharus_pannosus,Scincidae,0.532747425,0.587502476,NA,NA,NA,Oviparous,1.257990334,Other,Woodland,439,24.84199985,2578024.535,4
1237,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Cryptoblepharus_pannosus,Scincidae,1.191259459,0.626468245,NA,NA,NA,Oviparous,1.257990334,Fragment,Woodland,439,24.84199985,2578024.535,4
1238,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Rhynchoedura_ormsbyi,Diplodactylidae,-0.238251891,0.579394942,-0.693147178,1.414213562,NA,NA,2.454038694,Fragment,Woodland,439,24.84199985,722457.6579,2
1239,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Rhynchoedura_ormsbyi,Diplodactylidae,0.417921464,0.583618681,1.609437914,1.414213562,NA,NA,2.454038694,Other,Woodland,439,24.84199985,722457.6579,2
1240,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Rhynchoedura_ormsbyi,Diplodactylidae,-0.429042765,0.714301434,NA,NA,NA,NA,2.454038694,Agriculture,Woodland,439,24.84199985,722457.6579,2
1241,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Rhynchoedura_ormsbyi,Diplodactylidae,-0.238251891,0.579394942,-0.693147178,1.414213562,NA,NA,2.454038694,Fragment,Woodland,439,24.84199985,722457.6579,2
1242,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Menetia_greyii,Scincidae,0.714755675,0.595499639,0.916290732,0.732120208,1.55,Oviparous,1.116996242,Fragment,Woodland,439,24.84199985,7082459.354,4
1243,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Menetia_greyii,Scincidae,0.193247802,0.578696261,0.405465108,1.032795558,1.55,Oviparous,1.116996242,Other,Woodland,439,24.84199985,7082459.354,4
1244,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Menetia_greyii,Scincidae,-0.678376177,0.724959548,NA,NA,1.55,Oviparous,1.116996242,Agriculture,Woodland,439,24.84199985,7082459.354,4
1245,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Menetia_greyii,Scincidae,0.469421987,0.585247704,0.810930216,0.847654716,1.55,Oviparous,1.116996242,Fragment,Woodland,439,24.84199985,7082459.354,4
1246,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Varanus_gouldii,Varanidae,-0.163632071,0.578315638,-0.405465109,1.183215957,7.8,Oviparous,6939.880412,Fragment,Woodland,439,24.84199985,6690835.18,4
1247,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Varanus_gouldii,Varanidae,0.163632071,0.578315638,0.287682073,1.048808848,7.8,Oviparous,6939.880412,Other,Woodland,439,24.84199985,6690835.18,4
1248,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Varanus_gouldii,Varanidae,-0.429042766,0.714301434,NA,NA,7.8,Oviparous,6939.880412,Agriculture,Woodland,439,24.84199985,6690835.18,4
1249,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Varanus_gouldii,Varanidae,-0.336939056,0.581432424,-1.098612287,1.414213562,7.8,Oviparous,6939.880412,Fragment,Woodland,439,24.84199985,6690835.18,4
1250,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Parasuta_nigriceps,Elapidae,0.779862375,0.598894305,NA,NA,3.7,Viviparous,70.86646866,Fragment,Woodland,439,24.84199985,558728.8295,3
1251,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Parasuta_nigriceps,Elapidae,1.065494852,0.616957565,NA,NA,3.7,Viviparous,70.86646866,Other,Woodland,439,24.84199985,558728.8295,3
1252,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Parasuta_nigriceps,Elapidae,1.444614283,0.648296178,NA,NA,3.7,Viviparous,70.86646866,Fragment,Woodland,439,24.84199985,558728.8295,3
1253,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Strophurus_intermedius,Diplodactylidae,-0.09056978,0.577646189,-0.117783036,0.720403694,2,Oviparous,10.28478577,Fragment,Woodland,439,24.84199985,2123425.102,3
1254,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Strophurus_intermedius,Diplodactylidae,-0.227164265,0.579209361,-0.251314428,0.629100306,2,Oviparous,10.28478577,Other,Woodland,439,24.84199985,2123425.102,3
1255,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Strophurus_intermedius,Diplodactylidae,-1.503042031,0.790890333,NA,NA,2,Oviparous,10.28478577,Agriculture,Woodland,439,24.84199985,2123425.102,3
1256,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Strophurus_intermedius,Diplodactylidae,-1.145424498,0.622896369,-1.504077398,1.039943018,2,Oviparous,10.28478577,Fragment,Woodland,439,24.84199985,2123425.102,3
1257,2740,Extinction and outbreaks accompany fragmentation of a reptile community,Australia,-33.56627,146.047695,Anilios_bicolor,Typhlopidae,1.065494852,0.616957565,NA,NA,NA,Oviparous,47.38704522,Fragment,Woodland,439,24.84199985,1219054.954,2
1258,2516,Effects of vegetation loss on a sand dune lizard,Egypt,31.090733,33.424553,Acanthodactylus_aegyptius,Lacertidae,-2.800888364,1.149092962,-1.170071253,0.265250345,2.5,Oviparous,3.318378089,Agriculture,Shrubland,132,26.83483307,242761.3399,NA
1589,1130,Grazing by goats on islands affects the populations of an endemic Mediterranean lizard,Greece,38.85,24.55,Podarcis_gaigeae,Lacertidae,-1.563625105,0.659700799,-1.621195323,0.281200293,2.45,Oviparous,22.85598803,Grazing,Shrubland,425.4,24.39559345,226.7689333,2
1598,2592,Habitat destruction by collectors associated with decreased abundance of rock-dwelling lizards,USA,33.35,-112.08,Urosaurus_ornatus,Phrynosomatidae,-3.141132487,1.22020194,-0.366640769,0.078688932,7.4,Oviparous,11.68420091,Other,Shrubland,220.75,31.91900007,1362661.38,4
1599,2592,Habitat destruction by collectors associated with decreased abundance of rock-dwelling lizards,USA,33.35,-112.08,Sauromalus_ater,Iguanidae,-1.820494352,0.971004621,-0.594707108,0.22402751,7.75,Oviparous,512.604442,Other,Shrubland,220.75,31.91900007,416119.8127,3
1600,2592,Habitat destruction by collectors associated with decreased abundance of rock-dwelling lizards,USA,33.35,-112.08,Uta_stansburiana,Phrynosomatidae,-0.760356951,0.845485201,-0.230084581,0.200896543,3.8,Oviparous,15.67240591,Other,Shrubland,220.75,31.91900007,2078484.958,2
1601,2592,Habitat destruction by collectors associated with decreased abundance of rock-dwelling lizards,USA,33.35,-112.08,Aspidoscelis_tigris,Teiidae,0.039196139,0.816574978,0.021739987,0.36155215,2.7,Oviparous,79.10445884,Other,Shrubland,220.75,31.91900007,1866036.583,3
1602,3887,Habitat use by grass snakes and three sympatric lizard species on lowland heath managed using 'conservation grazing',UK,50.73,-2.13,Natrix_natrix,Colubridae,-0.622342502,0.640673202,-0.852211875,0.630272481,9.16,Oviparous,2800.928842,Grazing,Shrubland,789.4285714,15.86466676,14433280.92,NA
1603,3887,Habitat use by grass snakes and three sympatric lizard species on lowland heath managed using 'conservation grazing',UK,50.73,-2.13,Anguis_fragilis,Anguidae,-0.689843124,0.64380759,-0.875624488,0.711918479,9.5,Viviparous,79.75878401,Grazing,Shrubland,789.4285714,15.86466676,2507664.765,NA
1604,3887,Habitat use by grass snakes and three sympatric lizard species on lowland heath managed using 'conservation grazing',UK,50.73,-2.13,Zootoca_vivipara,Lacertidae,-0.616903052,0.640434033,-0.678033543,0.513896387,7.05,Mixed,10.56900565,Grazing,Shrubland,789.4285714,15.86466676,13653267.81,5
1605,3887,Habitat use by grass snakes and three sympatric lizard species on lowland heath managed using 'conservation grazing',UK,50.73,-2.13,Lacerta_agilis,Lacertidae,0.696051821,0.644111272,0.826170314,0.686054313,8.4,Oviparous,33.64544032,Grazing,Shrubland,789.4285714,15.86466676,10035382.02,4
1606,3993,Habitat use by smooth snakes on lowland heath managed using 'conservation grazing',UK,50.73,-2.13,Coronella_austriaca,Colubridae,-1.213442562,0.339037742,-0.826678573,0.183476712,9,Viviparous,66.51896405,Grazing,Shrubland,789.4285714,15.86466676,6231136.122,5
1680,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Anolis_carolinensis,Dactyloidae,0.286556728,0.820676284,0.272558911,0.617374716,1.15,Oviparous,8.748557676,Logging,Forest,1172.666667,26.25288873,1182017.199,4
1681,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Anolis_carolinensis,Dactyloidae,0.106052958,0.817070337,0.118408231,0.717061637,1.15,Oviparous,8.748557676,Logging,Forest,1172.666667,26.25288873,1182017.199,4
1682,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Plestiodon_fasciatus,Scincidae,-0.169364456,0.817959062,-0.105360516,0.401698062,7.7,Oviparous,13.22803999,Logging,Forest,1172.666667,26.25288873,2541830.004,3
1683,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Plestiodon_fasciatus,Scincidae,-0.101463394,0.817021767,-0.068278841,0.438823747,7.7,Oviparous,13.22803999,Logging,Forest,1172.666667,26.25288873,2541830.004,3
1684,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Scincella_lateralis,Scincidae,0.137085777,0.81745502,0.133531393,0.648259583,3.1,Oviparous,3.918150788,Logging,Forest,1172.666667,26.25288873,2033721.31,3
1685,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Scincella_lateralis,Scincidae,0.00939079,0.816501081,0.011834458,0.82026466,3.1,Oviparous,3.918150788,Logging,Forest,1172.666667,26.25288873,2033721.31,3
1686,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Diadophis_punctatus,Dipsadidae,0.176666685,0.818087766,0.1770445,0.641849356,3.9,Oviparous,118.4733925,Logging,Forest,1172.666667,26.25288873,5386877.64,5
1687,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Diadophis_punctatus,Dipsadidae,-0.018526163,0.816514096,-0.016985546,0.59718275,3.9,Oviparous,118.4733925,Logging,Forest,1172.666667,26.25288873,5386877.64,5
1688,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Nerodia_erythrogaster,Colubridae,0.544947907,0.83151309,0.392042088,0.459547111,17.8,Viviparous,1442.534597,Logging,Forest,1172.666667,26.25288873,1861119.925,2
1689,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Nerodia_erythrogaster,Colubridae,0.911334642,0.857833066,0.550430878,0.407799989,17.8,Viviparous,1442.534597,Logging,Forest,1172.666667,26.25288873,1861119.925,2
1690,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Storeria_dekayi,Colubridae,1.139776936,0.880297841,1.386294361,0.428682575,13,Viviparous,34.20900654,Logging,Forest,1172.666667,26.25288873,319830.4852,7
1691,2893,Herpetofaunal response to gap and skidder-rut wetland creation in a southern bottomland hardwood forest,USA,33.29,-81.73,Storeria_dekayi,Colubridae,1.382817607,0.908853881,0.693147181,0.23555891,13,Viviparous,34.20900654,Logging,Forest,1172.666667,26.25288873,319830.4852,7
1798,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Amphisbaena_kingii,Amphisbaenidae,-1.303472486,0.89902913,NA,NA,2.6,Oviparous,8.034302354,Plantation,Grassland,1547.5,24.39899985,1387413.439,NA
1799,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Ophiodes_striatus,Diploglossidae,-1.380234723,0.908526641,NA,NA,7.3,Viviparous,103.6354314,Plantation,Grassland,1547.5,24.39899985,941470.0799,NA
1800,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Tantilla_melanocephala,Colubridae,-0.657403515,0.838261066,NA,NA,NA,Oviparous,15.43499782,Plantation,Grassland,1547.5,24.39899985,14803484.39,NA
1801,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Boiruna_maculata,Dipsadidae,0.642008836,0.837266154,NA,NA,9.5,Oviparous,748.8090299,Plantation,Grassland,1547.5,24.39899985,4174061.654,NA
1802,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Calamodontophis_paucidens,Dipsadidae,-0.653975726,0.838037601,-1.108662625,1.167486266,NA,Viviparous,18.23982581,Plantation,Grassland,1547.5,24.39899985,103004.2082,1
1803,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Erythrolamprus_almadensis,Dipsadidae,-0.642008836,0.837266154,NA,NA,7,Oviparous,58.79811733,Plantation,Grassland,1547.5,24.39899985,6591955.317,NA
1804,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Erythrolamprus_jaegeri,Dipsadidae,-2.587490159,1.1066129,NA,NA,8,Oviparous,62.4805467,Plantation,Grassland,1547.5,24.39899985,2770141.902,3
1805,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Erythrolamprus_poecilogyrus,Dipsadidae,-0.823995767,0.850439544,-0.588787165,0.361634908,8.1,Oviparous,68.26036866,Plantation,Grassland,1547.5,24.39899985,13945787.99,NA
1806,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Erythrolamprus_semiaureus,Colubridae,-1.128379167,0.879073354,NA,NA,NA,Oviparous,168.6553025,Plantation,Grassland,1547.5,24.39899985,1013029.056,NA
1807,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Lygophis_anomalus,Dipsadidae,-3.248953809,1.243506495,NA,NA,7.3,Oviparous,84.08979041,Plantation,Grassland,1547.5,24.39899985,1749483.129,NA
1808,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Lygophis_flavifrenatus,Dipsadidae,-3.976451584,1.408668615,NA,NA,10,Oviparous,82.693899,Plantation,Grassland,1547.5,24.39899985,1068406.527,NA
1809,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Oxyrhopus_rhombifer,Dipsadidae,1.128379167,0.879073354,NA,NA,8,Oviparous,129.1097392,Plantation,Grassland,1547.5,24.39899985,9206253.627,NA
1810,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Phalotris_lemniscatus,Dipsadidae,-0.642008836,0.837266154,NA,NA,7,Oviparous,40.54138992,Plantation,Grassland,1547.5,24.39899985,391944.5599,2
1811,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Philodryas_agassizii,Dipsadidae,-2.091083615,1.015407582,NA,NA,7,Oviparous,29.0795667,Plantation,Grassland,1547.5,24.39899985,2855391.753,NA
1812,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Philodryas_olfersii,Dipsadidae,0.642008836,0.837266154,NA,NA,6.6,Oviparous,452.6921907,Plantation,Grassland,1547.5,24.39899985,13627215.18,NA
1813,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Philodryas_patagoniensis,Dipsadidae,-1.725174853,0.956392017,-1.499089855,1.009488576,11,Oviparous,512.4850331,Plantation,Grassland,1547.5,24.39899985,8681349.914,NA
1814,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Psomophis_obtusus,Dipsadidae,-0.642008836,0.837266154,NA,NA,7.5,Oviparous,22.8937482,Plantation,Grassland,1547.5,24.39899985,646172.7038,1
1815,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Thamnodynastes_hypoconia,Dipsadidae,-1.173950416,0.884032408,-1.621486251,1.089843084,8.5,Viviparous,56.56506265,Plantation,Grassland,1547.5,24.39899985,4806377.897,NA
1816,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Tomodon_ocellatus,Colubridae,-0.642008836,0.837266154,NA,NA,7.5,Viviparous,35.34683844,Plantation,Grassland,1547.5,24.39899985,340239.9637,NA
1817,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Xenodon_dorbignyi,Dipsadidae,-2.256758334,1.044547676,NA,NA,5.3,Oviparous,95.77148181,Plantation,Grassland,1547.5,24.39899985,1886668.802,NA
1818,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Xenodon_histricus,Dipsadidae,-0.642008836,0.837266154,NA,NA,NA,Oviparous,11.34773604,Plantation,Grassland,1547.5,24.39899985,691747.7089,3
1819,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Cercosaura_schreibersii,Gymnophthalmidae,-0.297868016,0.821011843,-0.708185058,1.418351506,2,Oviparous,3.704056484,Plantation,Grassland,1547.5,24.39899985,2058999.52,2
1820,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Aspronema_dorsivittatum,Scincidae,-0.821060127,0.850202904,-0.585788662,0.562871892,4,Viviparous,15.31965775,Plantation,Grassland,1547.5,24.39899985,3700266.452,NA
1821,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Teius_oculatus,Teiidae,-1.63860279,0.943619764,NA,NA,4.85,Oviparous,52.39063655,Plantation,Grassland,1547.5,24.39899985,1440031.648,NA
1822,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Salvator_merianae,Teiidae,0.467725432,0.827585196,0.708185058,1.131143954,36.5,Oviparous,4434.010462,Plantation,Grassland,1547.5,24.39899985,6061800.438,1
1823,157,In the Shadow of Trees: Does Eucalyptus Afforestation Reduce Herpetofaunal Diversity in Southern Brazil?,Brazil,-30.5,-54.5,Bothrops_alternatus,Viperidae,-0.467725432,0.827585196,-0.708185058,1.131143954,14.5,Viviparous,2399.663305,Plantation,Grassland,1547.5,24.39899985,3155952.892,NA
1928,2842,"Influence of woodland remnant edges on small skinks (Richmond, New South Wales)",Australia,-33.62,150.75,Lampropholis_guichenoti,Scincidae,-4.271609429,1.280787041,-1.406246492,0.43309945,2.8,Oviparous,2.606002312,Fragment,Woodland,847.5,22.82449996,658208.6035,4
1929,2842,"Influence of woodland remnant edges on small skinks (Richmond, New South Wales)",Australia,-33.62,150.75,Lampropholis_delicata,Scincidae,-1.148948409,0.763220252,-0.775385279,0.579077229,3.35,Oviparous,3.123425304,Fragment,Woodland,847.5,22.82449996,944505.5318,3
1930,2842,"Influence of woodland remnant edges on small skinks (Richmond, New South Wales)",Australia,-33.62,150.75,Cryptoblepharus_virgatus,Scincidae,0.963763264,0.7470291,NA,NA,1.9,Oviparous,1.209703879,Fragment,Woodland,847.5,22.82449996,188198.5945,5
1975,1752,Lizard assemblages in a fragmented landscape of central Chile,Chile,-35.98,-72.68,Liolaemus_tenuis,Iguanidae,-0.063070481,0.258263075,-0.105360516,0.427099176,5.05,Oviparous,8.490134706,Fragment,Forest,880.6,16.03170551,131624.2531,3
1976,1752,Lizard assemblages in a fragmented landscape of central Chile,Chile,-35.98,-72.68,Liolaemus_tenuis,Iguanidae,-0.68381614,0.265637669,-1.945910149,1.040015699,5.05,Oviparous,8.490134706,Plantation,Forest,880.6,16.03170551,131624.2531,3
1977,2641,Lizards and landscapes: Integrating field surveys and interviews to assess the impact of human disturbance on lizard assemblages and selected reptiles in a savanna in South Africa,South Africa,-24.52,31.1,Trachylepis_striata,Scincidae,-0.072460143,0.816764474,-0.251314428,2.326683105,6.7,Viviparous,31.94407332,Grazing,Woodland,765.4,24.39826667,7959308.968,NA
1978,2641,Lizards and landscapes: Integrating field surveys and interviews to assess the impact of human disturbance on lizard assemblages and selected reptiles in a savanna in South Africa,South Africa,-24.52,31.1,Trachylepis_varia,Scincidae,0.148320092,0.817618434,0.530628251,2.737041398,7.35,Mixed,7.123824438,Grazing,Woodland,765.4,24.39826667,7646166.917,NA
1984,2641,Lizards and landscapes: Integrating field surveys and interviews to assess the impact of human disturbance on lizard assemblages and selected reptiles in a savanna in South Africa,South Africa,-24.52,31.1,Cordylus_jonesii,Cordylidae,0.151805993,0.817671749,0.510825624,2.305870126,2.5,Viviparous,20.000208,Grazing,Woodland,765.4,24.39826667,747487.5759,NA
1985,2641,Lizards and landscapes: Integrating field surveys and interviews to assess the impact of human disturbance on lizard assemblages and selected reptiles in a savanna in South Africa,South Africa,-24.52,31.1,Acanthocercus_atricollis,Agamidae,0.308983602,0.821354109,0.559615788,1.149616256,11.4,Oviparous,176.788057,Grazing,Woodland,765.4,24.39826667,1259440.566,1
1986,2641,Lizards and landscapes: Integrating field surveys and interviews to assess the impact of human disturbance on lizard assemblages and selected reptiles in a savanna in South Africa,South Africa,-24.52,31.1,Chamaeleo_dilepis,Chamaeleonidae,0.265785243,0.820093582,NA,NA,39.6,Oviparous,138.1315097,Grazing,Woodland,765.4,24.39826667,11001108.83,5
1988,2641,Lizards and landscapes: Integrating field surveys and interviews to assess the impact of human disturbance on lizard assemblages and selected reptiles in a savanna in South Africa,South Africa,-24.52,31.1,Homopholis_walbergii,Gekkonidae,0.630564829,0.836541093,NA,NA,2,Oviparous,33.78033676,Grazing,Woodland,765.4,24.39826667,606196.133,NA
1989,2641,Lizards and landscapes: Integrating field surveys and interviews to assess the impact of human disturbance on lizard assemblages and selected reptiles in a savanna in South Africa,South Africa,-24.52,31.1,Lygodactylus_capensis,Gekkonidae,-0.151632985,0.817669073,-0.297100112,1.245825924,1.95,Oviparous,1.85464073,Grazing,Woodland,765.4,24.39826667,3975589.369,NA
1991,2191,"Long-term effect of forest fragmentation on the Amazonian gekkonid lizards, Coleodactylus amazonicus and Gonatodes humeralis",Brazil,-2.52,-54.92,Gonatodes_humeralis,Sphaerodactylidae,-0.547089107,0.421639069,-0.528592589,0.355790094,1.35,Oviparous,2.553459704,Fragment,Forest,1951.666667,27.08977742,7644495.833,NA
1992,2191,"Long-term effect of forest fragmentation on the Amazonian gekkonid lizards, Coleodactylus amazonicus and Gonatodes humeralis",Brazil,-2.52,-54.92,Chatogekko_amazonicus,Sphaerodactylidae,-2.448011788,0.525302318,-2.861739945,0.963862422,1,Oviparous,0.608672015,Fragment,Forest,1951.666667,27.08977742,5814245.259,NA
2100,255,Passive recovery of small vertebrates following livestock removal in the Australian rangelands,Australia,-31.56,139.35,Ctenophorus_nuchalis,Agamidae,-0.196757121,1.002416665,-0.077961541,0.221102927,3.65,Oviparous,70.19570717,Grazing,Woodland,243.8,26.84226653,4630066.494,4
