"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","pub_year","continent","grade","low_ability","teachers","ni","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",373,-0.484700279,0.016393443,"from_dataset",373,1050,"Lalonde & Gardner",1993,1,5,"2",2,64,7.81024958608879,0.484700279,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",374,-0.110446916,0.006289308,"from_dataset",374,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.110446916,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",375,0.090244188,0.006289308,"from_dataset",375,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.090244188,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",376,0.060072156,0.006289308,"from_dataset",376,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.060072156,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",377,0.040021354,0.006289308,"from_dataset",377,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.040021354,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",378,-0.070114671,0.006289308,"from_dataset",378,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.070114671,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",379,-0.080171325,0.006289308,"from_dataset",379,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.080171325,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",380,-0.100335348,0.006289308,"from_dataset",380,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.100335348,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",381,-0.120581028,0.006289308,"from_dataset",381,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.120581028,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",382,-0.309519604,0.006289308,"from_dataset",382,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.309519604,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",383,0.161386696,0.006289308,"from_dataset",383,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.161386696,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",384,-0.202732554,0.006289308,"from_dataset",384,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.202732554,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",385,-0.255412812,0.006289308,"from_dataset",385,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.255412812,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",386,-0.287682072,0.006289308,"from_dataset",386,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.287682072,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",387,-0.354092529,0.006289308,"from_dataset",387,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.354092529,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",388,-0.161386696,0.006289308,"from_dataset",388,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.161386696,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",389,-0.13073985,0.006289308,"from_dataset",389,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.13073985,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",390,-0.140925576,0.006289308,"from_dataset",390,1061,"Nasser",2004,4,5,"2",1,162,12.6095203894518,0.140925576,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",391,-0.31171886,0.003267974,"from_dataset",391,1068,"Federici & Skaalvik",2014,3,4,"2",2,309,17.4928552996931,0.31171886,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",392,-0.003000009,0.0625,"from_dataset",392,1094,"Tubbs",2014,1,3,"2",2,19,4,0.003000009,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",393,-0.33834603,0.0625,"from_dataset",393,1094,"Tubbs",2014,1,3,"2",2,19,4,0.33834603,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",394,-0.20690272,0.012345679,"from_dataset",394,1102,"Catapano",2013,1,4,"2",2,84,9.0000000045,0.20690272,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",395,-0.060072156,0.013157895,"from_dataset",395,1105,"Schnell, Tibubos, Rohrmann, & Hodapp",2013,3,3,"2",2,79,8.71779779990337,0.060072156,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",396,-0.646042831,0.01754386,"from_dataset",396,1132,"Ramirez",2013,1,6,"2",2,60,7.54983435977241,0.646042831,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",397,-0.140925576,0.003597122,"from_dataset",397,1143,"Ganley & McGraw",2016,1,1,"2",2,281,16.6733327008131,0.140925576,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",398,-0.060072156,0.003597122,"from_dataset",398,1143,"Ganley & McGraw",2016,1,1,"2",2,281,16.6733327008131,0.060072156,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",399,-0.080171325,0.003597122,"from_dataset",399,1143,"Ganley & McGraw",2016,1,1,"2",2,281,16.6733327008131,0.080171325,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",400,-0.192337169,0.003597122,"from_dataset",400,1143,"Ganley & McGraw",2016,1,1,"2",2,281,16.6733327008131,0.192337169,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",401,-0.13073985,0.003597122,"from_dataset",401,1143,"Ganley & McGraw",2016,1,1,"2",2,281,16.6733327008131,0.13073985,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",402,-0.202732554,0.003597122,"from_dataset",402,1143,"Ganley & McGraw",2016,1,1,"2",2,281,16.6733327008131,0.202732554,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",403,-0.192337169,0.002298851,"from_dataset",403,1146,"Jameson",2013,1,2,"2",2,438,20.856651685374,0.192337169,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",404,-0.192337169,0.016666667,"from_dataset",404,1149,"Imbo & Vandierendonck",2007,3,2,"2",2,63,7.74596661495517,0.192337169,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",405,-0.238417017,0.018181818,"from_dataset",405,1158,"Harding",2015,1,5,"2",2,58,7.41619852417666,0.238417017,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",406,-0.318334288,0.018181818,"from_dataset",406,1158,"Harding",2015,1,5,"2",2,58,7.41619852417666,0.318334288,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",407,-0.183016366,0.018518519,"from_dataset",407,1158,"Harding",2015,1,5,"2",2,57,7.34846913281944,0.183016366,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",408,-0.309519604,0.018518519,"from_dataset",408,1158,"Harding",2015,1,5,"2",2,57,7.34846913281944,0.309519604,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",409,-0.354092529,0.019230769,"from_dataset",409,1158,"Harding",2015,1,5,"2",2,55,7.21110259419459,0.354092529,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",410,0.005000042,0.005494505,"from_dataset",410,1161,"Fannin-Carroll",2014,1,5,"2",2,185,13.4907381703153,0.005000042,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",411,-0.601336629,0.020408163,"from_dataset",411,1165,"Hanna & Dempster",2009,3,5,"2",2,52,7.0000000455,0.601336629,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",412,-0.439222781,0.020408163,"from_dataset",412,1165,"Hanna & Dempster",2009,3,5,"2",2,52,7.0000000455,0.439222781,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",413,-0.583217443,0.020408163,"from_dataset",413,1165,"Hanna & Dempster",2009,3,5,"2",2,52,7.0000000455,0.583217443,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",414,-0.237359351,0.003322259,"from_dataset",414,1167,"Kimber",2009,1,5,"2",1,304,17.3493519285592,0.237359351,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",415,-0.312819583,0.038461538,"from_dataset",415,1167,"Kimber",2009,1,5,"2",2,29,5.0990195441869,0.312819583,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",416,0.040021354,0.012987013,"from_dataset",416,1168,"Schoeck",1994,1,4,"2",2,80,8.77496438300464,0.040021354,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",417,0.053049709,0.021276596,"from_dataset",417,1190,"Scott",2014,1,3,"2",2,50,6.85565455926712,0.053049709,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",418,-0.031009936,0.021276596,"from_dataset",418,1190,"Scott",2014,1,3,"2",2,50,6.85565455926712,0.031009936,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",419,-0.331647109,0.011764706,"from_dataset",419,1191,"Zakaria & Nordin",2007,4,5,"2",2,88,9.21954441119517,0.331647109,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",420,-0.183016366,0.018867925,"from_dataset",420,1233,"Jansen, Louwerse, Straatemeier, Van der Ven, Klinkenberg, & Van der Maas",2013,3,2,"2",2,56,7.28010979827915,0.183016366,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",421,-0.245835504,0.018867925,"from_dataset",421,1233,"Jansen, Louwerse, Straatemeier, Van der Ven, Klinkenberg, & Van der Maas",2013,3,2,"2",2,56,7.28010979827915,0.245835504,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",422,-0.196490276,0.018867925,"from_dataset",422,1233,"Jansen, Louwerse, Straatemeier, Van der Ven, Klinkenberg, & Van der Maas",2013,3,2,"2",2,56,7.28010979827915,0.196490276,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",423,-0.254346429,0.018867925,"from_dataset",423,1233,"Jansen, Louwerse, Straatemeier, Van der Ven, Klinkenberg, & Van der Maas",2013,3,2,"2",2,56,7.28010979827915,0.254346429,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",424,0.458670484,0.00729927,"from_dataset",424,1241,"Seng",2015,4,4,"2",2,140,11.7046999692431,0.458670484,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",425,-0.258615385,0.00591716,"from_dataset",425,1248,"Iossi",2009,1,5,"2",2,172,12.99999974,0.258615385,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",426,-0.205859519,0.003891051,"from_dataset",426,1248,"Iossi",2009,1,5,"2",2,260,16.0312186842112,0.205859519,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",427,-0.179916485,0.005617978,"from_dataset",427,1248,"Iossi",2009,1,5,"2",2,181,13.3416635037765,0.179916485,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",428,-0.096296554,0.00877193,"from_dataset",428,1248,"Iossi",2009,1,5,"2",2,117,10.6770781452605,0.096296554,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",429,-0.320545409,0.008264463,"from_dataset",429,1250,"Suinn & Winston",2003,1,5,"2",2,124,10.9999998735,0.320545409,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",430,-0.435611223,0.008264463,"from_dataset",430,1250,"Suinn & Winston",2003,1,5,"2",2,124,10.9999998735,0.435611223,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",431,-0.354092529,0.008264463,"from_dataset",431,1250,"Suinn & Winston",2003,1,5,"2",2,124,10.9999998735,0.354092529,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",432,-0.497311288,0.008264463,"from_dataset",432,1250,"Suinn & Winston",2003,1,5,"2",2,124,10.9999998735,0.497311288,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",433,-0.223656109,0.013333333,"from_dataset",433,1260,"Roberts & Vukovic",2011,1,1,"2",2,78,8.66025414609756,0.223656109,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",434,-0.320545409,0.013333333,"from_dataset",434,1260,"Roberts & Vukovic",2011,1,1,"2",2,78,8.66025414609756,0.320545409,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",435,-0.44526613,0.00456621,"from_dataset",435,1269,"Maree, Fletcher, & Erasmus",2013,5,4,"2",2,222,14.798648660942,0.44526613,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",436,-0.192337169,0.004761905,"from_dataset",436,1269,"Maree, Fletcher, & Erasmus",2013,5,4,"2",2,213,14.491376383905,0.192337169,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",437,-0.323867791,0.000912409,"from_dataset",437,1272,"Ayotola & Adedeji",2009,5,4,"2",2,1099,33.105886344517,0.323867791,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",438,-0.412979962,0.002645503,"from_dataset",438,1277,"Siebers",2015,1,3,"2",2,381,19.4422207925948,0.412979962,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",439,-0.213171347,0.008333333,"from_dataset",439,1278,"Hafner",2008,1,3,"2",2,123,10.9544513691924,0.213171347,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",440,-0.302939119,0.006134969,"from_dataset",440,1279,"Stiegelmeyer",2012,1,5,"2",1,166,12.7671456731331,0.302939119,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",441,-0.159334822,0.015625,"from_dataset",441,1285,"Piearcy",1997,1,5,"2",2,67,8,0.159334822,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",442,-0.090244188,0.011363636,"from_dataset",442,1290,"Owens",1994,1,5,"2",2,91,9.38083166974017,0.090244188,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",443,-0.244774113,0.002849003,"from_dataset",443,1296,"Jenben, Dunekacke, Eid, & Blomeke",2015,3,5,"2",1,354,18.7349934987179,0.244774113,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",444,-0.276863823,0.002849003,"from_dataset",444,1296,"Jenben, Dunekacke, Eid, & Blomeke",2015,3,5,"2",1,354,18.7349934987179,0.276863823,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",445,-0.309519604,0.002849003,"from_dataset",445,1296,"Jenben, Dunekacke, Eid, & Blomeke",2015,3,5,"2",1,354,18.7349934987179,0.309519604,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",446,-0.309519604,0.002849003,"from_dataset",446,1296,"Jenben, Dunekacke, Eid, & Blomeke",2015,3,5,"2",1,354,18.7349934987179,0.309519604,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",447,-0.331647109,0.002849003,"from_dataset",447,1296,"Jenben, Dunekacke, Eid, & Blomeke",2015,3,5,"2",1,354,18.7349934987179,0.331647109,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",448,-0.354092529,0.002849003,"from_dataset",448,1296,"Jenben, Dunekacke, Eid, & Blomeke",2015,3,5,"2",1,354,18.7349934987179,0.354092529,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",449,-0.376885901,0.002849003,"from_dataset",449,1296,"Jenben, Dunekacke, Eid, & Blomeke",2015,3,5,"2",1,354,18.7349934987179,0.376885901,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",450,-0.40005965,0.002849003,"from_dataset",450,1296,"Jenben, Dunekacke, Eid, & Blomeke",2015,3,5,"2",1,354,18.7349934987179,0.40005965,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",451,-0.151140436,0.004878049,"from_dataset",451,1303,"Kim & McLean",1994,4,5,"2",2,208,14.3178207411254,0.151140436,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",452,-0.192337169,0.004878049,"from_dataset",452,1303,"Kim & McLean",1994,4,5,"2",2,208,14.3178207411254,0.192337169,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",453,-0.243713262,0.03125,"from_dataset",453,1305,"Gan, Lim, & Haw",2016,4,5,"2",2,35,5.65685424949238,0.243713262,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",454,-0.288767472,0.03125,"from_dataset",454,1305,"Gan, Lim, & Haw",2016,4,5,"2",2,35,5.65685424949238,0.288767472,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",455,-0.298566264,0.0078125,"from_dataset",455,1309,"Solazzo",2008,1,2,"2",2,131,11.3137084989848,0.298566264,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",456,-0.365443754,0.0078125,"from_dataset",456,1309,"Solazzo",2008,1,2,"2",2,131,11.3137084989848,0.365443754,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",457,-0.3884231,0.0078125,"from_dataset",457,1309,"Solazzo",2008,1,2,"2",2,131,11.3137084989848,0.3884231,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",458,-0.13073985,0.025641026,"from_dataset",458,1311,"Kyttala & Bjorn",2014,3,3,"2",2,42,6.24499795468341,0.13073985,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",459,-0.192337169,0.025641026,"from_dataset",459,1311,"Kyttala & Bjorn",2014,3,3,"2",2,42,6.24499795468341,0.192337169,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",460,-0.080171325,0.034482759,"from_dataset",460,1311,"Kyttala & Bjorn",2014,3,3,"2",2,32,5.3851647775161,0.080171325,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",461,-0.376885901,0.034482759,"from_dataset",461,1311,"Kyttala & Bjorn",2014,3,3,"2",2,32,5.3851647775161,0.376885901,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",462,-0.140925576,0.004694836,"from_dataset",462,1313,"Khabiri",1993,1,4,"2",2,216,14.5945190231128,0.140925576,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",463,-0.140925576,0.004694836,"from_dataset",463,1313,"Khabiri",1993,1,4,"2",2,216,14.5945190231128,0.140925576,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",464,-0.223656109,0.004694836,"from_dataset",464,1313,"Khabiri",1993,1,4,"2",2,216,14.5945190231128,0.223656109,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",465,-0.234189467,0.004694836,"from_dataset",465,1313,"Khabiri",1993,1,4,"2",2,216,14.5945190231128,0.234189467,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",466,-0.298566264,0.004694836,"from_dataset",466,1313,"Khabiri",1993,1,4,"2",2,216,14.5945190231128,0.298566264,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",467,-0.298566264,0.004694836,"from_dataset",467,1313,"Khabiri",1993,1,4,"2",2,216,14.5945190231128,0.298566264,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",468,-0.376885901,0.005617978,"from_dataset",468,1315,"Necka, Sokolowski, & Lyons",2015,1,5,"2",2,181,13.3416635037765,0.376885901,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",469,-0.320545409,0.005524862,"from_dataset",469,1335,"Steiner & Ashcraft",2012,1,5,"2",2,184,13.4536238990838,0.320545409,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",470,-0.365443754,0.006666667,"from_dataset",470,1335,"Steiner & Ashcraft",2012,1,5,"2",2,153,12.2474484077297,0.365443754,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",471,-0.342828254,0.005524862,"from_dataset",471,1335,"Steiner & Ashcraft",2012,1,5,"2",2,184,13.4536238990838,0.342828254,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",472,-0.276863823,0.005747126,"from_dataset",472,1335,"Steiner & Ashcraft",2012,1,5,"2",2,177,13.1909064595274,0.276863823,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",473,-0.354092529,0.006666667,"from_dataset",473,1335,"Steiner & Ashcraft",2012,1,5,"2",2,153,12.2474484077297,0.354092529,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",474,-0.411800034,0.000201005,"from_dataset",474,1338,"Cheema & Sheridan",2015,1,4,"2",2,4978,70.5336843066848,0.411800034,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",475,-0.152163611,0.005847953,"from_dataset",475,1351,"Dutko",2015,1,2,"2",2,174,13.0766970725409,0.152163611,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",476,-0.196490276,0.005847953,"from_dataset",476,1351,"Dutko",2015,1,2,"2",2,174,13.0766970725409,0.196490276,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",477,-0.329420529,0.005847953,"from_dataset",477,1351,"Dutko",2015,1,2,"2",2,174,13.0766970725409,0.329420529,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",478,-0.370009475,0.005847953,"from_dataset",478,1351,"Dutko",2015,1,2,"2",2,174,13.0766970725409,0.370009475,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",479,-0.342828254,0.000217675,"from_dataset",479,1354,"Lee",2009,3,4,"2",2,4597,67.7790883953529,0.342828254,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",480,-0.342828254,0.00022477,"from_dataset",480,1354,"Lee",2009,2,4,"2",2,4452,66.7007668864708,0.342828254,"CRAN",NA,NA,"CRAN"
