"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","paper","cross","paper_id","exp_id","cntrl_id","obs_id","biome","climate","region","soil_suborder","duration_first","duration_last","c_type","c_rate","c_app","c_app_tm","c_app_ma","c_app_py","c_app_ty","c_total","c_year","plant","plant_category","plant_anper","plant_gfs","plant_apgfs","plant_measurement","presence","prior_veg","removal_extent","seeding_exotic","seeding_native","plot","factorial","n_trt","n_cntrl","mean_trt","sd_trt","mean_cntrl","sd_cntrl","dfc","dlc","cratc","capc","capm","capt","plotc","seedn","precision","abs_yi","source","repo","branch","repo_license"
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",316,0.819388250191532,0.722616425379328,"from_dataset","Neill_2015","trt 30",32,35,16,724,"coastal sandplain grassland",NA,"northeast USA","Psamments, Udepts",46,46,"woodchip",NA,1,0,0,1,1,NA,"first year","Andropogon gerardii","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,NA,25,NA,3,3,4.86666666666667,5.25388744962559,1,0.866025403784439,"37-50","36-49",NA,"1","1 application total","1 application total","25","native seeded",1.17637581004647,0.819388250191532,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",317,0.432228690975026,0.20467054103255,"from_dataset","Peltzer_1998",NA,49,65,2,1578,"mixed-grass prairie","continental","central Canada","Chernozems",39,2,"sawdust",183.945045045045,8,37,4.625,2,4,735.78018018018,"relevant","Vicia americana","native perennial forb vine","perennial","forb","perennial forb","one species","exotic & native","herbicide","partial",0,NA,0.00785398163397448,NA,10,10,1.5,4.7,0,0,"37-50","2","174-200","7-10","4-11","37-48","<1","native seeded",2.21040742728989,0.432228690975026,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",318,0.483615952699984,0.205847109742648,"from_dataset","Peltzer_1998",NA,49,65,3,1579,"mixed-grass prairie","continental","central Canada","Chernozems",39,2,"sawdust",183.945045045045,8,37,4.625,2,4,735.78018018018,"relevant","Andropogon  gerardii (big bluestem)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","herbicide","partial",0,NA,0.00785398163397448,NA,10,10,3.6,8.3,0.6,1.3,"37-50","2","174-200","7-10","4-11","37-48","<1","native seeded",2.20408131684878,0.483615952699984,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",319,-0.0800138122813943,0.500400138134738,"from_dataset","Prober_2005","Windermere",37,52,10,1589,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Bothriochloa macra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,6,NA,4,4,57.5,17.9907383580182,59,14.3759057685652,"25-36","2","620-700","7-10","2-4","25-36","6-9","native not seeded",1.41364802101549,0.0800138122813943,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",320,1.75030231905844,0.691472388006335,"from_dataset","Prober_2005","Windermere",37,52,11,1590,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Bothriochloa macra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,8000,6,"Poa sieberiana seeded",4,4,77.5,6.60807586719967,53,15.8745078663875,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded",1.20257612862959,1.75030231905844,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",321,0.920419323390115,0.55294823317937,"from_dataset","Prober_2005","Windermere",37,52,12,1591,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Bothriochloa macra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,4000,6,"Themeda australis seeded",4,4,57.5,1.91485421551268,49.5,10.5039675043925,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded",1.34480019264547,0.920419323390115,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",322,0.327997798061478,0.506723909720824,"from_dataset","Prober_2005","Windermere",37,52,13,1592,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Austrodanthonia spp.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,6,NA,4,4,9,7.74596669241483,6.5,5.25991127935317,"25-36","2","620-700","7-10","2-4","25-36","6-9","native not seeded",1.40479936270003,0.327997798061478,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",323,-0.438909380306102,0.512040090257543,"from_dataset","Prober_2005","Windermere",37,52,14,1593,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Austrodanthonia spp.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,8000,6,"Poa sieberiana seeded",4,4,4.5,4.43471156521669,6.5,3.41565025531987,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded",1.3974877744646,0.438909380306102,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",324,0.143448976307956,0.501286100550238,"from_dataset","Prober_2005","Windermere",37,52,15,1594,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Austrodanthonia spp.","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,4000,6,"Themeda australis seeded",4,4,6,4.32049379893857,5,7.39369100427294,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded",1.41239824280791,0.143448976307956,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",325,0.256350520587897,0.504107224337855,"from_dataset","Prober_2005","Windermere",37,52,16,1595,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Elymus scaber","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,6,NA,4,4,6,6.73300329224139,4.5,2.51661147842358,"25-36","2","620-700","7-10","2-4","25-36","6-9","native not seeded",1.40844061196749,0.256350520587897,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",326,-0.717244881539783,0.532152513755939,"from_dataset","Prober_2005","Windermere",37,52,17,1596,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Elymus scaber","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,8000,6,"Poa sieberiana seeded",4,4,2.5,2.51661147842358,5,3.46410161513775,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded",1.37082476283214,0.717244881539783,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",327,-1.8145019726107,0.705776088038007,"from_dataset","Prober_2005","Windermere",37,52,18,1597,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Elymus scaber","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,4000,6,"Themeda australis seeded",4,4,0.5,1,4.5,2.51661147842358,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded",1.19032767191824,1.8145019726107,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",328,0.842691666621846,0.544383077812119,"from_dataset","Prober_2005","Windermere",37,52,25,1604,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Lomandra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,0,6,NA,4,4,7.5,3.78593889720018,3.5,4.43471156521669,"25-36","2","620-700","7-10","2-4","25-36","6-9","native not seeded",1.3553382394584,0.842691666621846,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",329,0.249980568053158,0.503905642775261,"from_dataset","Prober_2005","Windermere",37,52,26,1605,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Lomandra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,8000,6,"Poa sieberiana seeded",4,4,6,6.73300329224139,4.5,3,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded",1.40872229890119,0.249980568053158,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",330,0.817405944821439,0.541759529914339,"from_dataset","Prober_2005","Windermere",37,52,27,1606,"grassy woodland",NA,"southeast Australia",NA,29,2,"sucrose",630,10,27,2.7,3,3,2100,"relevant","Lomandra","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,4000,6,"Themeda australis seeded",4,4,11,9.59166304662544,4,4.32049379893857,"25-36","2","620-700","7-10","2-4","25-36","6-9","native seeded",1.35861598550973,0.817405944821439,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",331,-0.420419819710381,0.170349017183444,"from_dataset","Rowe_2009",NA,40,55,2,1618,"sagebrush steppe",NA,"Rocky Mountains, USA","Ustolls",22,2,"sucrose",260.4,18,20,1.11111111111111,9,2,520.8,"relevant","total native annual/biennial","native annual biennial","annual","unknown","annual unknown","by duration","exotic & native","veg continued","none",0,584,1.5,NA,12,12,0.292772186642309,0,2.63494967978042,7.60644453461169,"19-24","2","210-300","15-22","1-2","13-24","1.3-3.75","native seeded",2.4228703979458,0.420419819710381,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",332,0.247201334595537,0.167939760413038,"from_dataset","Rowe_2009",NA,40,55,3,1619,"sagebrush steppe",NA,"Rocky Mountains, USA","Ustolls",22,2,"sucrose",260.4,18,20,1.11111111111111,9,2,520.8,"relevant","total native perennial","native perennial","perennial","unknown","perennial unknown","by duration","exotic & native","veg continued","none",0,584,1.5,NA,12,12,42.0128087831655,13.6916001623013,38.1335773101555,16.4806298249921,"19-24","2","210-300","15-22","1-2","13-24","1.3-3.75","native seeded",2.44018770939255,0.247201334595537,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",333,0.0877379218034069,0.125120280358162,"from_dataset","Sandel_2011","Tom's Point",41,56,1,1620,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Achillea millefolium","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.46875,1.93521050083439,0.3125,1.51054494529161,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82706728912623,0.0877379218034069,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",334,-0.287181331461591,0.126288642455313,"from_dataset","Sandel_2011","Tom's Point",41,56,6,1625,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Baccharis pilularis","native perennial shrub subshrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.78125,4.00582413295029,5.3125,21.3785792510553,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.8139595651097,0.287181331461591,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",335,0.653780989765252,0.131678587227788,"from_dataset","Sandel_2011","Tom's Point",41,56,9,1628,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Bromus carinatus","native annual perennial graminoid","unknown","graminoid","unknown graminoid","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,6.25,7.81735959970572,2.265625,3.07701250442389,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.75576652795978,0.653780989765252,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",336,0.287094839767044,0.126287866359701,"from_dataset","Sandel_2011","Tom's Point",41,56,15,1634,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Danthonia californica","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,2.109375,7.00366613179942,0.546875,2.68995596529722,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.81396821161858,0.287094839767044,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",337,0.288536675835863,0.12630083458285,"from_dataset","Sandel_2011","Tom's Point",41,56,16,1635,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Daucus pusillus","native annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,2.03125,5.68475753695514,0.78125,1.8298126367785,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.81382374264258,0.288536675835863,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",338,0.194733390254613,0.125592517082501,"from_dataset","Sandel_2011","Tom's Point",41,56,17,1636,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Elymus glaucus","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,11.328125,18.1755589311668,8.203125,12.6103757827018,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82174729730695,0.194733390254613,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",339,0.146259595722288,0.125334247958451,"from_dataset","Sandel_2011","Tom's Point",41,56,20,1639,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Eschscholzia californica","native annual perennial forb","unknown","forb","unknown forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.46875,1.71796067734069,0.234375,1.38864085086764,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82465310783827,0.146259595722288,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",340,0.209746079639731,0.125687397155066,"from_dataset","Sandel_2011","Tom's Point",41,56,21,1640,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Pteridium aquilinum","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.78125,5.13459709242968,0,0,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82068204279598,0.209746079639731,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",341,-0.1601108446658,0.125400554415306,"from_dataset","Sandel_2011","Tom's Point",41,56,24,1643,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Heracleum lanatum","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,31.171875,23.6163480420083,35,22.9906813420444,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82390623114005,0.1601108446658,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",342,0.551958333256439,0.1297602812758,"from_dataset","Sandel_2011","Tom's Point",41,56,32,1651,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Lupinus arboreus","native perennial shrub subshrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,1.71875,3.80254196516296,0.15625,0.876840468015252,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.77606167739017,0.551958333256439,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",343,-0.0262292502283042,0.125010749586993,"from_dataset","Sandel_2011","Tom's Point",41,56,35,1654,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Monardella villosa","native perennial shrub subshrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,1.25,2.67261241912424,1.328125,3.11705338828144,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82830551489594,0.0262292502283042,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",344,-0.0780586960756105,0.125095205625516,"from_dataset","Sandel_2011","Tom's Point",41,56,39,1658,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Ranunculus californicus","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.15625,0.876840468015252,0.234375,1.06521012905793,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82735061095364,0.0780586960756105,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",345,-0.369530262177178,0.127133634604136,"from_dataset","Sandel_2011","Tom's Point",41,56,41,1660,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Rubus ursinus","native perennial subshrub","perennial","subshrub","perennial subshrub","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,4.609375,7.57526716486274,7.734375,8.86090429922364,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.80459250070982,0.369530262177178,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",346,0.174402586788945,0.125475254098104,"from_dataset","Sandel_2011","Tom's Point",41,56,44,1663,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Sisyrinchium bellum","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.234375,1.06521012905793,0.078125,0.625,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.8230655223236,0.174402586788945,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",347,-0.17231385770667,0.12546393852434,"from_dataset","Sandel_2011","Tom's Point",41,56,46,1665,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Trifolium bifidum","native annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0,0,0.078125,0.625,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82319282538094,0.17231385770667,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",348,0.588563872070937,0.130412616117299,"from_dataset","Sandel_2011","Tom's Point",41,56,47,1666,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Trifolium microdon","native annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.78125,1.8298126367785,0,0,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.76910992653381,0.588563872070937,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",349,0.17231385770667,0.12546393852434,"from_dataset","Sandel_2011","Tom's Point",41,56,49,1668,"coastal grassland",NA,"coastal CA, USA","Ustalfs",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Triphysaria pusilla","native annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,NA,16,NA,16,16,0.078125,0.625,0,0,"37-50","4-6","174-200","7-10","4-11","37-48","12.5-16","native seeded",2.82319282538094,0.17231385770667,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",350,0.267968205169135,0.126121983734087,"from_dataset","Sandel_2011","Point Reyes",41,57,24,1695,"coastal grassland",NA,"coastal CA, USA","Ustolls",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Heracleum lanatum","native perennial forb","perennial","forb","perennial forb","one species","exotic & native","veg continued","none",0,NA,25,NA,16,16,4.0625,13.8551176723363,1.171875,5.40004317296087,"37-50","4-6","174-200","7-10","4-11","37-48","25","native seeded",2.81581814703772,0.267968205169135,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",351,-0.0215181915797266,0.125007234883888,"from_dataset","Sandel_2011","Point Reyes",41,57,26,1697,"coastal grassland",NA,"coastal CA, USA","Ustolls",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Hordeum brachyantherum","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","veg continued","none",0,NA,25,NA,16,16,5.625,10.4843042172876,5.859375,10.748004152119,"37-50","4-6","174-200","7-10","4-11","37-48","25","native seeded",2.82834527493188,0.0215181915797266,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",352,0.35892281722332,0.127012899823805,"from_dataset","Sandel_2011","Point Reyes",41,57,32,1703,"coastal grassland",NA,"coastal CA, USA","Ustolls",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Lupinus arboreus","native perennial shrub subshrub","perennial","shrub","perennial shrub","one species","exotic & native","veg continued","none",0,NA,25,NA,16,16,1.796875,3.71261122969496,0.703125,1.96541273584513,"37-50","4-6","174-200","7-10","4-11","37-48","25","native seeded",2.80592516624824,0.35892281722332,"GitHub","C-meta-analysis","main",NA
"gh_lossanna_C-meta-analysis_data_cleaned_native-cleaned.csv","lossanna","data/cleaned/native-cleaned.csv","lossanna / C-meta-analysis / data/cleaned/native-cleaned.csv",353,-0.17231385770667,0.12546393852434,"from_dataset","Sandel_2011","Point Reyes",41,57,33,1704,"coastal grassland",NA,"coastal CA, USA","Ustolls",45,4,"sucrose AND sawdust",195,9,41,4.55555555555556,2,4,1756,"relevant","Lupinus bicolor","native annual forb","annual","forb","annual forb","one species","exotic & native","veg continued","none",0,NA,25,NA,16,16,0,0,0.078125,0.625,"37-50","4-6","174-200","7-10","4-11","37-48","25","native seeded",2.82319282538094,0.17231385770667,"GitHub","C-meta-analysis","main",NA
