"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","studyid","effectsizeid","species","speciesid","subphylum","phylum","assortmenttrait","traitdimensions","fieldcollection","publicationyear","pooleddata","spatiallypooled","temporallypooled","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",744,0.360892579373737,0.0256410256410256,"ZCOR","Johnston 1970",744,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1970,"no","no","no",42,6.2449979983984,0.360892579373737,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",745,0.323867791040223,0.0285714285714286,"ZCOR","Johnston 1970",745,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","weight","uni","yes",1970,"no","no","no",38,5.91607978309962,0.323867791040223,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",746,0.388423099718296,0.0344827586206897,"ZCOR","Johnston and Johnston 1989",746,"Columba livia","Columba_livia_ott938416","Aves","Chordata","PC1","dimensionless","yes",1989,"no","no","no",32,5.3851648071345,0.388423099718296,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",747,0.266108406873654,0.0344827586206897,"ZCOR","Johnston and Johnston 1989",747,"Columba livia","Columba_livia_ott938416","Aves","Chordata","bill width","uni","yes",1989,"no","no","no",32,5.3851648071345,0.266108406873654,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",748,0.192337169219545,0.0344827586206897,"ZCOR","Johnston and Johnston 1989",748,"Columba livia","Columba_livia_ott938416","Aves","Chordata","9th primary length","uni","yes",1989,"no","no","no",32,5.3851648071345,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",749,0.171666663500579,0.0344827586206897,"ZCOR","Johnston and Johnston 1989",749,"Columba livia","Columba_livia_ott938416","Aves","Chordata","tarsus length","uni","yes",1989,"no","no","no",32,5.3851648071345,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",750,0.161386696131526,0.0344827586206897,"ZCOR","Johnston and Johnston 1989",750,"Columba livia","Columba_livia_ott938416","Aves","Chordata","weight","uni","yes",1989,"no","no","no",32,5.3851648071345,0.161386696131526,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",751,-0.0801713250375897,0.0344827586206897,"ZCOR","Johnston and Johnston 1989",751,"Columba livia","Columba_livia_ott938416","Aves","Chordata","bill length","uni","yes",1989,"no","no","no",32,5.3851648071345,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",752,0.354092528962243,0.0212765957446809,"ZCOR","Jones and Montgomerie 1991",752,"Aethia pusilla","Aethia_pusilla_ott855484","Aves","Chordata","tarsus length","uni","yes",1991,"yes","yes","no",50,6.85565460040104,0.354092528962243,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",753,0.632833186665638,0.0526315789473684,"ZCOR","Jones et al. 2003",753,"Hippocampus subelongatus","Hippocampus_subelongatus_ott57117","Teleostei","Chordata","head length","uni","yes",2003,"no","no","no",22,4.35889894354067,0.632833186665638,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",754,0.510070336613307,0.0526315789473684,"ZCOR","Jones et al. 2003",754,"Hippocampus subelongatus","Hippocampus_subelongatus_ott57117","Teleostei","Chordata","body length","uni","yes",2003,"no","no","no",22,4.35889894354067,0.510070336613307,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",755,2.64665241236225,0.0434782608695652,"ZCOR","Jones et al. 2012",755,"Microvelia longipes","Microvelia_longipes_ott5225100","Insecta","Arthropoda","body length","uni","yes",2012,"yes","yes","no",26,4.79583152331272,2.64665241236225,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",756,0.37688590118819,0.0434782608695652,"ZCOR","Jones et al. 2012",756,"Microvelia longipes","Microvelia_longipes_ott5225100","Insecta","Arthropoda","leg length","uni","yes",2012,"yes","yes","no",26,4.79583152331272,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",757,0.331647108705132,0.05,"ZCOR","Jormalainen et al. 1992",757,"Idotea balthica","Idotea_baltica_ott788883","Crustacea","Arthropoda","body length","uni","no",1992,"no","no","no",23,4.47213595499958,0.331647108705132,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",758,-0.171666663500579,0.04,"ZCOR","Jormalainen et al. 1992",758,"Idotea balthica","Idotea_baltica_ott788883","Crustacea","Arthropoda","body length","uni","no",1992,"no","no","no",28,5,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",759,0.32608655317482,0.0204081632653061,"ZCOR","Juliano 1985",759,"Brachinus lateralis","Brachinus_lateralis_ott3422831","Insecta","Arthropoda","weight","uni","yes",1985,"yes","yes","yes",52,7,0.32608655317482,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",760,0.311718860003071,0.0196078431372549,"ZCOR","Juliano 1985",760,"Brachinus lateralis","Brachinus_lateralis_ott3422831","Insecta","Arthropoda","elytron length","uni","yes",1985,"yes","yes","yes",54,7.14142842854285,0.311718860003071,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",761,-0.282264901368926,0.0208333333333333,"ZCOR","Kasuya 1985",761,"Chrysolina aurichalcea","Chrysolina_aurichalcea_ott368836","Insecta","Arthropoda","weight","uni","yes",1985,"no","no","no",51,6.92820323027551,0.282264901368926,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",762,0.223656109021832,0.0185185185185185,"ZCOR","Kaur and Singh 1981",762,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","weight","uni","yes",1981,"yes","yes","yes",57,7.34846922834953,0.223656109021832,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",763,0.192337169219545,0.0185185185185185,"ZCOR","Kaur and Singh 1981",763,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","bicristal diameter","uni","yes",1981,"yes","yes","yes",57,7.34846922834953,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",764,0.171666663500579,0.0185185185185185,"ZCOR","Kaur and Singh 1981",764,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","upper arm girth","uni","yes",1981,"yes","yes","yes",57,7.34846922834953,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",765,0.0902441878561468,0.0185185185185185,"ZCOR","Kaur and Singh 1981",765,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","biacromial diameter","uni","yes",1981,"yes","yes","yes",57,7.34846922834953,0.0902441878561468,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",766,0.0701146706543251,0.0185185185185185,"ZCOR","Kaur and Singh 1981",766,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","arm length","uni","yes",1981,"yes","yes","yes",57,7.34846922834953,0.0701146706543251,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",767,0.0600721559210316,0.0185185185185185,"ZCOR","Kaur and Singh 1981",767,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","sitting height","uni","yes",1981,"yes","yes","yes",57,7.34846922834953,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",768,0.0300090048631265,0.0185185185185185,"ZCOR","Kaur and Singh 1981",768,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1981,"yes","yes","yes",57,7.34846922834953,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",769,0.202732554054082,0.00124688279301746,"ZCOR","Keller et al. 2013",769,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2013,"yes","yes","yes",805,28.3196045170126,0.202732554054082,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",770,0.234189466759367,0.0144927536231884,"ZCOR","Kelly 2014",770,"Micrarchus hystriculeus","Micrarchus_hystriculeus_ott649254","Insecta","Arthropoda","body length","uni","no",2014,"no","no","no",72,8.30662386291807,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",771,0.354092528962243,0.0357142857142857,"ZCOR","Kelly et al. 2010",771,"Deinacrida rugosa","Deinacrida_rugosa_ott3493058","Insecta","Arthropoda","tibia length","uni","yes",2010,"yes","no","yes",31,5.29150262212918,0.354092528962243,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",772,0.234189466759367,0.0357142857142857,"ZCOR","Kelly et al. 2010",772,"Deinacrida rugosa","Deinacrida_rugosa_ott3493058","Insecta","Arthropoda","femur length","uni","yes",2010,"yes","no","yes",31,5.29150262212918,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",773,-0.0300090048631265,0.015625,"ZCOR","Kelly et al. 2010",773,"Deinacrida rugosa","Deinacrida_rugosa_ott3493058","Insecta","Arthropoda","weight","uni","yes",2010,"yes","no","yes",67,8,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",774,-0.0701146706543251,0.0303030303030303,"ZCOR","Kelly et al. 2010",774,"Deinacrida rugosa","Deinacrida_rugosa_ott3493058","Insecta","Arthropoda","pronotum width","uni","yes",2010,"yes","no","yes",36,5.74456264653803,0.0701146706543251,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",775,0.109434779939779,0.0108695652173913,"ZCOR","Kemp 2006",775,"Colias eurytheme","Colias_eurytheme_ott940001","Insecta","Arthropoda","forewing length","uni","yes",2006,"no","no","no",95,9.59166304662544,0.109434779939779,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",776,0.0781587639561743,0.0526315789473684,"ZCOR","Kemp 2008",776,"Eurema hecabe","Eurema_hecabe_hecabe_ott5266867","Insecta","Arthropoda","forewing length","uni","no",2008,"no","no","no",22,4.35889894354067,0.0781587639561743,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",777,0.261823156097526,0.00632911392405063,"ZCOR","Kemp 2008",777,"Eurema hecabe","Eurema_hecabe_hecabe_ott5266867","Insecta","Arthropoda","forewing length","uni","yes",2008,"no","no","no",161,12.5698050899765,0.261823156097526,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",778,1.07946334016988,0.0769230769230769,"ZCOR","Kim et al. 2006",778,"Uca lactea","Uca_lactea_lactea_ott651108","Crustacea","Arthropoda","carapace width","uni","yes",2006,"no","no","no",16,3.60555127546399,1.07946334016988,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",779,0.549306144334055,0.024390243902439,"ZCOR","Kimura et al. 2015",779,"Bradybaena pellucida","Bradybaena_pellucida_ott5517787","Gastropoda","Lophotrochozoa","shell volume","tri","no",2015,"no","no","no",44,6.40312423743285,0.549306144334055,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",780,2.64665241236225,0.037037037037037,"ZCOR","Knox and Scott 2006",780,"Necrophila americana","Necrophila_americana_ott422617","Insecta","Arthropoda","pronotal width","uni","no",2006,"yes","no","yes",30,5.19615242270663,2.64665241236225,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",781,0.275785503982305,0.000382848392036753,"ZCOR","Knuiman et al. 2005",781,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2005,"yes","yes","no",2615,51.1077293567225,0.275785503982305,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",782,-0.0300090048631265,0.0192307692307692,"ZCOR","Koene et al. 2007",782,"Lymnaea stagnalis","Lymnaea_stagnalis_ott844828","Gastropoda","Lophotrochozoa","shell volume","tri","yes",2007,"no","no","no",55,7.21110255092798,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",783,0.348449765089248,0.0434782608695652,"ZCOR","Koga et al. 2010",783,"Diogenes nitidimanus","Diogenes_nitidimanus_ott5089777","Crustacea","Arthropoda","carapace length","uni","yes",2010,"no","no","no",26,4.79583152331272,0.348449765089248,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",784,0.354092528962243,0.0285714285714286,"ZCOR","Kokita and Nakazono 1998",784,"Oxymonacanthus longirostris","Oxymonacanthus_longirostris_ott333706","Teleostei","Chordata","standard length","uni","no",1998,"no","no","no",38,5.91607978309962,0.354092528962243,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",785,-0.0300090048631265,0.0185185185185185,"ZCOR","Kolliker et al. 1999",785,"Parus major","Parus_major_kapustini_ott84656","Aves","Chordata","tarsus length","uni","yes",1999,"no","no","no",57,7.34846922834953,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",786,1.02032775832234,0.0476190476190476,"ZCOR","Kolm 2002",786,"Pterapogon kauderni","Pterapogon_kauderni_ott105932","Teleostei","Chordata","body length","uni","no",2002,"no","no","no",24,4.58257569495584,1.02032775832234,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",787,0.588755555956322,0.0116279069767442,"ZCOR","Komdeur et al. 2005",787,"Sturnus vulgaris","Sturnus_vulgaris_ott565813","Aves","Chordata","wing length","uni","yes",2005,"no","no","no",89,9.2736184954957,0.588755555956322,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",788,0.269328615080577,0.0116279069767442,"ZCOR","Komdeur et al. 2005",788,"Sturnus vulgaris","Sturnus_vulgaris_ott565813","Aves","Chordata","weight","uni","yes",2005,"no","no","no",89,9.2736184954957,0.269328615080577,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",789,0.0360155641044414,0.0116279069767442,"ZCOR","Komdeur et al. 2005",789,"Sturnus vulgaris","Sturnus_vulgaris_ott565813","Aves","Chordata","tarsus length","uni","yes",2005,"no","no","no",89,9.2736184954957,0.0360155641044414,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",790,0.37688590118819,0.0181818181818182,"ZCOR","Kraus and Lederhouse 1983",790,"Cicindela marutha","Cicindela_marutha_ott766400","Insecta","Arthropoda","body length","uni","yes",1983,"no","no","no",58,7.41619848709566,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",791,0.342828254415394,0.0181818181818182,"ZCOR","Kraus and Lederhouse 1983",791,"Cicindela marutha","Cicindela_marutha_ott766400","Insecta","Arthropoda","weight","uni","yes",1983,"no","no","no",58,7.41619848709566,0.342828254415394,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",792,0.181982688600706,0.0166666666666667,"ZCOR","Kruse 1981",792,"Anaxyrus americanus","Anaxyrus_americanus_charlesmithi_ott738656","Amphibia","Chordata","snout-vent length","uni","yes",1981,"yes","yes","no",63,7.74596669241483,0.181982688600706,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",793,0.349576602310079,0.0136986301369863,"ZCOR","Kusano 1992",793,"Jesogammarus suwaensis","Jesogammarus_suwaensis_ott716982","Crustacea","Arthropoda","body length","uni","yes",1992,"no","no","no",76,8.54400374531753,0.349576602310079,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",794,0.614090362545016,0.0238095238095238,"ZCOR","Kusano 1992",794,"Jesogammarus suwaensis","Jesogammarus_suwaensis_ott716982","Crustacea","Arthropoda","body length","uni","yes",1992,"no","no","no",45,6.48074069840786,0.614090362545016,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",795,0.407091125801353,0.0333333333333333,"ZCOR","Kusano 1992",795,"Jesogammarus suwaensis","Jesogammarus_suwaensis_ott716982","Crustacea","Arthropoda","body length","uni","yes",1992,"no","no","no",33,5.47722557505166,0.407091125801353,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",796,0.134810787862631,0.0208333333333333,"ZCOR","Kusano 1992",796,"Jesogammarus suwaensis","Jesogammarus_suwaensis_ott716982","Crustacea","Arthropoda","body length","uni","yes",1992,"no","no","no",51,6.92820323027551,0.134810787862631,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",797,0.100335347731076,0.0714285714285714,"ZCOR","Lanuza et al. 2012",797,"Podarcis muralis","Podarcis_muralis_maculiventris_ott906140","Squamata","Chordata","snout-vent length","uni","yes",2012,"yes","no","yes",17,3.74165738677394,0.100335347731076,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",798,-0.0801713250375897,0.0144927536231884,"ZCOR","Larsson 1988",798,"Phyllobius maculicornis","Phyllobius_maculicornis_ott3411280","Insecta","Arthropoda","thorax width","uni","yes",1988,"no","no","no",72,8.30662386291807,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",799,0.355223674389586,0.0175438596491228,"ZCOR","Laubu et al. 2017",799,"Amatitlania siquia","Amatitlania_siquia_ott4135111","Teleostei","Chordata","body length","uni","no",2017,"no","no","no",60,7.54983443527075,0.355223674389586,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",800,0.37688590118819,0.0172413793103448,"ZCOR","Ledwon 2011",800,"Chlidonias hybridus","Chlidonias_hybridus_ott915886","Aves","Chordata","bill length","uni","yes",2011,"yes","no","yes",61,7.61577310586391,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",801,0.331647108705132,0.0172413793103448,"ZCOR","Ledwon 2011",801,"Chlidonias hybridus","Chlidonias_hybridus_ott915886","Aves","Chordata","head length","uni","yes",2011,"yes","no","yes",61,7.61577310586391,0.331647108705132,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",802,0.331647108705132,0.0526315789473684,"ZCOR","Ledwon 2011",802,"Chlidonias hybridus","Chlidonias_hybridus_ott915886","Aves","Chordata","wing length","uni","yes",2011,"yes","no","yes",22,4.35889894354067,0.331647108705132,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",803,0.309519604203112,0.0188679245283019,"ZCOR","Ledwon 2011",803,"Chlidonias hybridus","Chlidonias_hybridus_ott915886","Aves","Chordata","bill depth","uni","yes",2011,"yes","no","yes",56,7.28010988928052,0.309519604203112,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",804,0.287682072451781,0.0263157894736842,"ZCOR","Ledwon 2011",804,"Chlidonias hybridus","Chlidonias_hybridus_ott915886","Aves","Chordata","tarsus length","uni","yes",2011,"yes","no","yes",41,6.16441400296898,0.287682072451781,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",805,-0.0300090048631265,0.0192307692307692,"ZCOR","Ledwon 2011",805,"Chlidonias hybridus","Chlidonias_hybridus_ott915886","Aves","Chordata","weight","uni","yes",2011,"yes","no","yes",55,7.21110255092798,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",806,0.604155602962267,0.166666666666667,"ZCOR","Lee and Crump 1981",806,"Dendropsophus marmoratus","Dendropsophus_marmoratus_ott108390","Amphibia","Chordata","PC1","dimensionless","yes",1981,"no","no","no",9,2.44948974278318,0.604155602962267,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",807,0.618381313574464,0.0769230769230769,"ZCOR","Lee and Crump 1981",807,"Triprion petasatus","Triprion_petasatus_ott238783","Amphibia","Chordata","PC1","dimensionless","yes",1981,"no","no","no",16,3.60555127546399,0.618381313574464,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",808,0.21840781899612,0.010752688172043,"ZCOR","Lee and Park 2009",808,"Bufo stejnegeri","Bufo_stejnegeri_ott563550","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",96,9.64365076099295,0.21840781899612,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",809,0.0540525800247147,0.010752688172043,"ZCOR","Lee and Park 2009",809,"Bufo stejnegeri","Bufo_stejnegeri_ott563550","Amphibia","Chordata","weight","uni","yes",2009,"no","no","no",96,9.64365076099295,0.0540525800247147,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",810,0.333876866235618,0.0434782608695652,"ZCOR","Lee and Park 2009",810,"Bufo stejnegeri","Bufo_stejnegeri_ott563550","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",26,4.79583152331272,0.333876866235618,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",811,0.173726907875849,0.0434782608695652,"ZCOR","Lee and Park 2009",811,"Bufo stejnegeri","Bufo_stejnegeri_ott563550","Amphibia","Chordata","weight","uni","yes",2009,"no","no","no",26,4.79583152331272,0.173726907875849,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",812,0.271478450974392,0.0333333333333333,"ZCOR","Lee and Park 2009",812,"Bufo stejnegeri","Bufo_stejnegeri_ott563550","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",33,5.47722557505166,0.271478450974392,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",813,0.252215358940071,0.0333333333333333,"ZCOR","Lee and Park 2009",813,"Bufo stejnegeri","Bufo_stejnegeri_ott563550","Amphibia","Chordata","weight","uni","yes",2009,"no","no","no",33,5.47722557505166,0.252215358940071,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",814,0.365443754271396,0.037037037037037,"ZCOR","Lee and Park 2009",814,"Bufo stejnegeri","Bufo_stejnegeri_ott563550","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",30,5.19615242270663,0.365443754271396,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",815,0.482195263334283,0.037037037037037,"ZCOR","Lee and Park 2009",815,"Bufo stejnegeri","Bufo_stejnegeri_ott563550","Amphibia","Chordata","weight","uni","yes",2009,"no","no","no",30,5.19615242270663,0.482195263334283,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",816,0.0973059534291224,0.0204081632653061,"ZCOR","Lee and Salzburg 1989",816,"Incilius valliceps","Incilius_valliceps_ott937819","Amphibia","Chordata","snout-vent length","uni","yes",1989,"no","no","no",52,7,0.0973059534291224,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",817,0.41180003447869,0.333333333333333,"ZCOR","Lee and Salzburg 1989",817,"Incilius valliceps","Incilius_valliceps_ott937819","Amphibia","Chordata","snout-vent length","uni","yes",1989,"no","no","no",6,1.73205080756888,0.41180003447869,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",818,0.309519604203112,0.111111111111111,"ZCOR","Lee and Salzburg 1989",818,"Incilius valliceps","Incilius_valliceps_ott937819","Amphibia","Chordata","snout-vent length","uni","yes",1989,"no","no","no",12,3,0.309519604203112,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",819,0.2768638226551,0.00217391304347826,"ZCOR","Lefebvre et al. 2005",819,"Paracalliope fluviatilis","Paracalliope_fluviatilis_ott17810","Crustacea","Arthropoda","body length","uni","yes",2005,"no","no","no",463,21.4476105895272,0.2768638226551,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",820,0.0902441878561468,0.00485436893203883,"ZCOR","Lessells and Ovenden 1989",820,"Merops apiaster","Merops_apiaster_ott755107","Aves","Chordata","weight","uni","yes",1989,"no","no","no",209,14.3527000944073,0.0902441878561468,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",821,0.0200026673068496,0.00564971751412429,"ZCOR","Lessells and Ovenden 1989",821,"Merops apiaster","Merops_apiaster_ott755107","Aves","Chordata","wing length","uni","yes",1989,"no","no","no",180,13.3041346956501,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",822,0.255412811882995,0.0104166666666667,"ZCOR","Li et al. 2015",822,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","bill length","uni","yes",2015,"yes","no","yes",99,9.79795897113271,0.255412811882995,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",823,0.255412811882995,0.0106382978723404,"ZCOR","Li et al. 2015",823,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","body length","uni","yes",2015,"yes","no","yes",97,9.69535971483266,0.255412811882995,"CRAN",NA,NA,"CRAN"
