"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","models","trait","sex","population","estimate","llest","ulest","q","p","n_lab","n_lab_av","precision","abs_yi","source","repo","branch","repo_license"
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",108,368.914560585101,155.585667898278,"estimate","lmers","HSM","F","AK",368.914560585101,344.467148936392,393.36197223381,19.09653253958,0.0143518288397368,2,2,0.0801706132617751,368.914560585101,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",109,295.636713777951,1105.47180790741,"estimate","lmers","HSM","M","YE",295.636713777951,230.470584327794,360.802843228108,23.1328666511575,0.00319778408266785,2,2,0.030076421617754,295.636713777951,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",110,299.327960703747,1009.52087031719,"estimate","lmers","HSM","M","RE",299.327960703747,237.054107025379,361.601814382115,23.1328666511575,0.00319778408266785,2,2,0.0314733049067892,299.327960703747,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",111,278.412693406577,105.317576737023,"estimate","lmers","HSM","M","GI",278.412693406577,258.298689972885,298.526696840269,23.1328666511575,0.00319778408266785,2,2,0.0974427587725785,278.412693406577,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",112,322.996175784102,491.901891630209,"estimate","lmers","HSM","M","MU",322.996175784102,279.52640628254,366.465945285665,23.1328666511575,0.00319778408266785,2,2,0.0450879773924174,322.996175784102,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",113,349.295530043809,1131.69056718035,"estimate","lmers","HSM","M","MA",349.295530043809,283.361148181299,415.229911906319,23.1328666511575,0.00319778408266785,2,2,0.0297259779977474,349.295530043809,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",114,336.435008706166,719.655706898707,"estimate","lmers","HSM","M","UM",336.435008706166,283.856231969455,389.013785442877,23.1328666511575,0.00319778408266785,2,2,0.037276713270729,336.435008706166,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",115,328.392400372703,83.8912305373855,"estimate","lmers","HSM","M","KA",328.392400372703,310.440667656145,346.344133089261,23.1328666511575,0.00319778408266785,2,2,0.1091796549941,328.392400372703,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",116,327.77967100911,196.447019851061,"estimate","lmers","HSM","M","VA",327.77967100911,300.308902231991,355.250439786229,23.1328666511575,0.00319778408266785,2,2,0.0713472564398181,327.77967100911,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",117,355.417683389983,318.709869354014,"estimate","lmers","HSM","M","AK",355.417683389983,320.427529934014,390.407836845952,23.1328666511575,0.00319778408266785,2,2,0.0560147296011847,355.417683389983,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",118,48.121509783685,15.206072858389,"estimate","lmers","LS","F","YE",48.121509783685,40.4786371097504,55.7643824576196,11.7733723747858,0.161605482638451,3,3,0.256443364708188,48.121509783685,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",119,45.1953978398041,0.546696534129372,"estimate","lmers","LS","F","RE",45.1953978398041,43.7462214449942,46.644574234614,11.7733723747858,0.161605482638451,3,3,1.35246750606725,45.1953978398041,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",120,46.6854154941214,13.3279084173213,"estimate","lmers","LS","F","GI",46.6854154941214,39.5300950015703,53.8407359866726,11.7733723747858,0.161605482638451,3,3,0.273917008550549,46.6854154941214,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",121,51.6225097462122,18.4578525543011,"estimate","lmers","LS","F","MU",51.6225097462122,43.2019942925245,60.0430251998998,11.7733723747858,0.161605482638451,3,3,0.232760570931762,51.6225097462122,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",122,47.0927926462219,5.58833438354133,"estimate","lmers","LS","F","MA",47.0927926462219,42.4595047843852,51.7260805080586,11.7733723747858,0.161605482638451,3,3,0.423017961107883,47.0927926462219,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",123,46.5185901253002,15.9868214104151,"estimate","lmers","LS","F","UM",46.5185901253002,38.6819635473714,54.3552167032291,11.7733723747858,0.161605482638451,3,3,0.250103021376585,46.5185901253002,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",124,52.6774803030102,10.8557679757774,"estimate","lmers","LS","F","KA",52.6774803030102,46.2197728424667,59.1351877635537,11.7733723747858,0.161605482638451,3,3,0.30350770711052,52.6774803030102,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",125,51.995450454581,18.2399057458656,"estimate","lmers","LS","F","VA",51.995450454581,43.6247965484584,60.3661043607035,11.7733723747858,0.161605482638451,3,3,0.234147057866826,51.995450454581,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",126,54.3243920845853,29.7525916988692,"estimate","lmers","LS","F","AK",54.3243920845853,43.6335850140161,65.0151991551544,11.7733723747858,0.161605482638451,3,3,0.183331714023318,54.3243920845853,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",127,49.4209822115595,6.85711813710626,"estimate","lmers","LS","M","YE",49.4209822115595,44.2886009949771,54.553363428142,26.1803370288401,0.000978202122623301,3,3,0.381881996256924,49.4209822115595,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",128,49.7517084653298,0.619956323384715,"estimate","lmers","LS","M","RE",49.7517084653298,48.2084856405532,51.2949312901063,26.1803370288401,0.000978202122623301,3,3,1.27004600571784,49.7517084653298,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",129,50.1555640154115,1.02362224427087,"estimate","lmers","LS","M","GI",50.1555640154115,48.1725857756637,52.1385422551593,26.1803370288401,0.000978202122623301,3,3,0.988394095937929,50.1555640154115,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",130,54.7523814976121,5.3322041096523,"estimate","lmers","LS","M","MU",54.7523814976121,50.2265177667022,59.2782452285219,26.1803370288401,0.000978202122623301,3,3,0.433058549941368,54.7523814976121,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",131,50.5648013976531,3.20468236507071,"estimate","lmers","LS","M","MA",50.5648013976531,47.0561470489286,54.0734557463777,26.1803370288401,0.000978202122623301,3,3,0.558608454905945,50.5648013976531,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",132,50.8139573505368,15.2211796117562,"estimate","lmers","LS","M","UM",50.8139573505368,43.1672891426864,58.4606255583872,26.1803370288401,0.000978202122623301,3,3,0.256316075350028,50.8139573505368,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",133,55.362725454724,0.958202203116315,"estimate","lmers","LS","M","KA",55.362725454724,53.4441597651607,57.2812911442874,26.1803370288401,0.000978202122623301,3,3,1.02157773132392,55.362725454724,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",134,53.4398970445583,9.34886330675242,"estimate","lmers","LS","M","VA",53.4398970445583,47.4471286180973,59.4326654710193,26.1803370288401,0.000978202122623301,3,3,0.327054850957674,53.4398970445583,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",135,53.9148507037225,9.46263936355298,"estimate","lmers","LS","M","AK",53.9148507037225,47.8857264347952,59.9439749726498,26.1803370288401,0.000978202122623301,3,3,0.325082698102816,53.9148507037225,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",136,12.6042696629214,0.240054627342845,"estimate","lmers","LA_AbsPhase","B","YE",12.6042696629214,11.643978058431,13.5645612674117,20.3033933937752,0.00924717716442268,1,1,2.0410091844761,12.6042696629214,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",137,13.73125,0.445101288198193,"estimate","lmers","LA_AbsPhase","B","RE",13.73125,12.4236421575445,15.0388578424556,20.3033933937752,0.00924717716442268,1,1,1.49889280325777,13.73125,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",138,12.863,0.356081030558551,"estimate","lmers","LA_AbsPhase","B","GI",12.863,11.693439990543,14.032560009457,20.3033933937752,0.00924717716442268,1,1,1.67581309953481,12.863,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",139,13.4857446808511,0.454571528372623,"estimate","lmers","LA_AbsPhase","B","MU",13.4857446808511,12.1642993330204,14.8071900286818,20.3033933937752,0.00924717716442268,1,1,1.48319715814017,13.4857446808511,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",140,11.6951219512195,0.260547095530649,"estimate","lmers","LA_AbsPhase","B","MA",11.6951219512195,10.6946815790171,12.6955623234219,20.3033933937752,0.00924717716442268,1,1,1.95910125080754,11.6951219512195,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",141,12.0318309859155,0.300913546950891,"estimate","lmers","LA_AbsPhase","B","UM",12.0318309859155,10.9566812292765,13.1069807425545,20.3033933937752,0.00924717716442268,1,1,1.82296835621029,12.0318309859155,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",142,11.4341666666667,0.254343593256109,"estimate","lmers","LA_AbsPhase","B","KA",11.4341666666667,10.4457080485138,12.4226252848196,20.3033933937752,0.00924717716442268,1,1,1.98284879968227,11.4341666666667,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",143,13.8239436619718,0.300913546950892,"estimate","lmers","LA_AbsPhase","B","VA",13.8239436619718,12.7487939053329,14.8990934186108,20.3033933937752,0.00924717716442268,1,1,1.82296835621029,13.8239436619718,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",144,11.9932857142857,0.305212311907331,"estimate","lmers","LA_AbsPhase","B","AK",11.9932857142857,10.9104835496403,13.0760878789312,20.3033933937752,0.00924717716442268,1,1,1.81008502618004,11.9932857142857,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",145,34.7576408665359,3.08841514792298,"estimate","lmers","LA_Activity","B","YE",34.7576408665359,31.3132222491268,38.2020594839449,36.6916908179998,1.31129011307832e-05,1,1,0.569026068618329,34.7576408665359,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",146,40.0589607804769,6.94002037996917,"estimate","lmers","LA_Activity","B","RE",40.0589607804769,34.8956476479592,45.2222739129945,36.6916908179998,1.31129011307832e-05,1,1,0.379594251643684,40.0589607804769,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",147,34.2558793402698,6.01199145601346,"estimate","lmers","LA_Activity","B","GI",34.2558793402698,29.4501725651284,39.0615861154113,36.6916908179998,1.31129011307832e-05,1,1,0.407840943329789,34.2558793402698,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",148,24.8383745822011,5.91847583742626,"estimate","lmers","LA_Activity","B","MU",24.8383745822011,20.0701903145006,29.6065588499015,36.6916908179998,1.31129011307832e-05,1,1,0.411050386164141,24.8383745822011,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",149,37.1822852542192,5.0039796314278,"estimate","lmers","LA_Activity","B","MA",37.1822852542192,32.7979287799208,41.5666417285175,36.6916908179998,1.31129011307832e-05,1,1,0.447035727142535,37.1822852542192,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",150,26.1906616442832,5.60733663036109,"estimate","lmers","LA_Activity","B","UM",26.1906616442832,21.5495030864119,30.8318202021545,36.6916908179998,1.31129011307832e-05,1,1,0.422300587256603,26.1906616442832,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",151,35.7664822486832,5.0326766694909,"estimate","lmers","LA_Activity","B","KA",35.7664822486832,31.3695719489707,40.1633925483956,36.6916908179998,1.31129011307832e-05,1,1,0.445759374410762,35.7664822486832,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",152,28.9938562599993,5.73110283500314,"estimate","lmers","LA_Activity","B","VA",28.9938562599993,24.3017569923124,33.6859555276862,36.6916908179998,1.31129011307832e-05,1,1,0.417715796858295,28.9938562599993,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",153,30.4574096329741,6.01677245745626,"estimate","lmers","LA_Activity","B","AK",30.4574096329741,25.6497923823181,35.26502688363,36.6916908179998,1.31129011307832e-05,1,1,0.407678873411279,30.4574096329741,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",154,12.8272211821897,0.518724275844908,"estimate","lmers","LA_CircPhase","B","YE",12.8272211821897,11.4156058149765,14.238836549403,24.8041260343053,0.0016778949699361,1,1,1.38845469528242,12.8272211821897,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",155,12.9026611916698,1.00288501553455,"estimate","lmers","LA_CircPhase","B","RE",12.9026611916698,10.9398719800969,14.8654504032428,24.8041260343053,0.0016778949699361,1,1,0.998560605990579,12.9026611916698,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",156,13.2238347895871,0.785578984224355,"estimate","lmers","LA_CircPhase","B","GI",13.2238347895871,11.4866619949865,14.9610075841877,24.8041260343053,0.0016778949699361,1,1,1.12824929715218,13.2238347895871,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",157,12.26181588645,0.97186786207528,"estimate","lmers","LA_CircPhase","B","MU",12.26181588645,10.329617560367,14.1940142125331,24.8041260343053,0.0016778949699361,1,1,1.01436998370311,12.26181588645,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",158,12.8658065409247,0.579661433795363,"estimate","lmers","LA_CircPhase","B","MA",12.8658065409247,11.3735781643451,14.3580349175043,24.8041260343053,0.0016778949699361,1,1,1.31344773715707,12.8658065409247,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",159,10.9657681810606,0.679091561357593,"estimate","lmers","LA_CircPhase","B","UM",10.9657681810606,9.35062042669383,12.5809159354274,24.8041260343053,0.0016778949699361,1,1,1.21348896981159,10.9657681810606,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",160,13.9821341425159,0.559824608328172,"estimate","lmers","LA_CircPhase","B","KA",13.9821341425159,12.51566110161,15.4486071834219,24.8041260343053,0.0016778949699361,1,1,1.33651552389211,13.9821341425159,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",161,12.8733295287993,0.628250966899082,"estimate","lmers","LA_CircPhase","B","VA",12.8733295287993,11.3198173085693,14.4268417490294,24.8041260343053,0.0016778949699361,1,1,1.261634095321,12.8733295287993,"GitHub","DrosEU_PhenotypingWG","main",NA
