"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","es_id","g","precalc_g","wf_1","wf_2","wf_3","wf_4","wf_5","wf_6","wf_7","wf_8","sample_size","1","notes","condition_arm1","condition_arm2","descr_arm1","descr_arm2","multi_arm1","multi_arm2","outcome_type","outcome_domain","time","time_weeks","instrument","rating","sample","mean_arm1","mean_arm2","sd_arm1","sd_arm2","n_arm1","n_arm2","baseline_m_arm1","baseline_sd_arm1","baseline_n_arm1","baseline_m_arm2","baseline_sd_arm2","baseline_n_arm2","dich","dich_type","event_arm1","event_arm2","totaln_arm1","totaln_arm2","change","mean_change_arm1","mean_change_arm2","sd_change_arm1","sd_change_arm2","n_change_arm1","n_change_arm2","other_statistic","precalc_g_se","rand_arm1","rand_arm2","n_drop_study1","n_drop_study2","year","comorbid_me0tal","format","format_spec","program_arm1","support","initial_screening","forum","n_sessions_planned","x0_sessio0s_received","country","income_level","age_group","mean_age","percent_women","recruitment","diagnosis","target_group","70","sg","ac","ba","itt","rob","other_target","reference","domain1_rob2","domain2_rob2","domain3_rob2","domain4_rob2","domain5_rob2","totalscore_rob2","selfguidedchecked","time_weeks_num","g_se","log_rr","log_rr_se","precision","abs_yi","source","repo","branch","repo_license"
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",188,0.0494894980061535,0.0117829969869481,"from_dataset",188,188,-0.0494894980061535,NA,"website","human encouragement","other group","cbt-based","other ctr","cut","some concerns","post",340,"1",NA,"cbt","other ctr","MoodGym","active-control (psychoeducation websites)",NA,NA,"msd","depression","post",6,"phq-9","self-report",0,9.9,10.1999999999999,6.1,6,164,176,14.6,5.4,311,14.6,5.6,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,319,147,131,2014,0,"ush",2,"MoodGym",4,1,0,5,NA,"uk","high","adul",42.45,0.5149,"oth","cut","oth",NA,"1","1","sr","1",4,NA,"Phillips, R., Schneider, J., Molosankwe, I., Leese, M., Foroushani, P. S., Grime, P., McCrone, P., Morriss, R., & Thornicroft, G. Randomized controlled trial of computerized cognitive behavioural therapy for depressive symptoms: effectiveness and costs of a workplace intervention. Psychol Med, 44(4), 741-752. https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B40432B39D6664F6E417D04500027D98/S0033291713001323a.pdf/div-class-title-randomized-controlled-trial-of-computerized-cognitive-behavioural-therapy-for-depressive-symptoms-effectiveness-and-costs-of-a-workplace-intervention-div.pdf","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,6,0.108549513987618,NA,NA,9.21238578842525,0.0494894980061535,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",189,0.558164497436362,0.0246194610822538,"from_dataset",189,189,-0.558164497436362,NA,"website","guided","adul","cbt-based","wl","cut","high risk","post",169,"1",NA,"3rd","wl",NA,NA,NA,NA,"msd","depression","post",12,"ces-d","self-report",1,14.68,19.34,8.05,8.55,82,87,26.7,8.02,82,26.51,8.16,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,87,11,9,2016,0,"gsh",2,"Living to the Full",5,1,0,9,NA,"eu","high","adul",46.85,0.76,"com","cut","adul",NA,"1","1","sr","1",4,NA,"Pots, W. T., Fledderus, M., Meulenbeek, P. A., ten Klooster, P. M., Schreurs, K. M., & Bohlmeijer, E. T. Acceptance and commitment therapy as a web-based intervention for depressive symptoms: randomised controlled trial. Br J Psychiatry, 208(1), 69-77. https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A1D07EDE89D9BD13DE7BC24E7C21D2E4/S0007125000240385a.pdf/div-class-title-acceptance-and-commitment-therapy-as-a-web-based-intervention-for-depressive-symptoms-randomised-controlled-trial-div.pdf","Low risk","Low risk","Some concerns","Low risk","High risk","High risk",NA,12,0.156905898812804,NA,NA,6.37324668840555,0.558164497436362,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",190,0.318760155466296,0.0239927128595327,"from_dataset",190,190,-0.318760155466296,NA,"website","guided","adul","cbt-based","wl","cut","high risk","follow-up",169,NA,NA,"3rd","wl",NA,NA,NA,NA,"msd","depression","fu1",24,"ces-d","self-report",1,14.42,17.71,9.78,10.72,82,87,26.7,8.02,82,26.51,8.16,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,87,9,8,2016,0,"gsh",2,"Living to the Full",5,1,0,9,NA,"eu","high","adul",46.85,0.76,"com","cut","adul",NA,"1","1","sr","1",4,NA,"Pots, W. T., Fledderus, M., Meulenbeek, P. A., ten Klooster, P. M., Schreurs, K. M., & Bohlmeijer, E. T. Acceptance and commitment therapy as a web-based intervention for depressive symptoms: randomised controlled trial. Br J Psychiatry, 208(1), 69-77. https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A1D07EDE89D9BD13DE7BC24E7C21D2E4/S0007125000240385a.pdf/div-class-title-acceptance-and-commitment-therapy-as-a-web-based-intervention-for-depressive-symptoms-randomised-controlled-trial-div.pdf","Low risk","Low risk","Some concerns","Low risk","High risk","High risk",NA,24,0.154895812918015,NA,NA,6.45595243125966,0.318760155466296,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",191,1.05396180817425,0.114704698926455,"from_dataset",191,191,-1.05396180817425,NA,"website","guided","ppd","cbt-based","wl","cut","high risk","post",40,"1",NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",10,"epds","self-report",0,8.68,12.71,3.8,3.7,19,21,14.92,4.32,25,15.13,4.06,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,5,4,2016,0,"gsh",2,"icbt",5,1,0,7,"5.92","can","high","adul",30.82,1,"com","cut","ppd",NA,"1","1","sr","0",3,NA,"Pugh, N. E., Hadjistavropoulos, H. D., & Dirkse, D. (2016). A Randomised Controlled Trial of Therapist-Assisted, Internet-Delivered Cognitive Behavior Therapy for Women with Maternal Depression. PLoS ONE, 11(3), e0149186.","Low risk","High risk","Some concerns","Low risk","Some concerns","High risk",NA,10,0.338680821610045,NA,NA,2.9526324970104,1.05396180817425,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",192,0.877069756391509,0.110260042771279,"from_dataset",192,192,-0.877069756391509,NA,"website","guided","ppd","cbt-based","wl","cut","high risk","post",40,NA,NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",10,"dass-d","self-report",0,5.05,11.52,5.67,8.39,19,21,15.2,7.14,25,15.39,9.07,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,5,4,2016,0,"gsh",2,"icbt",5,1,0,7,"5.92","can","high","adul",30.82,1,"com","cut","ppd",NA,"1","1","sr","0",3,NA,"Pugh, N. E., Hadjistavropoulos, H. D., & Dirkse, D. (2016). A Randomised Controlled Trial of Therapist-Assisted, Internet-Delivered Cognitive Behavior Therapy for Women with Maternal Depression. PLoS ONE, 11(3), e0149186.","Low risk","High risk","Some concerns","Low risk","Some concerns","High risk",NA,10,0.332054276845336,NA,NA,3.01155585014729,0.877069756391509,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",193,-0.258143212699748,0.0325385011103003,"from_dataset",193,193,0.258143212699748,NA,"mobile","guided","young","not-cbt-based","cau","mdd","some concerns","post",124,"1",NA,"other psy","cau",NA,NA,NA,NA,"msd","depression","post",8,"phq-9","self-report",1,9.89,8.57,5.16,5,63,61,12.4,4.2,63,11.6,4.6,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,61,19,13,2021,0,"gsh",1,"mhp",5,1,0,8,NA,"eu","high","yadul",25.1,0.73,"clin","mdd","stud",NA,"1","1","sr","1",4,NA,"Raevuori, A., Vahlberg, T., Korhonen, T., Hilgert, O., Aittakumpu-Hyden, R., & Forman-Hoffman, V. (2021). A therapist-guided smartphone app for major depression in young adults: A randomized clinical trial. J Affect Disord, 286, 228-238. doi:10.1016/j.jad.2021.02.007","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,8,0.180384315034041,NA,NA,5.54371925192768,0.258143212699748,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",194,0.100533382408075,0.0323077191499488,"from_dataset",194,194,-0.100533382408075,NA,"mobile","guided","young","not-cbt-based","cau","mdd","some concerns","follow-up",124,NA,NA,"other psy","cau",NA,NA,NA,NA,"msd","depression","fu2",32,"phq-9","self-report",1,8.09,8.62,5.32,5.1548,63,61,12.4,4.2,63,11.6,4.6,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,61,22,18,2021,0,"gsh",1,"mhp",5,1,0,8,NA,"eu","high","yadul",25.1,0.73,"clin","mdd","stud",NA,"1","1","sr","1",4,NA,"Raevuori, A., Vahlberg, T., Korhonen, T., Hilgert, O., Aittakumpu-Hyden, R., & Forman-Hoffman, V. (2021). A therapist-guided smartphone app for major depression in young adults: A randomized clinical trial. J Affect Disord, 286, 228-238. doi:10.1016/j.jad.2021.02.007","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,32,0.179743481522832,NA,NA,5.56348409148275,0.100533382408075,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",195,0.316381755007509,0.0309226720172547,"from_dataset",195,195,-0.316381755007509,NA,"website","guided","adul","not-cbt-based","other ctr","mdd","some concerns","post",131,"1",NA,"other psy","other ctr","get on","online psychoeducation",NA,NA,"msd","depression","post",6,"hdrs","clinician",1,13.75,16.47,7.52,9.45,65,66,22.06,7.71,65,21.83,8.62,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,66,11,11,2019,0,"gsh",2,"Get.ON",5,1,0,6,NA,"eu","high","adul",41.6,0.76,"com","mdd","adul",NA,"1","1","1","1",4,NA,"Reins, J. A., Boß, L., Lehr, D., Berking, M., & Ebert, D. D. (2019). The more I got, the less I need? Efficacy of Internet-based guided self-help compared to online psychoeducation for major depressive disorder. Journal of, 246, 695-705. doi:10.1016/j.jad.2018.12.065","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,6,0.175848434787617,NA,NA,5.68671538764483,0.316381755007509,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",196,0.30151559609457,0.0308871997989,"from_dataset",196,196,-0.30151559609457,NA,"website","guided","adul","not-cbt-based","other ctr","mdd","some concerns","post",131,NA,NA,"other psy","other ctr","get on","online psychoeducation",NA,NA,"msd","depression","post",6,"qids-cr16","clinician",1,7.99,9.46,4.53,5.14,65,66,12.02,4.49,65,11.82,4.43,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,66,11,11,2019,0,"gsh",2,"Get.ON",5,1,0,6,NA,"eu","high","adul",41.6,0.76,"com","mdd","adul",NA,"1","1","1","1",4,NA,"Reins, J. A., Boß, L., Lehr, D., Berking, M., & Ebert, D. D. (2019). The more I got, the less I need? Efficacy of Internet-based guided self-help compared to online psychoeducation for major depressive disorder. Journal of, 246, 695-705. doi:10.1016/j.jad.2018.12.065","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,6,0.175747545641184,NA,NA,5.68997988763755,0.30151559609457,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",197,0.283691233706908,0.0308469191336872,"from_dataset",197,197,-0.283691233706908,NA,"website","guided","adul","not-cbt-based","other ctr","mdd","some concerns","post",131,NA,NA,"other psy","other ctr","get on","online psychoeducation",NA,NA,"msd","depression","post",6,"phq-9","clinician",1,10.62,12.11,4.99,5.44,65,66,15.72,4.41,65,16.06,4.31,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,66,11,11,2019,0,"gsh",2,"Get.ON",5,1,0,6,NA,"eu","high","adul",41.6,0.76,"com","mdd","adul",NA,"1","1","1","1",4,NA,"Reins, J. A., Boß, L., Lehr, D., Berking, M., & Ebert, D. D. (2019). The more I got, the less I need? Efficacy of Internet-based guided self-help compared to online psychoeducation for major depressive disorder. Journal of, 246, 695-705. doi:10.1016/j.jad.2018.12.065","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,6,0.17563291016688,NA,NA,5.69369373342295,0.283691233706908,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",198,0.645775684004155,0.0224043552399477,"from_dataset",198,198,-0.645775684004155,NA,"website","guided","adul","cbt-based","wl","cut","high risk","post",188,"1",NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",8,"bdi-2","self-report",1,15.67,20.43,7.68,6.97,96,92,20.9,3.83,96,20.84,4.17,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,92,36,13,2015,0,"gsh",2,"Space from Depression",5,0,0,7,NA,"eu","high","adul",39.86,0.73,"com","cut","adul",NA,"1","1","sr","1",3,NA,"Richards, D., Timulak, L., O'Brien, E., Hayes, C., Vigano, N., Sharry, J., & Doherty, G. A randomized controlled trial of an internet-delivered treatment: Its potential as a low-intensity community intervention for adults with symptoms of depression. Behav Res Ther, 75, 20-31. https://www.sciencedirect.com/science/article/abs/pii/S0005796715300450?via%3Dihub","Low risk","Low risk","High risk","Low risk","Low risk","High risk",NA,8,0.14968084459926,NA,NA,6.68088159628773,0.645775684004155,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",199,1.1394886523161,0.158606131517565,"from_dataset",199,199,-1.1394886523161,NA,"website","guided","young","not-cbt-based","wl","mdd","low risk","post",30,"1","younger (12-18)","other psy","wl","spirituality",NA,NA,NA,"msd","depression","post",8,"cdrs","clinician",0,44.94,58.93,11.79,12.15,17,13,57.18,7.93,18,61.67,7.97,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,13,1,0,2015,0,"gsh",2,"LEAP",5,1,0,8,NA,"can","high","adol",15.26,0.84,"com","mdd","adol",NA,"1","1","1","1",4,NA,"Rickhi, B., Kania-Richmond, A., Moritz, S., Cohen, J., Paccagnan, P., Dennis, C., Liu, M., Malhotra, S., Steele, P., & Toews, J. Evaluation of a spirituality informed e-mental health tool as an intervention for major depressive disorder in adolescents and young adults - a randomized controlled pilot trial. BMC Complement Altern Med, 15, 450. https://bmccomplementmedtherapies.biomedcentral.com/track/pdf/10.1186/s12906-015-0968-x.pdf","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,8,0.398253853110757,NA,NA,2.5109612680179,1.1394886523161,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",200,0.817453009687485,0.140529680625015,"from_dataset",200,200,-0.817453009687485,NA,"website","guided","young","not-cbt-based","wl","mdd","some concerns","post",31,NA,"older (19-24)","other psy","wl","spirituality",NA,NA,NA,"msd","depression","post",8,"hamd","clinician",1,14.07,17.79,4.38,4.48,15,16,22.14,2.52,15,20.9,2.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,2,3,2015,0,"gsh",2,"LEAP",5,1,0,8,NA,"can","high","yadul",20.95,0.58,"com","mdd","yadul",NA,"1","1","1","1",4,NA,"Rickhi, B., Kania-Richmond, A., Moritz, S., Cohen, J., Paccagnan, P., Dennis, C., Liu, M., Malhotra, S., Steele, P., & Toews, J. Evaluation of a spirituality informed e-mental health tool as an intervention for major depressive disorder in adolescents and young adults - a randomized controlled pilot trial. BMC Complement Altern Med, 15, 450. https://bmccomplementmedtherapies.biomedcentral.com/track/pdf/10.1186/s12906-015-0968-x.pdf","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,8,0.374872885956046,NA,NA,2.66757089526408,0.817453009687485,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",201,0.442933165265123,0.0911912410750652,"from_dataset",201,201,-0.442933165265123,NA,"website","guided","young","cbt-based","cau","mdd","high risk","post",45,"1",NA,"3rd","cau",NA,NA,NA,NA,"msd","depression","post",24,"bdi-2","self-report",1,13.6,19.78,9.73,16.64,22,23,30.14,8.397,22,27,7.91,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23,2,14,2021,0,"gsh",2,"cbt-m",5,1,0,24,NA,"can","high","yadul",24.49,0.62,"clin","mdd","yadul",NA,"1","1","1","1",4,NA,"Ritvo, P., Knyahnytska, Y., Pirbaglou, M., Wang, W., Tomlinson, G., Zhao, H., . . . Daskalakis, Z. (2021). Online Mindfulness-Based Cognitive Behavioral Therapy Intervention for Youth With Major Depressive Disorders: Randomized Controlled Trial. J Med Internet Res, 23(3), e24380. doi:10.2196/24380","Low risk","Low risk","High risk","Low risk","Low risk","High risk",NA,24,0.301978875213259,NA,NA,3.31148991562339,0.442933165265123,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",202,0.70149200011353,0.094597502129806,"from_dataset",202,202,-0.70149200011353,NA,"website","guided","young","cbt-based","cau","mdd","high risk","post",45,NA,NA,"3rd","cau",NA,NA,NA,NA,"msd","depression","post",24,"qids","self-report",1,8.95,12.89,4.925,6.03,22,23,15.5,4.3,22,14.57,3.7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23,2,14,2021,0,"gsh",2,"cbt-m",5,1,0,24,NA,"can","high","yadul",24.49,0.62,"clin","mdd","yadul",NA,"1","1","1","1",4,NA,"Ritvo, P., Knyahnytska, Y., Pirbaglou, M., Wang, W., Tomlinson, G., Zhao, H., . . . Daskalakis, Z. (2021). Online Mindfulness-Based Cognitive Behavioral Therapy Intervention for Youth With Major Depressive Disorders: Randomized Controlled Trial. J Med Internet Res, 23(3), e24380. doi:10.2196/24380","Low risk","Low risk","High risk","Low risk","Low risk","High risk",NA,24,0.307567069319532,NA,NA,3.25132336895631,0.70149200011353,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",203,0.694783040829467,0.0944896677415389,"from_dataset",203,203,-0.694783040829467,NA,"website","guided","young","cbt-based","cau","mdd","high risk","post",45,NA,NA,"3rd","cau",NA,NA,NA,NA,"msd","depression","post",24,"hdrs-24","clinician",1,14.75,22.67,8.73,13.13,22,23,26.27,6.964,22,26.17,6.436,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23,2,14,2021,0,"gsh",2,"cbt-m",5,1,0,24,NA,"can","high","yadul",24.49,0.62,"clin","mdd","yadul",NA,"1","1","1","1",4,NA,"Ritvo, P., Knyahnytska, Y., Pirbaglou, M., Wang, W., Tomlinson, G., Zhao, H., . . . Daskalakis, Z. (2021). Online Mindfulness-Based Cognitive Behavioral Therapy Intervention for Youth With Major Depressive Disorders: Randomized Controlled Trial. J Med Internet Res, 23(3), e24380. doi:10.2196/24380","Low risk","Low risk","High risk","Low risk","Low risk","High risk",NA,24,0.30739171709976,NA,NA,3.25317809287445,0.694783040829467,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",204,0.318002452286075,0.0787064193323635,"from_dataset",204,204,-0.318002452286075,NA,"website","minimal to no support","adul","cbt-based","wl","cut","high risk","post",56,"1",NA,"cbt","wl","CBT+PPT",NA,"cbt","wl","msd","depression","post",4,"ces-d","self-report",0,23.55,27.36,13.73,10.63,20,36,34.48,9.24,93,32.62,10.15,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,93,73,57,2015,0,"ush",2,"SuperBetter",0,0,1,NA,NA,"us","high","adul",40.15,0.7067,"com","cut","adul",NA,"1","1","sr","1",4,NA,"Roepke, A. M., Jaffee, S. R., Riffle, O. M., McGonigal, J., Broome, R., & Maxwell, B. Randomized Controlled Trial of SuperBetter, a Smartphone-Based/Internet-Based Self-Help Tool to Reduce Depressive Symptoms. Games Health J, 4(3), 235-246. https://www.liebertpub.com/doi/10.1089/g4h.2014.0046?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%3dpubmed","Low risk","Low risk","High risk","Low risk","Some concerns","High risk",NA,4,0.280546643773123,NA,NA,3.56446966019917,0.318002452286075,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",205,0.777298555716675,0.0890934638238263,"from_dataset",205,205,-0.777298555716675,NA,"website","minimal to no support","adul","cbt-based","wl","cut","high risk","post",54,NA,NA,"3rd","wl","3rd",NA,"3rd","wl","msd","depression","post",4,"ces-d","self-report",0,19.0599999999999,27.36,10.3,10.63,18,36,33.07,8.81,97,32.62,10.15,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,93,79,57,2015,0,"ush",2,"SuperBetter",0,0,1,NA,NA,"us","high","adul",40.15,0.7067,"com","cut","adul",NA,"1","1","sr","1",4,NA,"Roepke, A. M., Jaffee, S. R., Riffle, O. M., McGonigal, J., Broome, R., & Maxwell, B. Randomized Controlled Trial of SuperBetter, a Smartphone-Based/Internet-Based Self-Help Tool to Reduce Depressive Symptoms. Games Health J, 4(3), 235-246. https://www.liebertpub.com/doi/10.1089/g4h.2014.0046?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%3dpubmed","Low risk","Low risk","High risk","Low risk","Some concerns","High risk",NA,4,0.298485282424153,NA,NA,3.35024893649189,0.777298555716675,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",206,0.785627041733363,0.0561165352058593,"from_dataset",206,206,-0.785627041733363,NA,"website","human encouragement","adul","cbt-based","other ctr","mdd","low risk","post",77,"1",NA,"cbt","other ctr",NA,"attention control: weekly assessment only",NA,NA,"msd","depression","post",10,"hdrs","clinician",1,9.17,14.05,6.92,5.34,37,40,15.73,4.02,37,15.7,4.26,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,40,7,10,2017,0,"ush",2,"Sadness Program",4,1,0,6,NA,"us","high","adul",28.99,0.6883,"com","mdd","adul",NA,"1","1","1","1",4,NA,"Rosso, I., Killgore, W., Olson, E., Webb, C., Fukunaga, R., Auerbach, R., . . . Rauch, S. (2017). Internet-based cognitive behavior therapy for major depressive disorder: a randomized controlled trial. Depress Anxiety, 34(3), 236-245.","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,10,0.236889288921765,NA,NA,4.22138123910811,0.785627041733363,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",207,0.781184172463377,0.0560704121111414,"from_dataset",207,207,-0.781184172463377,NA,"website","human encouragement","adul","cbt-based","other ctr","mdd","low risk","post",77,NA,NA,"cbt","other ctr",NA,"attention control: weekly assessment only",NA,NA,"msd","depression","post",10,"phq-9","self-report",1,7.7,11.88,5.39,5.21,37,40,13.92,3.89,37,15.58,3.97,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,40,7,10,2017,0,"ush",2,"Sadness Program",4,1,0,6,NA,"us","high","adul",28.99,0.6883,"com","mdd","adul",NA,"1","1","sr","1",4,NA,"Rosso, I., Killgore, W., Olson, E., Webb, C., Fukunaga, R., Auerbach, R., . . . Rauch, S. (2017). Internet-based cognitive behavior therapy for major depressive disorder: a randomized controlled trial. Depress Anxiety, 34(3), 236-245.","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,10,0.236791917326461,NA,NA,4.2231171202576,0.781184172463377,"GitHub","multiverse-meta-analysis-depression","main",NA
