"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","age","ses","experimenter","duration","dialogic_reading","follow_up","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.029062506845704,0.0707985694577296,"from_dataset",179,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.75826810885985,0.029062506845704,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.35718013074495,0.0784473533005054,"from_dataset",180,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.57035049516247,0.35718013074495,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.0330703743189541,0.111688744129785,"from_dataset",181,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,2.99223222788212,0.0330703743189541,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.135936580554288,0.0885737534198817,"from_dataset",182,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.36006342749268,0.135936580554288,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.256816395869153,0.107739738375442,"from_dataset",183,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.04657617657575,0.256816395869153,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.00863040088338321,0.157585399798568,"from_dataset",184,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,2.51908029689967,0.00863040088338321,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.120415841270919,0.0977078434289448,"from_dataset",185,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.19915502805503,0.120415841270919,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.177604208501526,0.0725228775232444,"from_dataset",186,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.7133209367449,0.177604208501526,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.2970234771458,0.0972299878185558,"from_dataset",187,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.20700682614425,0.2970234771458,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.164735198854274,0.0883565985344182,"from_dataset",188,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.36418992416265,0.164735198854274,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.396120425418892,0.0783513623714012,"from_dataset",189,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.57253690485121,0.396120425418892,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.120196925121259,0.0889999343028754,"from_dataset",190,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.35200885294627,0.120196925121259,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.505559546523857,0.112212811256952,"from_dataset",191,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,2.98523674436019,0.505559546523857,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.338070474730742,0.0765950782704487,"from_dataset",192,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.61326294982132,0.338070474730742,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.116785258021308,0.0748395777869218,"from_dataset",193,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.65539518667983,0.116785258021308,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.553743314552721,0.0808490744623265,"from_dataset",194,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","N",2012,3.51691987245312,0.553743314552721,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.500129293781895,0.0965437514801893,"from_dataset",195,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.21838440184179,0.500129293781895,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.451127541263088,0.0876813706192718,"from_dataset",196,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.37711877292605,0.451127541263088,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.100054033823466,0.097190372799428,"from_dataset",197,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.20766035122969,0.100054033823466,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.0469352364146817,0.152110009917896,"from_dataset",198,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,2.56401819464381,0.0469352364146817,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.244760152618223,0.0902586341916171,"from_dataset",199,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.32855410939248,0.244760152618223,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",-0.131944882860612,0.0804383037477786,"from_dataset",200,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.52588828666898,0.131944882860612,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Levin and Aram (2012) 2012",0.47404412685098,0.0957435061961512,"from_dataset",201,31,"Levin and Aram (2012)","Primary School age","Low","Parent",8,"N","Y",2012,3.23180639657072,0.47404412685098,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.0535704485205002,0.260957646615245,"from_dataset",202,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,1.95755956818568,0.0535704485205002,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.161318849063799,0.250414520112105,"from_dataset",203,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,1.99834397862976,0.161318849063799,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.00788112290721485,0.2890704375523,"from_dataset",204,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,1.85993668348017,0.00788112290721485,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.153801944103994,0.259419732578975,"from_dataset",205,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,1.96335347912281,0.153801944103994,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",-0.0643126619000635,0.208363400741115,"from_dataset",206,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,2.19073214859573,0.0643126619000635,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.394944385919238,0.217707742483686,"from_dataset",207,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,2.14320178738107,0.394944385919238,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.219287765300302,0.303473758407563,"from_dataset",208,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,1.81526246799789,0.219287765300302,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.27685708743872,0.262384997949931,"from_dataset",209,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,1.95222783122627,0.27685708743872,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",-0.00376481041323777,0.280790814472154,"from_dataset",210,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,1.88715925686433,0.00376481041323777,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.160919540229885,0.264208027406601,"from_dataset",211,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,1.94548100874952,0.160919540229885,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",0.259930519159226,0.215681934951069,"from_dataset",212,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,2.15324334918774,0.259930519159226,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crain-Thoreson & Dale, 1999 1999",-0.160871275054019,0.20694448883767,"from_dataset",213,32,"Crain-Thoreson & Dale, 1999","Preschool","Low","Teacher",8,"Y","N",1999,2.19822968056247,0.160871275054019,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan et al 1999 1999",-0.380961276022368,0.260074092874544,"from_dataset",214,33,"Lonigan et al 1999","Preschool","Low",NA,6,"N","N",1999,1.96088197247275,0.380961276022368,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan et al 1999 1999",0.0591290862762757,0.259188329163385,"from_dataset",215,33,"Lonigan et al 1999","Preschool","Low",NA,6,"N","N",1999,1.96422972486666,0.0591290862762757,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan et al 1999 1999",0.305112936998418,0.26130215076431,"from_dataset",216,33,"Lonigan et al 1999","Preschool","Low",NA,6,"N","N",1999,1.95626870659454,0.305112936998418,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan et al 1999 1999",-0.0428128400370135,0.255054303248251,"from_dataset",217,33,"Lonigan et al 1999","Preschool","Low",NA,6,"Y","N",1999,1.98008426382888,0.0428128400370135,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan et al 1999 1999",0.0385033271173927,0.251882605041578,"from_dataset",218,33,"Lonigan et al 1999","Preschool","Low",NA,6,"Y","N",1999,1.99251184510807,0.0385033271173927,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan et al 1999 1999",0.461734121681729,0.263881056876473,"from_dataset",219,33,"Lonigan et al 1999","Preschool","Low",NA,6,"Y","N",1999,1.94668594182901,0.461734121681729,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Neuman 1999 1999",-0.0246430699674387,0.0246464661847932,"from_dataset",220,34,"Neuman 1999","Preschool","Low","Teacher",30,"N","N",1999,6.36975415219139,0.0246430699674387,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Neuman 1999 1999",0.537353510669699,0.0261039619582957,"from_dataset",221,34,"Neuman 1999","Preschool","Low","Teacher",30,"N","N",1999,6.18937485275025,0.537353510669699,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Neuman 1999 1999",0.168503967753996,0.0304958068269688,"from_dataset",222,34,"Neuman 1999","Preschool","Low","Teacher",30,"N","N",1999,5.72637699092409,0.168503967753996,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",-0.343024631299988,0.500888128966197,"from_dataset",223,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Teacher",6,"Y","N",1998,1.41295922911139,0.343024631299988,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",-0.564364547457772,0.454917857398442,"from_dataset",224,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Teacher",6,"Y","N",1998,1.48263247154805,0.564364547457772,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",-0.135573867990527,0.697089713747644,"from_dataset",225,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Teacher",6,"Y","N",1998,1.19772099612452,0.135573867990527,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",-0.0807793524515648,0.630614286905059,"from_dataset",226,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Parent",6,"Y","N",1998,1.25926779634459,0.0807793524515648,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.161672212390373,0.558924966683152,"from_dataset",227,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Parent",6,"Y","N",1998,1.33759071434482,0.161672212390373,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.0714059052898412,0.69898241569201,"from_dataset",228,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Parent",6,"Y","N",1998,1.19609830470639,0.0714059052898412,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.158593328892935,0.63222087333039,"from_dataset",229,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1998,1.25766676611317,0.158593328892935,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.0356940227913361,0.554477658286606,"from_dataset",230,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1998,1.34294421935762,0.0356940227913361,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",1.04113119120437,1.41188030924151,"from_dataset",231,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1998,0.841590955097936,1.04113119120437,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",-0.153883025651548,0.432733923087691,"from_dataset",232,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Teacher",6,"Y","N",1998,1.52016079902714,0.153883025651548,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.395892353005666,0.54574644711798,"from_dataset",233,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Teacher",6,"Y","N",1998,1.35364424579514,0.395892353005666,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.634981856402763,0.530428763060463,"from_dataset",234,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Teacher",6,"Y","N",1998,1.37305036188488,0.634981856402763,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",-0.0476535447294211,0.689319021124475,"from_dataset",235,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Parent",6,"Y","N",1998,1.20445303052521,0.0476535447294211,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.82764926259421,2.34971220774989,"from_dataset",236,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Parent",6,"Y","N",1998,0.652368020331933,0.82764926259421,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.60606186543588,1.02810756144383,"from_dataset",237,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Parent",6,"Y","N",1998,0.986235709503743,0.60606186543588,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",-0.0112768189228408,0.659925976297831,"from_dataset",238,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1998,1.23098394353874,0.0112768189228408,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",0.33798139998102,0.924417459250662,"from_dataset",239,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1998,1.04007804834373,0.33798139998102,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lonigan & Whitehurst, 1998 1998",1.64637903542102,1.94581824582681,"from_dataset",240,35,"Lonigan & Whitehurst, 1998","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1998,0.716883961585234,1.64637903542102,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Sheets & Buyer, 1999 1999",0.236638124153419,0.41108613392865,"from_dataset",241,36,"Sheets & Buyer, 1999","Preschool","Unknown","Parent",NA,"N","N",1999,1.55967311466053,0.236638124153419,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Sheets & Buyer, 1999 1999",-0.526864409171265,0.430722062394138,"from_dataset",242,36,"Sheets & Buyer, 1999","Primary School age","Unknown","Parent",NA,"N","N",1999,1.52370692427462,0.526864409171265,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Valdez-Menchaca & Whitehurst, 1992 1992",1.23417507260716,0.354016063721629,"from_dataset",243,37,"Valdez-Menchaca & Whitehurst, 1992","Preschool","Low","Researcher",6.5,"Y","N",1992,1.68069348102476,1.23417507260716,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Valdez-Menchaca & Whitehurst, 1992 1992",1.33011550980406,0.390018237810999,"from_dataset",244,37,"Valdez-Menchaca & Whitehurst, 1992","Preschool","Low","Researcher",6.5,"Y","N",1992,1.60124409850494,1.33011550980406,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.0799765718604765,0.0841120420579759,"from_dataset",245,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,3.4480290137987,0.0799765718604765,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",-0.034264683634723,0.0845502534463785,"from_dataset",246,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,3.43908209532643,0.034264683634723,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.119201164398306,0.0877157054687204,"from_dataset",247,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,3.37645774983335,0.119201164398306,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.303679156919494,0.0884140124170395,"from_dataset",248,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,3.36309743572538,0.303679156919494,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.447083203242589,0.16278493626616,"from_dataset",249,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,2.47852265584332,0.447083203242589,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",1.4424759953676,0.17019502629653,"from_dataset",250,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,2.42396624549605,1.4424759953676,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.0142349604806014,0.0841632580053611,"from_dataset",251,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,3.44697973795876,0.0142349604806014,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.0253065964099579,0.160899100482986,"from_dataset",252,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,2.49300524334689,0.0253065964099579,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.158741377480645,0.098175572209618,"from_dataset",253,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,3.19152521078162,0.158741377480645,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.553129892960508,0.0892803549839374,"from_dataset",254,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,3.34674055032203,0.553129892960508,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994b 1994",0.35429234973941,0.0875605161504653,"from_dataset",255,38,"Whitehurst et al, 1994b","Preschool","Low","Combined - Teacher and Parent",30,"Y","N",1994,3.37944858536754,0.35429234973941,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.372558659252139,0.289646611278056,"from_dataset",256,39,"Whitehurst et al, 1994a","Preschool","Low","Teacher",6,"Y","N",1994,1.85808584166901,0.372558659252139,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.163564084669712,0.274611796037372,"from_dataset",257,39,"Whitehurst et al, 1994a","Preschool","Low","Teacher",6,"Y","N",1994,1.90827256138601,0.163564084669712,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.317451096412389,0.33312168530346,"from_dataset",258,39,"Whitehurst et al, 1994a","Preschool","Low","Teacher",6,"Y","N",1994,1.7326009472753,0.317451096412389,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",-0.0639638898161281,0.274268585443516,"from_dataset",259,39,"Whitehurst et al, 1994a","Preschool","Low","Teacher",6,"Y","N",1994,1.90946616253019,0.0639638898161281,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.68602237465788,0.370628392947503,"from_dataset",260,39,"Whitehurst et al, 1994a","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1994,1.64259560601779,0.68602237465788,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.409818572619194,0.308128929553226,"from_dataset",261,39,"Whitehurst et al, 1994a","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1994,1.80149790912678,0.409818572619194,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.58599115844453,0.374184157996316,"from_dataset",262,39,"Whitehurst et al, 1994a","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1994,1.63477241811725,0.58599115844453,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",-0.35744414813513,0.291205158103798,"from_dataset",263,39,"Whitehurst et al, 1994a","Preschool","Low","Combined - Teacher and Parent",6,"Y","N",1994,1.85310687943554,0.35744414813513,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.389541390158221,0.338367032296775,"from_dataset",264,39,"Whitehurst et al, 1994a","Preschool","Low","Teacher",6,"Y","Y",1994,1.71911915273402,0.389541390158221,"CRAN",NA,NA,"CRAN"
